playerId,player,position,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesOffense,gradesOffensePenalty,gradesRunBlock,jerseyNumber,penalties,playerGameCount,snapCountsPass,snapCountsPassBlock,snapCountsPassRoute,snapCountsRun,snapCountsRunBlock,snapCountsTotal,snapCountsTotalPass,snapCountsTotalRun,team,teamName,gradesHandsFumble,gradesPassBlock,gradesPassRoute,gradesPass,gradesRun
175741,Reese Steele,G,0,,2027,209,68.5,84.2,64.4,77,1,4,0,86,0,0,117,203,86,117,LA MONROE,LA MONROE,,86.3,,,
175742,Nic Trujillo,WR,0,,2028,209,62.7,87.7,50,07,0,8,0,0,216,0,187,403,216,187,LA MONROE,LA MONROE,75,,64,,
175749,Baylin Brooks,WR,2,,2028,347,67.2,48.3,66.2,82,2,14,0,0,260,0,393,653,260,393,W MICHIGAN,W MICHIGAN,71.6,,67.4,,
175757,Leo Kemp,FB,0,,2028,122,52.8,82.9,52.7,44,0,11,0,4,8,1,132,145,12,133,BOWL GREEN,BOWL GREEN,64.8,82,53.6,,58.1
175759,Jordan Napier,WR,0,,2029,284,77.4,56.1,54.2,02,1,10,1,0,198,10,236,445,199,246,S DIEGO ST,S DIEGO ST,71.8,,83.5,27.5,58.7
175760,Brady Nassar,ED,0,,2028,284,59.9,67.9,59.6,D33,0,4,0,2,1,0,1,4,3,1,S DIEGO ST,S DIEGO ST,,88.1,60,,
175795,Bronson Long,P,0,,2027,136,60,73.6,60,S95,0,2,0,0,0,0,2,2,0,2,CHARLOTTE,CHARLOTTE,,,,,
175797,Duane Thomas Jr.,WR,0,,2028,323,69,85.9,69.1,07,1,12,1,2,304,14,141,462,307,155,UCF,UCF,77.9,71.6,69,28.7,66.7
175798,PJ Wilkins,G,0,,2028,226,61,83.9,57.7,71,1,10,0,105,0,0,84,189,105,84,OLE MISS,OLE MISS,,67.8,,,
175806,Bryson Graves,WR,0,,2029,141,61.3,34.4,49.7,04,2,13,7,0,267,0,220,494,274,220,COAST CAR,COAST CAR,65.8,,63.5,65.5,
175807,Joseph Hanson,T,0,,2028,141,71.9,74.8,68.9,68,3,10,0,301,0,0,271,572,301,271,COAST CAR,COAST CAR,,71.5,,,
175815,Nathan Schuessler,WR,0,,2028,141,58.8,70.9,60,82,0,3,0,0,2,0,7,9,2,7,COAST CAR,COAST CAR,,,59.1,,
175816,Ja'Vin Simpkins,HB,0,,2028,141,68.3,84.7,56.4,05,0,13,0,64,141,127,58,390,205,185,COAST CAR,COAST CAR,42.7,54.6,43.3,,74.1
175824,Ian Brandt,P,0,,2028,263,40.4,64.1,60,S96,0,2,1,0,0,0,1,2,1,1,DOMINION,DOMINION,60.3,,,54.1,
175827,Kainan Miller,G,0,,2027,263,52,73.9,52.6,67,0,2,0,2,0,0,11,13,2,11,DOMINION,DOMINION,,33.3,,,
175842,Hollis McDaniel,TE,0,,2027,288,59.8,65.5,58.9,80,0,1,0,0,0,0,2,2,0,2,S ALABAMA,S ALABAMA,,,,,
175861,Reed Harradine,K,0,,2028,296,60,70.3,,S96,0,1,0,0,0,1,0,1,0,1,SO MISS,SO MISS,11.5,,,,60
175877,Richard Young,HB,0,,2028,103,64.5,78.2,78.3,09,0,5,0,19,14,23,4,60,33,27,ALABAMA,ALABAMA,77.5,44.8,56.2,,63.8
175886,Eugene Wilson III,WR,0,,2028,163,57,84.6,45.7,03,1,8,0,0,200,3,110,313,200,113,FLORIDA,FLORIDA,73.2,,58.1,,60.2
175891,Austin Simmons,QB,0,,2028,226,74.5,81.6,60.2,13,0,8,87,0,1,16,74,178,88,90,OLE MISS,OLE MISS,37.7,,57.2,74.2,64.5
175895,Leon Bell,T,0,,2027,130,61.9,51.7,60.1,55,6,10,0,362,1,0,220,583,363,220,CAL,CAL,,65.7,59.2,,
175897,Ray Lotten,TE,0,,2028,281,50.7,81.1,56.3,19,1,9,0,7,52,0,37,96,59,37,SM HOUSTON,SM HOUSTON,64.1,74.5,49.6,,
175899,Daniel Blood,WR,0,,2028,229,64.8,79.8,72.3,10,0,12,0,1,58,0,48,107,59,48,MISSOURI,MISSOURI,65.7,61.1,62.5,,
175900,Nick DeLoach Jr.,CB,0,,2028,229,60,66.8,60,D24,0,2,0,0,0,0,2,2,0,2,MISSOURI,MISSOURI,,,,,
175904,Jordon Harris,TE,0,,2028,229,66.7,85.4,68.7,86,1,12,0,52,71,0,317,440,123,317,MISSOURI,MISSOURI,65,71.6,53.4,,
175905,Gabarri Johnson,QB,0,,2029,265,49.1,82.7,60.2,05,0,11,123,0,1,17,107,248,124,124,OREGON ST,OREGON ST,45.7,,79.9,45.8,57.7
175906,Marquis Johnson,WR,0,,2028,229,62.3,61.6,54.7,02,1,12,0,0,285,0,214,499,285,214,MISSOURI,MISSOURI,72.5,,63.1,,
175909,Brett Norfleet,TE,0,,2028,229,55.1,73.4,48.1,87,1,11,0,42,262,1,296,601,304,297,MISSOURI,MISSOURI,72.3,70.3,58.8,,57.7
175911,Logan Reichert,C,0,,2028,229,60,60,60,66,0,1,0,0,0,0,1,1,0,1,MISSOURI,MISSOURI,,,,,
175912,Jamal Roberts,HB,0,,2028,229,76.1,48.3,55.7,20,1,13,0,84,178,126,35,423,262,161,MISSOURI,MISSOURI,89.2,27,57.7,,84.7
175918,Tree Babalade,T,0,,2029,289,60.1,55,55,51,3,7,0,255,0,0,166,421,255,166,S CAROLINA,S CAROLINA,,68.5,,,
175919,Trovon Baugh,G,1,,2027,289,53.1,3,55.7,78,7,11,0,354,0,0,257,611,354,257,S CAROLINA,S CAROLINA,,59.3,,,
175920,DJay Braswell,HB,0,,2027,175,65.5,78.5,59.2,02,1,8,0,14,47,29,7,97,61,36,GA STATE,GA STATE,78.9,29.3,59.6,,68.9
175923,Nyck Harbor,WR,0,,2028,289,67.8,61.7,70.1,08,1,11,0,1,317,1,173,492,318,174,S CAROLINA,S CAROLINA,43.6,63.8,66.8,,63.2
175926,Tyshawn Russell,WR,0,,2028,304,59.3,78,57.2,08,0,3,0,0,54,1,15,70,54,16,SYRACUSE,SYRACUSE,69.4,,60,,57.5
175929,Jatavius Shivers,T,0,,2029,289,51.3,77.6,54.1,77,0,4,0,31,0,0,50,81,31,50,S CAROLINA,S CAROLINA,,39.3,,,
175932,Dalton Brooks,S,0,,2028,312,73.4,64.6,,D25,0,2,0,1,0,1,0,2,1,1,TEXAS A&M,TEXAS A&M,62.5,63.8,,,68
175934,Ronnie Crosby III,HB,0,,2027,312,59.1,62.7,,27,0,1,0,0,0,1,0,1,0,1,TEXAS A&M,TEXAS A&M,62.5,,,,59.5
175936,Chantz Johnson,LB,0,,2028,314,60,60,60,D30,0,1,0,0,0,0,1,1,0,1,TEXAS ST,TEXAS ST,,,,,
175937,Rylan Kennedy,ED,0,,2028,312,60,60,60,D15,0,2,0,1,0,0,1,2,1,1,TEXAS A&M,TEXAS A&M,,63.8,,,
175940,Marcel Reed,QB,1,,2028,312,68.3,81.9,60.1,10,7,13,468,1,0,47,334,850,469,381,TEXAS A&M,TEXAS A&M,56.8,62.2,,63.6,69.3
175941,Bravion Rogers,CB,0,,2028,312,60,60,60,D19,0,2,0,1,0,0,1,2,1,1,TEXAS A&M,TEXAS A&M,,63.8,,,
175947,Aloali'i Maui,G,0,,2027,296,56.5,56.2,52.4,62,7,11,0,418,0,0,300,718,418,300,SO MISS,SO MISS,,69,,,
175950,Joep Engbers,G,0,,2028,206,70.5,79.1,68,60,3,12,0,343,0,0,409,752,343,409,LIBERTY,LIBERTY,,76.7,,,
175952,Malik Elzy,WR,0,,2028,187,69.8,79.1,58.7,08,0,4,0,0,35,0,31,66,35,31,ILLINOIS,ILLINOIS,66.7,,69.5,,
175953,Alexander Capka-Jones,WR,0,,2026,187,63,78,58.4,07,0,9,0,0,25,0,29,54,25,29,ILLINOIS,ILLINOIS,62.9,,63,,
175954,Collin Dixon,WR,0,,2028,187,67.1,87.5,74.3,17,0,13,0,1,329,2,275,607,330,277,ILLINOIS,ILLINOIS,73,63.1,65.6,,56.1
175956,Dezmond Schuster,T,0,,2027,187,69.6,74.1,66.6,63,0,4,0,4,0,0,25,29,4,25,ILLINOIS,ILLINOIS,,80,,,
175957,Patrick Mahoney III,LS,0,,2028,187,60,60,60,S44,0,1,0,0,0,0,1,1,0,1,ILLINOIS,ILLINOIS,,,,,
175961,Pat Farrell,DI,0,,2028,187,60,60,60,D52,0,2,0,0,0,0,2,2,0,2,ILLINOIS,ILLINOIS,,,,,
175962,Mac Resetich,S,0,,2028,187,60,65.3,60,D00,0,2,0,0,0,0,2,2,0,2,ILLINOIS,ILLINOIS,64.2,,,,
175980,Will Larkins,G,0,,2029,265,48.2,76.4,56.2,75,0,3,0,15,0,0,9,24,15,9,OREGON ST,OREGON ST,,11,,,
175982,Austin Barrett,T,0,,2028,193,46.1,76,50.7,72,0,6,0,15,0,0,37,52,15,37,IOWA STATE,IOWA STATE,,23.3,,,
175984,Anthony Miller,TE,0,,2028,319,55.7,84.3,50,85,0,14,0,63,71,0,225,359,134,225,TULANE,TULANE,65.7,57.4,62.9,,
175999,Darius Johnson,HB,0,,2028,248,57.1,76.7,57.1,25,0,11,0,1,6,3,40,50,7,43,NC STATE,NC STATE,67.3,64.4,55.7,,58.6
176000,Coleson Fields,HB,0,,2028,248,62.7,73.4,60,31,0,4,0,1,9,12,2,24,10,14,NC STATE,NC STATE,75,73.1,71,,60.2
176002,Griffin Reimer,TE,0,,2029,248,75.2,70.5,58.7,85,0,4,0,0,2,0,6,8,2,6,NC STATE,NC STATE,61,,81,,
176005,Kamen Smith,G,0,,2028,248,56.2,86.6,54.2,79,0,9,0,252,0,0,174,426,252,174,NC STATE,NC STATE,,54.1,,,
176006,Jayden Hollar,WR,0,,2029,248,60.2,70.7,61,88,0,2,0,0,1,0,6,7,1,6,NC STATE,NC STATE,,,60,,
176026,Tyler Chandler,HB,0,,2028,304,65.9,62.7,,31,0,1,0,0,0,1,0,1,0,1,SYRACUSE,SYRACUSE,62.5,,,,62.5
176027,Nick Armentano,WR,0,,2028,304,55.9,66.9,60,32,0,1,0,0,2,0,1,3,2,1,SYRACUSE,SYRACUSE,61.9,,57.3,,
176028,Max Runyon,FB,0,,2026,304,54.8,71.5,45.4,38,0,5,0,0,0,1,8,9,0,9,SYRACUSE,SYRACUSE,62.5,,,,62.5
176030,J'Onre Reed,C,0,,2026,326,60.1,32.9,62.9,50,4,10,0,321,0,0,236,557,321,236,USC,USC,,58.7,,,
176032,Trevion Mack,T,0,,2028,304,57.2,66.7,56.6,75,6,10,0,368,0,0,269,637,368,269,SYRACUSE,SYRACUSE,,57.3,,,
176033,Jayden Bass,G,0,,2028,146,79.5,75.5,80.8,74,0,1,0,13,0,0,11,24,13,11,UCONN,UCONN,,65.7,,,
176034,Lysander Moeolo,G,0,,2026,314,67.4,84.2,67.6,71,0,10,0,134,0,0,139,273,134,139,TEXAS ST,TEXAS ST,,59.7,,,
176036,Darrell Gill Jr.,WR,0,,2028,304,58.7,68.5,53.6,15,1,12,0,0,438,1,229,668,438,230,SYRACUSE,SYRACUSE,35.4,,59.3,,57.5
176037,Bryce Cohoon,WR,0,,2028,198,59.7,76.2,70.9,13,0,3,0,0,6,0,27,33,6,27,KANSAS,KANSAS,,,55.2,,
176038,Berry Buxton III,S,1,,2026,304,60,65,60,D29,1,1,0,0,0,0,1,1,0,1,SYRACUSE,SYRACUSE,,,,,
176040,Zyian Moultrie-Goddard,LB,0,,2028,304,60,60,60,D22,0,1,0,0,0,0,1,1,0,1,SYRACUSE,SYRACUSE,,,,,
176057,Brooks Yurachek,LB,0,,2028,108,60,60,,D35,0,1,0,1,0,0,0,1,1,0,APP STATE,APP STATE,61.9,63.8,,,
176060,Aiden Hall,LB,0,,2028,339,60,64.9,60,D21,2,1,0,0,0,0,1,1,0,1,WAKE,WAKE,,,,,
176075,Devin McRae,C,0,,2028,339,61.3,77.3,58.3,51,0,5,0,18,0,0,20,38,18,20,WAKE,WAKE,,74.1,,,
176076,George Steih,G,1,,2028,339,50.7,59.4,48.3,73,4,9,0,294,0,0,220,514,294,220,WAKE,WAKE,,56.8,,,
176077,Deuce Alexander,WR,1,,2028,226,71.7,44.7,54.3,11,2,15,1,0,328,18,263,610,329,281,OLE MISS,OLE MISS,77.6,,71.7,,72.5
176078,Micah Mays Jr.,WR,0,,2028,339,56.2,27.7,53.1,07,3,10,0,0,258,0,159,417,258,159,WAKE,WAKE,69.9,,57.4,,
176079,Christian Abney,TE,0,,2028,187,74.8,50.2,73.9,86,1,12,0,30,17,0,147,194,47,147,ILLINOIS,ILLINOIS,61,74.5,58.8,,
176081,Arkel Anugwom,T,0,,2028,103,72.6,68,75.4,76,0,1,0,0,0,0,4,4,0,4,ALABAMA,ALABAMA,,,,,
176088,Darin Conley,DI,0,,2028,117,60,71.8,60,D33,1,1,0,0,0,0,1,1,0,1,BALL ST,BALL ST,,,,,
176093,Jake DeHaan,QB,0,,2029,316,68.7,66.6,60,O13,0,1,0,0,0,1,2,3,0,3,TOLEDO,TOLEDO,62.5,,,,63.5
176094,Dru DeShields,QB,1,,2028,201,60.6,64.9,60.2,12,7,11,300,0,3,23,235,561,303,258,KENT STATE,KENT STATE,42,,46.5,62,54.4
176098,Cole Keele,G,0,,2029,329,54.6,70.1,54.5,59,0,1,0,0,0,0,5,5,0,5,UTAH ST,UTAH ST,,,,,
176105,Bryson Hammer,WR,0,,2029,316,61.7,79.9,55.3,12,1,10,0,1,37,0,36,74,38,36,TOLEDO,TOLEDO,89.5,67.8,62.5,,
176108,Marques Hicks,HB,0,,2028,201,57.9,74.8,60.1,20,0,4,0,4,9,5,5,23,13,10,KENT STATE,KENT STATE,69.9,76.9,60.2,,56.1
176115,Jacob Kaminski,TE,0,,2028,134,62.7,74.3,62.5,87,0,11,0,1,2,0,43,46,3,43,C MICHIGAN,C MICHIGAN,,64.8,57.8,,
176118,Isaac Lucas,G,1,,2029,117,62.2,59.2,62.1,56,2,9,0,270,0,0,253,523,270,253,BALL ST,BALL ST,,63.4,,,
176138,Isaiah Thacker,WR,0,,2028,117,64.6,74.6,61,11,0,6,0,0,15,0,10,25,15,10,BALL ST,BALL ST,65,,64,,
176146,Grant Edgington,C,0,,2028,138,62.5,75.6,61,78,0,2,0,4,0,0,19,23,4,19,CINCINNATI,CINCINNATI,,73.6,,,
176149,Will Kocher,QB,0,,2028,138,60,63.6,60,15,0,1,0,0,0,0,1,1,0,1,CINCINNATI,CINCINNATI,,,,,
176150,Judea Milon,T,0,,2027,138,75.4,76,75.4,71,0,4,0,19,0,0,34,53,19,34,CINCINNATI,CINCINNATI,,54.1,,,
176156,Jr Sia,T,2,,2028,329,48.6,38.5,51.6,62,7,13,0,438,0,0,293,731,438,293,UTAH ST,UTAH ST,,49.7,,,
176172,Rett Andersen,WR,0,,2028,311,54.7,71.5,43.3,35,1,3,0,0,2,0,8,10,2,8,TEXAS,TEXAS,61,,59.6,,
176175,Bryce Chambers,TE,0,,2028,311,60,64.4,60,48,0,1,0,0,0,0,1,1,0,1,TEXAS,TEXAS,,,,,
176177,Trevor Goosby,T,1,,2028,311,83.3,64.6,82.1,74,5,13,0,492,0,0,355,847,492,355,TEXAS,TEXAS,,80.1,,,
176181,Ryan Niblett,WR,0,,2028,311,63.5,77.9,32.8,21,0,11,0,1,37,5,24,67,38,29,TEXAS,TEXAS,66.3,67.8,66.6,,66.4
176183,Ian Ratliff,P,0,,2028,108,70.6,75.4,60,S37,0,4,2,1,0,0,1,4,3,1,APP STATE,APP STATE,61.8,63.8,,72.4,
176186,Spencer Shannon,TE,0,,2028,311,55.5,52.4,58.4,83,2,12,0,60,24,0,123,207,84,123,TEXAS,TEXAS,,72.4,46.3,,
176190,Quintrevion Wisner,HB,0,,2028,311,77.3,86.2,55.2,05,0,9,0,53,194,136,29,412,247,165,TEXAS,TEXAS,89.8,68.1,58.2,,81.5
176195,Randy Pittman Jr.,TE,0,,2028,167,62.2,53.9,57.8,13,3,9,1,82,251,7,276,617,334,283,FLORIDA ST,FLORIDA ST,73.8,56.4,59.9,71.7,80
176203,Oryend Fisher,ED,0,,2028,330,59.6,69.6,,D44,0,3,0,1,2,0,0,3,3,0,UTEP,UTEP,,64.6,58.2,,
176205,Judah Price,HB,0,,2030,214,62.3,71.7,59.3,20,0,3,0,1,3,10,3,17,4,13,MARSHALL,MARSHALL,73.1,0,57.8,,64.8
176206,Traylon Ray,CB,0,,2028,226,56.7,68.8,,07,0,1,0,0,3,0,0,3,3,0,OLE MISS,OLE MISS,,,57.6,,
176209,Breezy Dubar,HB,0,,2028,120,61.5,72.3,60,01,0,3,0,0,0,3,6,9,0,9,BOISE ST,BOISE ST,67.3,,,,61
176212,Karmello English,WR,1,,2028,141,56,84.7,58.1,00,1,13,0,1,252,0,218,471,253,218,COAST CAR,COAST CAR,70.4,61.9,55.3,,
176219,Cynceir McNeal,WR,0,,2028,122,60,64.8,60,13,0,1,0,0,0,0,1,1,0,1,BOWL GREEN,BOWL GREEN,,,,,
176220,Max Cutforth,QB,0,,2028,120,54.7,71,60,14,2,11,196,0,1,11,195,403,197,206,BOISE ST,BOISE ST,53.5,,54.3,53.2,61
176221,Ty Benefield,S,1,,2028,120,58.1,60,,D00,5,1,0,0,1,0,0,1,1,0,BOISE ST,BOISE ST,,,57.7,,
176224,Deakon Tonielli,TE,0,,2028,222,57.4,80.5,52.5,88,0,9,0,1,77,0,13,91,78,13,MICHIGAN,MICHIGAN,67.1,64.5,57.9,,
176228,Johnny Brookhart,QB,0,,2028,102,62,66.6,,18,0,2,0,0,0,3,0,3,0,3,AKRON,AKRON,67.3,,,,60.8
176235,Chris Edmonds,HB,0,,2028,122,53.3,72.2,,23,0,2,0,3,3,7,0,13,6,7,BOWL GREEN,BOWL GREEN,19.3,76.7,58.1,,53.3
176252,Bryson Kuzdzal,HB,0,,2028,222,70.9,82.4,55.8,24,0,7,0,12,79,77,11,179,91,88,MICHIGAN,MICHIGAN,85.2,6.6,39.4,,78.5
176255,Jalen Hoffman,TE,1,,2028,222,65.2,82.2,78.3,42,1,13,0,9,19,0,105,133,28,105,MICHIGAN,MICHIGAN,61.9,25.6,50.1,,
176261,Caleb Ryan,TE,0,,2027,206,60.2,33.7,59.8,48,2,12,0,35,55,0,208,298,90,208,LIBERTY,LIBERTY,65,63.9,62.3,,
176265,Boen Phelps,LB,0,,2028,120,60,60,,D41,1,1,0,1,0,0,0,1,1,0,BOISE ST,BOISE ST,,60.5,,,
176266,Cole Morgan,G,0,,2029,275,58.6,71,58.2,52,0,1,0,1,0,0,4,5,1,4,RICE,RICE,,68.2,,,
176267,Ryan Manis,LS,0,,2029,206,60,60,60,S47,0,1,0,0,0,0,1,1,0,1,LIBERTY,LIBERTY,,,,,
176270,Nathan Efobi,G,0,,2028,222,66.9,66.2,63.5,55,1,7,0,186,0,0,166,352,186,166,MICHIGAN,MICHIGAN,,82.3,,,
176272,Austin Wondolowski,S,0,,2028,102,60,60,60,D43,0,1,0,0,0,0,1,1,0,1,AKRON,AKRON,,,,,
176273,Delvin Morris,C,1,,2028,102,56.7,15.1,62.5,57,5,12,0,280,0,0,192,472,280,192,AKRON,AKRON,,53.9,,,
176280,Carson Rasmussen,G,0,,2028,120,74.7,79.6,77,64,0,11,0,38,0,0,56,94,38,56,BOISE ST,BOISE ST,,60.9,,,
176281,Peyton Miller,C,0,,2028,216,47.9,84.9,44.4,64,0,9,0,190,0,0,98,288,190,98,UMASS,UMASS,,53.1,,,
176286,Brooks Bahr,T,0,,2028,222,60.2,68.6,60.1,60,0,1,0,0,0,0,5,5,0,5,MICHIGAN,MICHIGAN,,,,,
176291,Kyle Cox,T,0,,2028,120,49.1,79.9,61.7,70,0,8,0,58,0,0,66,124,58,66,BOISE ST,BOISE ST,,14.4,,,
176292,Evan Link,T,0,,2028,222,63.3,68.7,59.9,71,1,7,0,194,0,0,179,373,194,179,MICHIGAN,MICHIGAN,,68.4,,,
176295,Jonas Mann,T,0,,2029,102,61.5,71.7,59.3,73,0,3,0,5,0,0,10,15,5,10,AKRON,AKRON,,74.4,,,
176301,Adrian Norton,WR,0,,2028,214,66.3,66.5,58.2,13,1,12,1,0,304,0,310,615,305,310,MARSHALL,MARSHALL,71.5,,65.7,88.1,
176304,Jean Louis III,WR,0,,2028,102,53.7,80.7,54.3,09,0,7,0,0,100,0,58,158,100,58,AKRON,AKRON,66.2,,53.9,,
176312,Conner Cravaack,TE,0,,2028,102,56,86.8,63.4,85,0,12,0,57,227,0,238,522,284,238,AKRON,AKRON,69.9,60.6,51.2,,
176316,Jared Merk,WR,0,,2029,122,60.2,68.5,60.2,87,0,2,0,0,0,0,4,4,0,4,BOWL GREEN,BOWL GREEN,,,,,
176320,Matt Wagner,TE,0,,2028,120,57.1,32.8,46.8,88,4,14,0,61,191,0,336,588,252,336,BOISE ST,BOISE ST,70.9,65.1,69.5,,
176322,Jackson Grier,WR,0,,2028,108,52.3,76.3,62.3,13,1,5,0,0,25,0,12,37,25,12,APP STATE,APP STATE,74.7,,52.3,,
176330,Bo Hughley,T,0,,2028,173,61,35.8,59.3,55,2,10,0,123,0,0,124,247,123,124,GEORGIA,GEORGIA,,70.7,,,
176332,Bill Davis,HB,0,,2028,207,76.1,85.5,48.6,07,0,13,0,55,123,158,62,398,178,220,LA LAFAYET,LA LAFAYET,90.3,56.3,53,,80.1
176334,Landon Baptiste,WR,0,,2028,207,56.5,77.8,70,85,0,8,0,0,21,0,26,47,21,26,LA LAFAYET,LA LAFAYET,62.9,,54.3,,
176336,John Bragg,T,0,,2028,207,56.1,70.8,60.2,67,0,2,0,8,0,0,4,12,8,4,LA LAFAYET,LA LAFAYET,,32.5,,,
176337,Harvey Broussard III,WR,0,,2028,182,50.4,87,58.2,03,0,13,0,0,247,0,224,471,247,224,HOUSTON,HOUSTON,67.5,,49.3,,
176338,Matthew Broussard,G,0,,2028,207,56,46.3,59.2,76,3,12,0,265,0,0,275,540,265,275,LA LAFAYET,LA LAFAYET,,45.3,,,
176351,Caden Jensen,TE,0,,2028,207,57,86.8,66.3,88,0,12,0,48,245,0,303,596,293,303,LA LAFAYET,LA LAFAYET,71.7,75.1,48.1,,
176354,Andrew Martinez,C,0,,2028,207,53.8,58.4,47.2,59,1,4,0,139,0,0,121,260,139,121,LA LAFAYET,LA LAFAYET,,83,,,
176363,Ty Stamey,TE,0,,2028,314,57.3,85,67.8,18,0,12,0,26,95,0,165,286,121,165,TEXAS ST,TEXAS ST,67,66.2,48.9,,
176365,KeDarius Wade,WR,0,,2028,207,47.7,2.1,67.7,87,1,10,0,0,45,0,68,113,45,68,LA LAFAYET,LA LAFAYET,62.9,,46.5,,
176367,Lunch Winfield,QB,0,,2028,207,65.9,77.2,60,02,4,12,279,0,2,115,207,603,281,322,LA LAFAYET,LA LAFAYET,45.2,,50,56.5,71.8
176373,Ian Foster,S,0,,2028,296,60,64.9,60,D03,1,1,0,0,0,0,1,1,0,1,SO MISS,SO MISS,61.9,,,,
176375,Mathis Haygood,LB,0,,2028,296,60,60,60,D13,1,1,0,0,0,0,1,1,0,1,SO MISS,SO MISS,,,,,
176377,TaShawn Jeter,CB,0,,2028,214,58,64.9,,D20,1,1,0,0,1,0,0,1,1,0,MARSHALL,MARSHALL,,,57.7,,
176382,Shawn Rouse,TE,0,,2028,214,57.3,70.8,57.1,80,0,5,0,1,0,0,16,17,1,16,MARSHALL,MARSHALL,,60.5,,,
176385,Tracy Stephens,TE,0,,2028,214,71.2,77,57,85,1,10,0,10,6,0,72,88,16,72,MARSHALL,MARSHALL,62.9,75.9,89.4,,
176386,Nathan Totten,K,0,,2028,214,70.5,73.6,60,S93,0,2,1,0,0,0,1,2,1,1,MARSHALL,MARSHALL,60.3,,,75.4,
176391,Jacob Anderson,T,0,,2029,265,50.6,0,61.7,74,3,3,0,85,0,0,41,126,85,41,OREGON ST,OREGON ST,,52.5,,,
176392,Ryan Berger,G,0,,2028,265,65.8,29,65.7,64,5,9,0,297,0,0,207,504,297,207,OREGON ST,OREGON ST,,75.9,,,
176396,Jamai East,WR,0,,2027,265,80,77.1,59.4,09,0,4,0,0,16,0,23,39,16,23,OREGON ST,OREGON ST,65.7,,80.1,,
176397,Zander Esty,G,1,,2028,265,55.9,11,64.3,70,3,5,0,94,0,0,80,174,94,80,OREGON ST,OREGON ST,,38.1,,,
176400,Harlem Howard,S,0,,2029,265,60,65,60,D26,0,1,0,0,0,0,1,1,0,1,OREGON ST,OREGON ST,,,,,
176410,David Wells Jr.,WR,0,,2028,265,62.5,65.9,55.7,01,1,11,0,1,345,4,245,595,346,249,OREGON ST,OREGON ST,24.3,62.1,64.3,,47.5
176412,AJ Winsor,P,0,,2029,265,62.1,69.3,60,S38,0,1,0,0,0,2,1,3,0,3,OREGON ST,OREGON ST,65.5,,,,60.1
176415,Mitchell Butler,C,0,,2028,221,69.6,81.9,69.1,56,0,13,0,36,0,0,114,150,36,114,MIAMI OH,MIAMI OH,,41.7,,,
176426,Cameron Mackey,DI,0,,2028,296,60,60,60,D99,0,1,0,0,0,0,1,1,0,1,SO MISS,SO MISS,,,,,
176430,Justyn Reid,TE,1,,2028,319,52.5,48,51.2,88,3,14,0,72,178,0,225,475,250,225,TULANE,TULANE,69.7,61.5,55.1,,
176436,Dalton Merryman,T,0,,2026,182,65.8,54.5,66.7,75,5,12,0,429,0,0,437,866,429,437,HOUSTON,HOUSTON,,63.8,,,
176446,Michell Dietzel,LS,0,,2028,160,60,60,60,S51,0,2,0,0,0,0,2,2,0,2,E MICHIGAN,E MICHIGAN,,,,,
176459,Aidin Rhodes,T,0,,2028,314,60,67.2,60,63,0,1,0,0,0,0,2,2,0,2,TEXAS ST,TEXAS ST,,,,,
176467,Jahlil McClain,WR,0,,2029,169,55.2,83.4,49.5,01,0,13,0,0,208,0,107,315,208,107,FRESNO ST,FRESNO ST,68.7,,56,,
176471,Titan Saxton,S,0,,2029,329,60,60,,D23,0,1,0,1,0,0,0,1,1,0,UTAH ST,UTAH ST,,63.8,,,
176482,Rahsul Faison,HB,0,,2026,289,68.8,85.4,68.8,01,0,12,0,54,190,96,42,382,244,138,S CAROLINA,S CAROLINA,73.2,50.7,59.9,,71.3
176487,Chris Bryson II,CB,0,,2028,331,60,60,60,D16,0,1,0,0,0,0,1,1,0,1,UTSA,UTSA,,,,,
176490,Jamel Hardy Jr.,WR,1,,2028,331,60.2,0,74,13,2,9,0,0,138,0,111,249,138,111,UTSA,UTSA,68.7,,59.7,,
176494,Devin McCuin,WR,0,,2028,331,77.7,65,55.4,01,4,12,0,1,346,2,196,545,347,198,UTSA,UTSA,77.5,62.1,78.9,,60.8
176495,Patrick Overmyer,TE,0,,2028,331,76.2,88.5,68.3,09,1,13,0,63,224,19,226,532,287,245,UTSA,UTSA,77.3,68,64.8,,90.3
176499,Etueni Ropati,G,0,,2028,314,61.8,74.4,59.9,55,0,6,0,3,0,0,15,18,3,15,TEXAS ST,TEXAS ST,,81.8,,,
176501,Devin Scura,TE,0,,2028,331,57.7,76.2,61.2,81,0,12,0,6,2,0,48,56,8,48,UTSA,UTSA,,36.5,54.4,,
176504,Marcellus Wilkerson,S,0,,2027,331,60,60,60,D12,1,1,0,0,0,0,1,1,0,1,UTSA,UTSA,,,,,
176505,Ricky Ahumaraeze,WR,0,,2028,256,64.1,84.8,64.7,10,0,13,0,3,151,0,148,302,154,148,NWESTERN,NWESTERN,67.9,79.9,63,,
176506,Anthony Birsa,C,0,,2028,256,74.8,76.1,70.9,64,0,3,0,6,0,0,20,26,6,20,NWESTERN,NWESTERN,,76.2,,,
176507,Alexander Doost,G,1,,2028,109,67.2,88.8,62.2,63,2,13,0,529,0,0,349,878,529,349,ARIZONA,ARIZONA,,75.7,,,
