playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesFgepOffense,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepDefense,gradesPuntReturn,gradesKickoffKicker,gradesFgepKicker,gradesKickReturn,gradesPunter,gradesLongSnap
124649,Braden Bartosh,G,0,0,,2026,114,60,61.4,62,50,0,0,1,4,0,0,0,0,0,0,ARMY,ARMY,4,,,,,,,
126597,Justin Weaver,CB,0,0,,2026,114,,60.6,65.9,D05,0,0,1,0,3,0,0,0,1,0,ARMY,ARMY,4,60,,,,,,
130215,Lane Parks,G,0,0,,2028,114,60,61.3,66.7,72,0,0,1,4,0,0,0,0,0,0,ARMY,ARMY,4,,,,,,,
131100,Jaxson Campbell,CB,0,0,,2026,237,,61.1,65.4,D14,0,0,1,0,2,0,0,2,3,0,NAVY,NAVY,7,60,,,,,,
133971,Jaydan Mayes,CB,0,0,,2028,114,,60.5,64.9,D07,0,0,1,0,3,0,0,0,1,0,ARMY,ARMY,4,60,,,,,,
162534,Liam Barbee,LB,0,0,,2026,237,,60,63.6,D51,0,0,1,0,0,0,4,0,0,0,NAVY,NAVY,4,,,,,,,
162541,Brandon Chatman,HB,0,0,,2026,237,,60,63.3,24,0,0,1,0,0,0,0,0,3,0,NAVY,NAVY,3,,62.2,,,,,
162554,Eli Heidenreich,FB,0,0,2026,2026,237,,59.8,65.2,22,0,0,1,0,0,0,0,2,0,0,NAVY,NAVY,2,,,,,,,
162559,Adam Klenk,ED,0,0,,2026,237,,62.2,70,D49,0,0,1,0,0,4,4,2,3,0,NAVY,NAVY,13,,,,,,,
162561,Chreign LaFond,ED,0,0,,2026,237,60,60.4,60.9,D91,0,0,1,3,0,0,0,0,0,0,NAVY,NAVY,3,,,,,,,
162567,Kenneth McShan,CB,0,0,,2026,237,,58.8,67.9,D00,0,0,1,0,2,4,4,2,0,0,NAVY,NAVY,12,59.8,,,,,,
162574,Luke Pirris,ED,0,0,,2026,237,,61,65.8,D35,0,0,1,0,4,4,0,2,0,0,NAVY,NAVY,10,60,,,,,,
162577,Ben Purvis,G,0,0,,2026,237,60,61.1,65.7,68,0,0,1,3,0,0,0,0,0,0,NAVY,NAVY,3,,,,,,,
162580,Landon Robinson,DI,0,0,2026,2026,237,,59.5,63.8,D96,0,0,1,0,4,0,0,2,0,0,NAVY,NAVY,6,59.3,,,,,,
163171,Cooper Allan,P,0,0,,2026,114,60,60.3,60.5,S38,0,0,1,4,0,0,0,0,0,0,ARMY,ARMY,4,,,,,,,
163176,Ned Brady,T,0,0,,2026,114,60,61.1,64.4,73,0,0,1,4,0,0,0,0,0,0,ARMY,ARMY,4,,,,,,,
163178,Anderson Britton,K,0,0,,2026,114,,60,67.8,S01,0,0,1,0,0,4,0,0,0,0,ARMY,ARMY,4,,,71.5,,,,
163188,Eric Ford,ED,0,0,,2026,114,,60.2,63.8,D40,0,0,1,0,1,0,0,0,1,0,ARMY,ARMY,2,60,,,,,,
163190,Kalib Fortner,LB,0,0,,2026,114,,60.6,64,D53,0,0,1,0,3,0,0,0,1,0,ARMY,ARMY,4,60.1,,,,,,
163198,Casey Larkin,S,0,0,,2026,114,,60.4,61.9,D20,0,0,1,0,3,0,0,0,1,0,ARMY,ARMY,4,60,,,,,,
163199,Jack Latore,DI,0,0,,2026,114,,60,64.7,D92,0,0,1,0,0,0,0,0,1,0,ARMY,ARMY,1,,,,,,,
163203,Collin Matteson,S,0,0,,2026,114,,60.2,65.7,D30,0,0,1,0,3,0,0,0,1,0,ARMY,ARMY,4,60,,,,,,
163219,Gavin Shields,S,1,0,,2026,114,,77.1,65.5,D14,0,0,1,0,0,0,0,3,2,0,ARMY,ARMY,5,,,,,,,
163225,Andon Thomas,LB,0,0,,2026,114,,60.5,63.5,D51,0,0,1,0,3,0,0,3,1,0,ARMY,ARMY,7,59.8,,,,,,
163230,Jabril Williams,CB,0,0,,2026,114,,61,68.6,D06,0,0,1,0,0,4,0,3,1,0,ARMY,ARMY,8,,,,,,,
169959,Nathan Kirkwood,K,0,0,,2026,237,,60,62.9,S17,0,0,1,3,0,0,0,0,0,0,NAVY,NAVY,3,,,,62.3,,,
170958,Lloyd Benson III,WR,0,0,,2028,114,,60,62.9,23,0,0,1,0,0,0,4,0,2,0,ARMY,ARMY,6,,61,,,59,,
170959,Isaiah Birl,S,0,0,,2028,114,,61.5,66.2,D36,0,0,1,0,0,4,0,0,0,0,ARMY,ARMY,4,,,,,,,
170962,Jack Bousum,ED,0,0,,2029,114,,60.4,64.7,D99,0,0,1,0,2,0,0,0,1,0,ARMY,ARMY,3,59.7,,,,,,
170978,Jaxon Hammond,CB,0,0,,2028,114,,51,66.3,D17,1,0,1,0,0,4,0,3,0,0,ARMY,ARMY,7,,,,,,,
170980,Kody Harris-Miller,DI,0,0,,2028,114,,60.1,66.2,D52,0,0,1,0,3,0,0,0,1,0,ARMY,ARMY,4,59.3,,,,,,
170984,Samari Howard,FB,0,0,,2028,114,,59.4,62,27,0,0,1,0,0,0,4,0,0,0,ARMY,ARMY,4,,,,,,,
170990,Jake Lindsey,LB,0,0,,2028,114,,76.8,64.9,D44,0,0,1,0,0,0,0,3,1,1,ARMY,ARMY,4,,,,,,,
170996,Baylor Newsom,LB,0,0,,2028,114,,63.8,66.1,D21,0,0,1,0,0,4,0,3,0,0,ARMY,ARMY,7,,,,,,,
170997,Noah Nixon,ED,0,0,,2028,114,,64.3,64,D47,0,0,1,0,2,4,0,0,0,0,ARMY,ARMY,6,59.9,,,,,,
171003,Kavon Pointer,WR,0,0,,2028,114,,60.4,68.6,89,0,0,1,0,0,0,4,0,1,0,ARMY,ARMY,5,,,,,,,
171009,Jake Rendina,HB,0,0,,2028,114,,59.8,64.9,33,0,0,1,0,0,0,4,3,0,0,ARMY,ARMY,7,,,,,,,
171020,Kurt Thompson,WR,0,0,,2028,114,,59.7,64.7,83,0,0,1,0,0,0,4,0,0,0,ARMY,ARMY,4,,,,,,,
171026,James Wagenseller,P,0,0,,2028,114,,60,66.2,S46,0,0,1,0,0,0,0,3,0,0,ARMY,ARMY,3,,,,,,61,
171027,Owen Walter,LS,0,0,,2028,114,60,64.7,63,S55,0,0,1,4,0,0,0,3,0,0,ARMY,ARMY,7,,,,,,,78.9
171028,Christopher Williams,S,0,0,,2028,114,,60,63.8,D32,0,0,1,0,0,0,0,0,1,0,ARMY,ARMY,1,,,,,,,
171032,Christian Yousefzadeh,ED,0,0,,2028,114,,59.5,64.9,D49,0,0,1,0,0,0,4,3,0,0,ARMY,ARMY,7,,,,,,,
175216,Bryce Allen,CB,0,0,,2028,237,,60.8,66.9,D28,0,0,1,0,0,0,4,0,3,0,NAVY,NAVY,7,,,,,,,
175220,Isaiah Bryant,FB,0,0,,2028,237,,61.5,65.7,25,0,0,1,0,0,0,4,0,3,0,NAVY,NAVY,7,,,,,58.4,,
175222,Isaac Bunker,G,0,0,,2028,237,60,60.4,62.5,71,0,0,1,3,0,0,0,0,0,0,NAVY,NAVY,3,,,,,,,
175224,Coleman Cauley,LB,0,0,,2028,237,,59.8,63.6,D58,0,0,1,0,3,0,0,2,0,0,NAVY,NAVY,5,60,,,,,,
175232,Kendall Evans,WR,0,0,,2028,237,,60,65.1,84,0,0,1,0,0,0,0,0,3,0,NAVY,NAVY,3,,,,,,,
175234,Rayne Fry,LS,0,0,,2028,237,60,78.8,62.6,S92,0,0,1,3,0,0,0,2,0,1,NAVY,NAVY,5,,,,,,,77.3
175236,Lance Gossett,K,0,0,,2028,237,,60,67.8,S99,0,0,1,0,0,4,0,0,0,0,NAVY,NAVY,4,,,60.3,,,,
175247,Vic Listorti,FB,0,0,,2028,237,,60,63.7,06,0,0,1,0,0,0,0,0,3,0,NAVY,NAVY,3,,,,,,,
175250,Nolan McCamy,LB,0,0,,2028,237,,62.7,65.7,D52,0,0,1,0,0,4,0,0,3,0,NAVY,NAVY,7,,,,,,,
175252,JaSean McLean,ED,0,0,,2028,237,,60.5,65.5,D21,0,0,1,0,0,0,0,0,3,0,NAVY,NAVY,3,,,,,,,
175254,Gavin Noe,TE,0,0,,2028,237,,61.1,67.6,43,0,0,1,0,0,4,4,0,0,0,NAVY,NAVY,8,,,,,,,
175257,Irabonoise Oniha,CB,0,0,,2028,237,,61.1,70.3,D03,0,0,1,0,0,0,0,0,3,0,NAVY,NAVY,3,,,,,,,
175261,Matt Reyes,DI,0,0,,2028,237,60,61,65,D97,0,0,1,3,0,0,0,2,0,0,NAVY,NAVY,5,,,,,,,
175263,Matthew Seliga,S,0,0,,2028,237,,58.1,66.4,D05,0,0,1,0,0,4,4,0,0,0,NAVY,NAVY,8,,,,,,,
175264,Giuseppe Sessi,S,0,0,,2028,237,,60.7,63.3,D16,0,0,1,0,4,4,0,0,0,0,NAVY,NAVY,8,60,,,,,,
175274,Griffen Willis,DI,0,0,,2028,237,,59.1,63.5,D95,0,0,1,0,4,0,0,0,0,0,NAVY,NAVY,4,59.1,,,,,,
189474,Jacob Carlson,K,0,0,,2029,237,60,60.4,64.4,S15,0,0,1,3,0,0,0,2,0,0,NAVY,NAVY,5,,,,,,58.9,
189479,Sean Crowley,T,0,0,,2029,237,60,60.8,66.7,73,0,0,1,3,0,0,0,0,0,0,NAVY,NAVY,3,,,,,,,
189490,Phillip Hamilton,S,0,0,,2029,237,,61.1,68.6,D18,0,0,1,0,4,4,0,2,0,0,NAVY,NAVY,10,60,,,,,,
189491,Connor Heater,T,0,0,,2029,237,60,60.5,63.2,65,0,0,1,3,0,0,0,0,0,0,NAVY,NAVY,3,,,,,,,
189494,Jadyn Jones,HB,0,0,,2029,237,,59.9,65.3,34,0,0,1,0,0,0,4,0,0,0,NAVY,NAVY,4,,,,,,,
189504,Carmello Michel,G,0,0,,2029,237,60,61,61.8,64,0,0,1,3,0,0,0,0,0,0,NAVY,NAVY,3,,,,,,,
189508,Julien Moutome,ED,0,0,,2028,237,,60.1,63.7,D90,0,0,1,0,4,0,0,0,0,0,NAVY,NAVY,4,59.8,,,,,,
189509,MarcAnthony Parker,LB,0,0,,2029,237,,60,61.9,D56,0,0,1,0,4,0,0,0,0,0,NAVY,NAVY,4,59.9,,,,,,
189517,Justin Ross,CB,0,0,,2029,237,,60,63.6,D17,0,0,1,0,1,0,0,0,0,0,NAVY,NAVY,1,60,,,,,,
189525,Maxwell Williams,S,0,0,,2029,237,,60,61.3,D02,0,0,1,0,4,0,0,0,0,0,NAVY,NAVY,4,60.1,,,,,,
190494,Xavier Archawski,T,0,0,,2029,114,60,60.9,64.4,78,0,0,1,4,0,0,0,0,0,0,ARMY,ARMY,4,,,,,,,
190496,Grayson Baker,ED,0,0,,2029,114,,59.3,63.4,D93,0,0,1,0,3,0,0,0,0,0,ARMY,ARMY,3,59.2,,,,,,
190498,Tex Brannan,TE,0,0,,2029,114,60,61,67,86,0,0,1,4,0,0,4,0,0,0,ARMY,ARMY,8,,,,,,,
190508,Matt Gemma,DI,0,0,,2030,114,,59.8,62,D95,0,0,1,0,1,0,0,0,0,0,ARMY,ARMY,1,59.6,,,,,,
190514,Rob Houston,CB,0,0,,2029,114,,60,64.3,D09,0,0,1,0,0,0,0,0,1,0,ARMY,ARMY,1,,,,,,,
190519,Dawson Jones,K,0,0,,2029,114,,60,63.3,S95,0,0,1,4,0,0,0,0,0,0,ARMY,ARMY,4,,,,71.2,,,
190531,Devan Moss,CB,0,0,,2029,114,,60.2,64.3,D18,0,0,1,0,0,0,4,0,0,0,ARMY,ARMY,4,,,,,,,
190534,Cael Newton,DI,0,0,,2029,114,60,60.8,60.5,D97,0,0,1,4,0,0,0,0,0,0,ARMY,ARMY,4,,,,,,,
190538,Larry Pickett Jr.,S,0,0,,2029,114,,59.9,64.9,D22,0,0,1,0,0,0,4,0,0,0,ARMY,ARMY,4,,,,,,,
190539,Noah Prior,TE,0,0,,2029,114,60,60.7,61.2,85,0,0,1,4,0,0,0,0,0,0,ARMY,ARMY,4,,,,,,,
190540,James Rothstein,TE,0,0,,2029,114,60,61,65.3,87,0,0,1,4,0,0,0,0,0,0,ARMY,ARMY,4,,,,,,,
190542,Cole Searight,CB,0,0,,2029,114,,66.7,67.2,D10,0,0,1,0,1,4,0,3,0,1,ARMY,ARMY,8,60,,,,,,
190543,Aden Self,FB,0,0,,2029,114,,61.9,69,02,0,0,1,0,0,4,4,0,1,0,ARMY,ARMY,9,,,,,,,
190559,Caleb Williams,S,0,0,,2029,114,,61.2,68.6,D13,0,0,1,0,0,4,4,0,0,0,ARMY,ARMY,8,,,,,,,
204658,Julian Porter,CB,0,0,,2030,114,,60,64.1,D08,0,0,1,0,0,0,0,0,1,0,ARMY,ARMY,1,,,,,,,
204694,Stroman Bridges,FB,0,0,,2030,114,,43.5,65.2,42,1,0,1,0,0,4,0,0,0,0,ARMY,ARMY,4,,,,,,,
204699,Zane Tallman,CB,0,0,,2030,114,,61.5,65.8,D16,0,0,1,0,0,4,0,0,0,0,ARMY,ARMY,4,,,,,,,
204706,Nathan Adejokun,CB,0,0,,2030,114,,60.3,62.9,E04,0,0,1,0,2,0,0,0,1,0,ARMY,ARMY,3,60,,,,,,
205126,Trent Gillis,S,0,0,,2030,237,,57.8,65.3,D20,0,0,1,0,0,4,4,0,0,0,NAVY,NAVY,8,,,,,,,
205144,Malcolm Johnson,T,0,0,,2030,237,60,60.5,61.1,50,0,0,1,3,0,0,0,0,0,0,NAVY,NAVY,3,,,,,,,
205166,Parker Turner,LB,0,0,,2029,237,,60,61.2,D59,0,0,1,0,1,0,0,0,0,0,NAVY,NAVY,1,60,,,,,,
205176,Cam Robinson,CB,0,0,,2030,237,,62.3,70.3,D40,0,0,1,0,3,4,4,0,3,0,NAVY,NAVY,14,60,,,,,,
205177,Christian Johnson,LB,0,0,,2030,237,,59.6,65,D44,0,0,1,0,0,0,4,0,0,0,NAVY,NAVY,4,,,,,,,
70522,Garth White,K,0,0,,2027,274,,60,67.6,S98,0,0,1,3,0,5,0,0,0,0,RHODE ISLD,RHODE ISLD,8,,,69.9,60,,,
73456,Zeke Mata,K,0,0,,2026,291,,60,69.8,S39,0,0,1,0,0,8,0,0,0,0,S DAKOTA,S DAKOTA,8,,,63.3,,,,
73471,Ty Morrison,K,0,0,,2026,232,,60.5,70.2,S36,0,0,1,0,0,8,0,2,0,1,MONTANA,MONTANA,10,,,71.7,,,60.3,
82562,Solomon Tuliaupupu,ED,0,0,,2027,232,,59.7,62.4,D58,0,0,1,0,2,0,0,0,0,0,MONTANA,MONTANA,2,59.5,,,,,,
85902,Khalani Riddick,S,0,0,,2026,322,,60.4,64.6,D01,0,0,1,0,2,1,1,0,5,0,UC DAVIS,UC DAVIS,9,60,65,,,,,
98287,Matt Smith,TE,0,0,,2027,274,60,60.8,67.2,81,0,0,1,3,0,0,8,5,0,0,RHODE ISLD,RHODE ISLD,16,,,,,59.9,,
99114,Jake Pope,T,0,0,,2026,188,60,60.4,62.5,67,0,0,1,3,0,0,0,0,0,0,ILL STATE,ILL STATE,3,,,,,,,
101444,Mosai Newsom,DI,0,0,,2026,291,,60,65.9,D52,0,0,1,0,0,0,0,0,2,0,S DAKOTA,S DAKOTA,2,,,,,,,
101649,Julius Davis,HB,0,0,,2026,233,,60,61.2,32,0,0,1,0,0,0,1,0,0,0,MONTANA ST,MONTANA ST,1,,,,,,,
105438,Dillon Botner,C,0,0,,2026,232,60,62,69.3,60,0,0,1,7,0,0,0,0,0,0,MONTANA,MONTANA,7,,,,,,,
105484,Brock Bethea,T,0,0,,2026,274,60,60.8,66.5,79,0,0,1,3,0,0,0,0,0,0,RHODE ISLD,RHODE ISLD,3,,,,,,,
108949,Jack Iuliano,ED,0,0,,2026,250,,60.3,64.4,D98,0,0,1,0,3,0,0,0,0,0,N DAK ST,N DAK ST,3,60.1,,,,,,
121606,Kaghen Roach,ED,0,0,,2026,100,,58.8,64.2,D90,0,0,1,0,7,0,0,0,0,0,ABILENE CH,ABILENE CH,7,58.9,,,,,,
121681,Devion Hargrove,CB,0,0,,2026,301,,66.8,71,D25,0,0,1,0,1,8,0,1,4,1,STF AUSTIN,STF AUSTIN,14,59.9,,,,,,
121904,Kortlin Rausaw,DI,0,0,,2027,100,,59.4,64.5,D95,0,0,1,0,7,0,0,0,0,0,ABILENE CH,ABILENE CH,7,59.2,,,,,,
122060,Micah Harper,CB,0,0,,2027,232,,60,61.7,D02,0,0,1,0,3,0,0,0,0,0,MONTANA,MONTANA,3,60,,,,,,
122107,Lavar Lindo,TE,0,0,,2026,301,60,61.5,61.5,88,0,0,1,7,0,0,0,0,0,0,STF AUSTIN,STF AUSTIN,7,,,,,,,
122120,Ky Thomas,ED,0,0,,2026,301,60,60.7,64.8,D00,0,0,1,7,6,0,0,5,0,0,STF AUSTIN,STF AUSTIN,18,59.3,,,,,,
122400,Josh Griffis,ED,0,0,,2026,401,,60.7,64.6,D10,0,0,1,0,1,0,0,0,2,0,TARLETON,TARLETON,3,59.6,,,,,,
122401,Reginald Harden,WR,0,0,,2026,401,,61.9,65.5,81,0,0,1,0,0,7,0,0,2,0,TARLETON,TARLETON,9,,,,,,,
122484,Ryan King,WR,0,0,,2026,233,,60,63.1,09,0,0,1,0,0,0,1,0,0,0,MONTANA ST,MONTANA ST,1,,,,,,,
122508,Aidan Bouman,QB,0,0,,2026,291,,60,63.3,02,0,0,1,0,0,0,0,1,0,0,S DAKOTA,S DAKOTA,1,,,,,,60,
122640,Dabari Hawkins,CB,0,0,,2026,401,,62,67.8,D05,0,0,1,0,1,0,3,0,3,0,TARLETON,TARLETON,7,60,,,,,,
122948,Trevon West,WR,0,0,,2026,401,,59.4,68,19,0,0,1,0,0,0,3,5,0,0,TARLETON,TARLETON,8,,,,,,,
123208,Angelo Anderson,ED,0,0,,2026,401,,60,62.7,D14,0,0,1,0,1,0,0,0,0,0,TARLETON,TARLETON,1,59.8,,,,,,
123673,T.J. Marshall,S,0,0,,2026,100,,69.2,68.7,D07,0,0,1,0,0,7,8,4,5,2,ABILENE CH,ABILENE CH,24,,,,,,,
123823,Luke Larsen,P,0,0,,2026,334,,60.6,68.6,S00,0,0,1,0,0,0,0,9,0,0,VILLANOVA,VILLANOVA,9,,,,,,58.6,
125047,Jett Sutton,S,0,0,,2028,249,,65.2,70.5,D33,0,0,1,0,0,3,0,5,4,1,N DAKOTA,N DAKOTA,12,,,,,,,
125217,Jose Balver-Mendoza,T,0,0,,2029,232,61.2,61.9,68.7,75,0,0,1,7,0,0,0,0,0,0,MONTANA,MONTANA,7,,,,,,,
125281,Seth Anderson,T,0,0,,2026,249,60,60,61.6,71,0,0,1,1,0,0,0,0,0,0,N DAKOTA,N DAKOTA,1,,,,,,,
125301,RaJa Nelson,WR,0,0,,2026,250,,60,62.9,03,0,0,1,0,0,0,5,0,0,0,N DAK ST,N DAK ST,5,,,,,59,,
125332,Will Leyland,K,0,0,,2026,291,,60,64.1,S15,0,0,1,8,0,0,0,0,0,0,S DAKOTA,S DAKOTA,8,,,,62.6,,,
125672,Jayvont Williams,S,0,0,,2029,334,,73.1,69.3,D21,0,0,1,0,0,3,2,9,5,1,VILLANOVA,VILLANOVA,19,,,,,,,
125941,Tyson Williams,CB,0,0,,2028,100,,60.1,63.6,D04,0,0,1,0,7,0,0,0,5,0,ABILENE CH,ABILENE CH,12,59.8,63.8,,,,,
126822,Montre Samuels-Parker,DI,0,0,,2027,249,,60.6,65.2,D98,0,0,1,0,2,0,0,0,1,0,N DAKOTA,N DAKOTA,3,59.9,,,,,,
127151,Jordan Nabors,WR,0,0,,2026,301,,61.5,68.3,05,0,0,1,0,0,0,0,0,4,0,STF AUSTIN,STF AUSTIN,4,,,,,,,
129115,Sam Ofurie,LB,0,0,,2027,274,,60.5,67,D33,0,0,1,0,1,0,0,0,2,0,RHODE ISLD,RHODE ISLD,3,60,,,,,,
129565,Jordan Swain,DI,0,0,,2026,219,,58.9,64.9,D91,0,0,1,0,8,0,0,5,1,0,MERCER,MERCER,14,58.7,,,,,,
129904,Kevin Schaeffer,TE,0,0,,2027,274,,60.3,63.8,88,0,0,1,0,0,0,0,5,0,0,RHODE ISLD,RHODE ISLD,5,,,,,,,
130646,Dylan Calabrese,LS,0,0,,2026,188,60,55.1,63,S49,0,0,1,3,0,0,0,3,0,0,ILL STATE,ILL STATE,6,,,,,,,57.8
130982,Markell Johnson,LB,0,0,,2028,401,,60.2,64.6,D30,0,0,1,0,0,0,0,0,2,0,TARLETON,TARLETON,2,,,,,,,
131628,Will Shaffer,LB,0,0,,2026,100,,60.2,63.9,D01,0,0,1,0,7,0,0,0,0,0,ABILENE CH,ABILENE CH,7,59.9,,,,,,
131861,Kenzel Lawler,CB,0,0,,2026,232,,43.4,26.7,D08,0,1,1,0,2,0,0,2,1,0,MONTANA,MONTANA,5,59.8,,,,,,
131904,Bradley McGannon,DI,0,0,,2026,291,,60.2,62.2,D92,0,0,1,0,0,0,0,3,0,0,S DAKOTA,S DAKOTA,3,,,,,,,
134662,Caleb Lewis,HB,0,0,,2026,401,,60,63.9,06,0,0,1,0,0,0,0,0,5,0,TARLETON,TARLETON,5,,63.8,,,,,
136876,Jack Gallagher,T,0,0,,2026,401,60,61,62.9,77,0,0,1,5,0,0,0,0,0,0,TARLETON,TARLETON,5,,,,,,,
136904,Robert Rios,DI,0,0,,2026,401,,60,64.7,D52,0,0,1,0,0,0,0,0,1,0,TARLETON,TARLETON,1,,,,,,,
136907,Deangelo Rosemond,HB,0,0,,2026,401,,60,61.8,39,0,0,1,0,0,0,3,0,0,0,TARLETON,TARLETON,3,,,,,59.1,,
136912,Devin Sterling,LB,0,0,,2026,401,,61.5,65.9,D12,0,0,1,0,1,0,3,0,3,0,TARLETON,TARLETON,7,60,,,,,,
138202,Javon Charles,TE,0,0,,2026,188,60,60.3,61.6,85,0,0,1,3,0,0,0,0,0,0,ILL STATE,ILL STATE,3,,,,,,,
138481,Isaiah Garcia-Castaneda,WR,0,0,,2026,292,,60,63.5,02,0,0,1,0,0,1,3,0,2,0,S DAK ST,S DAK ST,6,,60.2,,,59.9,,
141298,Cannon Panfiloff,T,0,0,,2026,232,60,61.4,62.1,69,0,0,1,7,0,0,0,0,0,0,MONTANA,MONTANA,7,,,,,,,
141853,Zach Witte,TE,0,0,,2026,291,60.7,60.3,62.5,89,0,0,1,8,0,0,0,1,0,0,S DAKOTA,S DAKOTA,9,,,,,,,
141939,Garret Steffen,ED,0,0,,2026,188,,61.5,67.7,D56,0,0,1,0,3,0,0,0,3,0,ILL STATE,ILL STATE,6,59.6,,,,,,
142159,Mitchell Dixon,TE,0,0,,2026,322,60,61.5,63.7,11,0,0,1,7,0,0,1,3,0,0,UC DAVIS,UC DAVIS,11,,,,,,,
142170,Josh Gale,TE,0,0,,2026,232,,60,65.5,81,0,0,1,0,0,0,1,0,0,0,MONTANA,MONTANA,1,,,,,,,
142389,Temi Ajirotutu,G,0,0,,2026,334,60,60.8,66.5,74,0,0,1,3,0,0,0,0,0,0,VILLANOVA,VILLANOVA,3,,,,,,,
142396,Ayden Howard,ED,0,0,,2026,334,,59.8,63,D91,0,0,1,0,2,0,0,0,0,0,VILLANOVA,VILLANOVA,2,59.6,,,,,,
142397,Richie Kimmel,LB,0,0,,2026,334,,59.8,63.6,D44,0,0,1,0,2,0,2,0,0,0,VILLANOVA,VILLANOVA,4,60,,,,,,
142400,Obinna Nwobodo,DI,0,0,,2026,334,,59.6,62.8,D98,0,0,1,0,2,0,0,0,0,0,VILLANOVA,VILLANOVA,2,59.4,,,,,,
142505,Ayinde Johnson,CB,0,0,,2026,274,,62.2,68.2,D06,0,0,1,0,7,5,0,0,3,0,RHODE ISLD,RHODE ISLD,15,60.1,,,,,,
143609,Shadwel Nkuba II,CB,0,0,,2026,188,,62.1,66,D01,0,0,1,0,4,0,0,1,4,0,ILL STATE,ILL STATE,9,60,,,,,,
143699,Drew Deck,WR,0,0,,2026,232,,60,63.8,02,0,0,1,0,0,0,1,0,5,0,MONTANA,MONTANA,6,,63.2,,,,,
143719,Kellen Detrick,ED,0,0,,2026,232,,59.6,63.9,D47,0,0,1,0,2,0,0,2,0,0,MONTANA,MONTANA,4,59.3,,,,,,
143726,Geno Leonard,LB,0,0,,2026,232,,61.9,68.9,D31,0,0,1,0,0,9,4,2,1,0,MONTANA,MONTANA,16,,,,,,,
143729,Grayson Pibal,LS,0,0,,2026,232,64.9,64.5,63,S43,0,0,1,7,0,0,0,2,0,0,MONTANA,MONTANA,9,,,,,,,76.6
143731,Jake Olson,TE,0,0,,2026,232,60,61.8,67.5,87,0,0,1,7,0,0,4,2,0,0,MONTANA,MONTANA,13,,,,,,,
143733,TJ Rausch,S,0,0,,2026,232,,60.7,66.5,D10,0,0,1,0,3,0,1,0,1,0,MONTANA,MONTANA,5,59.7,,,,,,
143815,Cole Batson,S,0,0,,2026,322,,62,67,D23,0,0,1,0,3,7,1,3,2,0,UC DAVIS,UC DAVIS,16,59.8,,,,,,
144245,Almarion Crim,T,0,0,,2026,291,,60,63.3,74,0,0,1,0,0,0,0,1,0,0,S DAKOTA,S DAKOTA,1,,,,,,,
144525,Romario Noel,S,0,0,,2026,100,,62.4,66.3,D29,0,0,1,0,0,0,0,0,5,0,ABILENE CH,ABILENE CH,5,,,,,,,
144634,Dorian Plumley,S,0,0,,2026,100,,65.8,64.3,D03,0,0,1,0,7,7,0,0,0,1,ABILENE CH,ABILENE CH,14,59.8,,,,,,
145010,Alex Bullock,WR,0,0,2026,2026,292,,66.5,63.4,84,0,0,1,0,0,1,0,0,0,1,S DAK ST,S DAK ST,1,,,,,,,
145017,Koby Bretz,S,0,0,,2026,292,,67.9,65.9,D25,0,0,1,0,5,3,0,0,0,1,S DAK ST,S DAK ST,8,59.9,,,,,,
145220,Wyatt Lawson,C,0,0,,2026,291,,60,63.3,58,0,0,1,0,0,0,0,1,0,0,S DAKOTA,S DAKOTA,1,,,,,,,
145284,Hagan Stephenson,S,0,0,,2026,401,,62.9,69.3,D37,0,0,1,0,0,7,3,0,2,0,TARLETON,TARLETON,12,,,,,,,
145294,John McConnell,P,0,0,,2026,219,,60,67.3,S19,0,0,1,0,0,0,0,5,0,0,MERCER,MERCER,5,,,,,,63.9,
145296,Matt Bosset,LS,0,0,,2026,401,61.6,62.4,61.7,S86,0,0,1,5,0,0,0,0,0,0,TARLETON,TARLETON,5,,,,,,,69.7
145329,Chris Wright,ED,0,0,,2026,100,,60.3,64.2,D08,0,0,1,0,5,0,0,0,0,0,ABILENE CH,ABILENE CH,5,60,,,,,,
145677,Carson Williams,TE,0,0,,2026,250,60,60.8,60.5,88,0,0,1,4,0,0,0,0,0,0,N DAK ST,N DAK ST,4,,,,,,,
145994,Jalen Neal,CB,0,0,,2026,274,,60,63.5,D13,0,0,1,0,1,0,0,0,0,0,RHODE ISLD,RHODE ISLD,1,59.9,,,,,,
146074,Nate Adams,G,0,0,,2026,292,60,60.4,62.5,73,0,0,1,3,0,0,0,0,0,0,S DAK ST,S DAK ST,3,,,,,,,
146093,Zach Lewis,S,0,0,,2026,249,,60.2,63.6,D11,0,0,1,0,5,0,0,0,5,0,N DAKOTA,N DAKOTA,10,59.9,61.1,,,,,
146242,Stevie Rocker,HB,0,0,,2026,232,,59.7,66.5,21,0,0,1,0,0,0,5,2,0,0,MONTANA,MONTANA,7,,,,,,,
146301,Nate Rutchena,LB,0,0,,2026,322,,60.9,63.9,D08,0,0,1,0,3,0,1,0,2,0,UC DAVIS,UC DAVIS,6,59.9,,,,,,
