playerId,player,position,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesHandsFumble,gradesOffense,gradesOffensePenalty,gradesPassRoute,gradesRunBlock,jerseyNumber,penalties,playerGameCount,snapCountsPass,snapCountsPassBlock,snapCountsPassRoute,snapCountsRun,snapCountsRunBlock,snapCountsTotal,snapCountsTotalPass,snapCountsTotalRun,team,teamName,gradesPassBlock,gradesPass,gradesRun
175464,Aziah Johnson,WR,0,,2028,223,65,60.3,76.3,62.2,44,11,0,1,0,1,30,0,14,45,31,14,MICH STATE,MICH STATE,62.1,,
175465,Sam Leavitt,QB,0,,2028,110,69.6,85,77.5,,60.2,10,2,1,42,0,0,1,32,75,42,33,ARIZONA ST,ARIZONA ST,,83.6,66.8
175521,Tucker Ashcraft,TE,0,,2028,349,61,57.4,75.7,52.3,63.8,38,0,1,0,2,12,0,17,31,14,17,WISCONSIN,WISCONSIN,68.7,,
175527,Trech Kekahuna,WR,0,,2028,349,62.9,62.5,74.2,62.1,60.3,02,0,1,0,0,16,0,7,23,16,7,WISCONSIN,WISCONSIN,,,
175543,Jaheim Buchanon,C,0,,2028,166,,64.2,79.5,,58.9,59,0,1,0,38,0,0,27,65,38,27,FIU,FIU,86.2,,
175550,Semaj Demps,WR,0,,2029,166,65.5,52.2,68.8,57.5,59.9,21,0,1,0,0,2,2,1,5,2,3,FIU,FIU,,,56.2
175559,Kyle McNeal,WR,0,,2028,166,,55.9,69.5,56.8,59.1,83,0,1,0,0,3,0,3,6,3,3,FIU,FIU,,,
175571,Braiden Staten,TE,0,,2027,166,,55.7,67.2,55.4,60,87,0,1,0,0,2,0,1,3,2,1,FIU,FIU,,,
175612,Kolt Dieterich,T,0,,2028,281,,64.8,75.7,,62.2,79,1,1,0,23,0,0,23,46,23,23,SM HOUSTON,SM HOUSTON,68.4,,
175620,D.J. McKinney,HB,0,,2028,281,72.7,59.1,73.9,62.1,,21,0,1,0,7,9,9,0,25,16,9,SM HOUSTON,SM HOUSTON,22.9,,61.2
175668,Donovan Faupel,WR,0,,2028,242,61,55.5,76.2,55.1,61.3,05,0,1,0,0,13,0,15,28,13,15,NEW MEX ST,NEW MEX ST,,,
175670,Dailan Goodman,HB,0,,2027,242,,60,62.7,,,30,0,1,0,1,0,0,0,1,1,0,NEW MEX ST,NEW MEX ST,72.2,,
175677,Jerry Lydiatt,TE,0,,2028,242,61,54.6,76.8,61.1,47.4,86,0,1,0,0,6,0,18,24,6,18,NEW MEX ST,NEW MEX ST,,,
175683,Adam Parks,TE,0,,2028,242,,63.6,72.7,53.3,70.7,84,0,1,0,1,5,0,10,16,6,10,NEW MEX ST,NEW MEX ST,67.3,,
175684,Isaiah Rudison,HB,0,,2027,242,,60,64.9,,60,37,0,1,0,0,0,0,1,1,0,1,NEW MEX ST,NEW MEX ST,,,
175687,BJ Tolo,G,0,,2028,242,,60.6,76.2,,57.4,61,0,1,0,14,0,0,16,30,14,16,NEW MEX ST,NEW MEX ST,81.4,,
175703,James Milovale,T,0,,2026,180,,55.5,0,,51.3,70,1,1,0,32,0,0,11,43,32,11,HAWAII,HAWAII,83.6,,
175709,John-Keawe Sagapolutele,QB,0,,2029,180,64.2,42.8,70.4,,60,16,0,1,6,0,0,0,4,10,6,4,HAWAII,HAWAII,,42.2,
175711,Oakie Salave'a,TE,0,,2028,180,,59.1,65,60,60,85,0,1,0,0,1,0,1,2,1,1,HAWAII,HAWAII,,,
175731,Aidan Armenta,QB,0,,2028,209,25.5,70.2,13,,60,10,1,1,20,0,0,2,26,48,20,28,LA MONROE,LA MONROE,,82.4,44.8
175734,Jake Godfrey,WR,0,,2028,209,61,55.4,74.6,55.5,59.2,02,0,1,0,0,10,0,9,19,10,9,LA MONROE,LA MONROE,,,
175741,Reese Steele,G,0,,2027,209,,55.6,68.8,,56.5,77,0,1,0,1,0,0,2,3,1,2,LA MONROE,LA MONROE,67.3,,
175742,Nic Trujillo,WR,0,,2028,241,,55.6,73,55.5,61.7,07,0,1,0,0,6,0,8,14,6,8,NEW MEXICO,NEW MEXICO,,,
175746,Briley Barron,G,0,,2028,284,,60,64.1,,,77,0,1,0,1,0,0,0,1,1,0,S DIEGO ST,S DIEGO ST,63.9,,
175757,Leo Kemp,FB,0,,2028,324,65.6,57.8,66.5,59.2,59.6,49,0,1,0,0,1,0,1,2,1,1,UCLA,UCLA,,,
175759,Jordan Napier,WR,0,,2029,284,65.7,62.8,75.1,62.5,60.3,19,0,1,0,0,17,0,12,29,17,12,S DIEGO ST,S DIEGO ST,,,
175760,Brady Nassar,ED,0,,2028,284,,60,63.6,60,,D93,0,1,0,1,1,0,0,2,2,0,S DIEGO ST,S DIEGO ST,63.8,,
175797,Duane Thomas Jr.,WR,0,,2028,136,66.3,62.1,73.2,54.9,60.3,10,0,1,0,0,16,2,4,22,16,6,CHARLOTTE,CHARLOTTE,,,69.4
175798,PJ Wilkins,G,0,,2028,136,,50.7,74.5,,55.2,71,0,1,0,13,0,0,5,18,13,5,CHARLOTTE,CHARLOTTE,22.9,,
175806,Bryson Graves,WR,0,,2029,141,66.2,71.4,77.3,74.4,33,04,1,1,0,0,27,0,12,39,27,12,COAST CAR,COAST CAR,,,
175807,Joseph Hanson,T,0,,2028,141,,44.7,0,,44.4,68,1,1,0,28,0,0,8,36,28,8,COAST CAR,COAST CAR,57.2,,
175844,Aleksi Pulkkinen,P,0,,2028,288,,60,70.3,,,S40,0,1,0,0,0,1,0,1,0,1,S ALABAMA,S ALABAMA,,,60
175859,Kaleb Fleming,WR,0,,2026,103,,60,66.2,,60,39,0,1,0,0,0,0,2,2,0,2,ALABAMA,ALABAMA,,,
175860,JR Gardner,HB,0,,2030,103,65.5,53,64.5,,,41,0,1,0,0,0,2,0,2,0,2,ALABAMA,ALABAMA,,,54.9
175862,Baker Hickman,T,0,,2028,103,,60.2,67.2,,60.5,66,0,1,0,0,0,0,3,3,0,3,ALABAMA,ALABAMA,,,
175868,Davis Peterson,G,0,,2028,103,,59.8,67.2,,59.7,62,0,1,0,0,0,0,2,2,0,2,ALABAMA,ALABAMA,,,
175870,Billy Roby,G,0,,2028,103,,60,65,,60,68,0,1,0,0,0,0,1,1,0,1,ALABAMA,ALABAMA,,,
175873,Mac Smith,G,0,,2028,103,,60.1,68.8,,60,64,0,1,0,0,0,0,3,3,0,3,ALABAMA,ALABAMA,,,
175877,Richard Young,HB,0,,2028,103,71.3,70.7,74,54.9,59.1,09,0,1,0,0,9,7,4,20,9,11,ALABAMA,ALABAMA,,,72.6
175899,Daniel Blood,WR,0,,2028,229,,56.1,69.3,59.9,58.7,16,0,1,0,0,1,0,2,3,1,2,MISSOURI,MISSOURI,,,
175904,Jordon Harris,TE,0,,2028,229,,66.2,74.2,52.8,75.1,86,0,1,0,4,8,0,16,28,12,16,MISSOURI,MISSOURI,70.3,,
175905,Gabarri Johnson,QB,0,,2029,265,70.6,51.4,74.6,,60,05,0,1,27,0,0,5,6,38,27,11,OREGON ST,OREGON ST,,43.2,65.9
175906,Marquis Johnson,WR,0,,2028,229,65.1,80.9,70,76.7,,02,0,1,0,0,5,0,0,5,5,0,MISSOURI,MISSOURI,,,
175909,Brett Norfleet,TE,0,,2028,229,62.9,63.1,77.7,59.6,63.6,87,0,1,0,3,21,0,23,47,24,23,MISSOURI,MISSOURI,71,,
175912,Jamal Roberts,HB,0,,2028,229,64.3,68.9,74,62.5,,20,0,1,0,11,3,1,0,15,14,1,MISSOURI,MISSOURI,73.5,,63.4
175918,Tree Babalade,T,0,,2029,289,,62.3,77.2,,57.2,51,0,1,0,38,0,0,31,69,38,31,S CAROLINA,S CAROLINA,69.3,,
175923,Nyck Harbor,WR,0,,2028,289,64.6,61.2,0,63.1,60.8,08,1,1,0,0,34,0,26,60,34,26,S CAROLINA,S CAROLINA,,,
175940,Marcel Reed,QB,0,,2028,312,69.3,78.6,76.3,,60,10,0,1,37,0,0,1,22,60,37,23,TEXAS A&M,TEXAS A&M,,72.1,77
175944,Jahdae Walker,WR,0,2025,2025,312,64.1,66.6,76.1,66.6,55.3,09,0,1,0,0,23,0,12,35,23,12,TEXAS A&M,TEXAS A&M,,,
175947,Aloali'i Maui,G,0,,2027,329,,59.3,0,,70.9,62,1,1,0,36,0,0,27,63,36,27,UTAH ST,UTAH ST,24.4,,
175953,Alexander Capka-Jones,WR,0,,2026,187,61,76.5,69.1,72.3,60,15,0,1,0,0,2,0,1,3,2,1,ILLINOIS,ILLINOIS,,,
175954,Collin Dixon,WR,0,,2028,187,61,54.1,76.3,53.6,60.9,17,0,1,0,0,18,0,9,27,18,9,ILLINOIS,ILLINOIS,,,
175956,Dezmond Schuster,T,0,,2027,187,,60,63.5,,60,63,0,1,0,0,0,0,1,1,0,1,ILLINOIS,ILLINOIS,,,
175980,Will Larkins,T,0,,2029,175,,35.3,72.4,,51.7,71,1,1,0,12,0,0,6,18,12,6,GA STATE,GA STATE,0,,
175984,Anthony Miller,TE,0,,2028,319,,47.6,76.8,50,50.9,85,0,1,0,4,12,0,21,37,16,21,TULANE,TULANE,70.5,,
176028,Max Runyon,FB,0,,2026,304,,58.2,66.9,,57.2,38,0,1,0,0,0,0,3,3,0,3,SYRACUSE,SYRACUSE,,,
176030,J'Onre Reed,C,0,,2026,304,,54.8,78.5,,56.9,50,0,1,0,33,0,0,17,50,33,17,SYRACUSE,SYRACUSE,44.8,,
176032,Trevion Mack,T,0,,2028,304,,60,63.5,,60,75,0,1,0,0,0,0,1,1,0,1,SYRACUSE,SYRACUSE,,,
176036,Darrell Gill Jr.,WR,0,,2028,304,,51.2,75.9,51.6,59.6,82,0,1,0,0,21,0,7,28,21,7,SYRACUSE,SYRACUSE,,,
176077,Deuce Alexander,WR,0,,2028,339,61,57.1,76.4,54.6,76.8,81,0,1,0,0,18,0,13,31,18,13,WAKE,WAKE,,,
176078,Micah Mays Jr.,WR,0,,2028,339,62.9,57.7,0,60.6,61,18,1,1,0,0,19,0,12,31,19,12,WAKE,WAKE,,,
176079,Christian Abney,TE,0,,2028,117,,50.9,75.4,46.4,58.7,87,0,1,0,4,20,0,28,52,24,28,BALL ST,BALL ST,51.5,,
176095,Curtis Douglas,HB,0,,2027,201,69.7,67.8,73.7,58.9,60,24,0,1,0,8,2,5,3,18,10,8,KENT STATE,KENT STATE,80.5,,62.2
176097,Chris Farrell,G,0,,2028,201,,51.1,0,,49.3,70,1,1,0,33,0,0,27,60,33,27,KENT STATE,KENT STATE,77.9,,
176106,Mohammed Hazime,TE,0,,2027,201,,60,64.4,,59.6,88,0,1,0,0,0,0,1,1,0,1,KENT STATE,KENT STATE,,,
176114,Aidan Johnson,G,0,,2028,259,,57.7,69.4,,57.6,71,0,1,0,0,0,0,4,4,0,4,OHIO,OHIO,,,
176166,Tevita Ahoafi-Noa,TE,0,,2025,198,,52.1,70.1,54.1,54.6,88,0,1,0,1,4,0,4,9,5,4,KANSAS,KANSAS,67.4,,
176190,Quintrevion Wisner,HB,0,,2028,311,75.9,73.8,74.5,65.7,60,26,0,1,0,2,14,17,2,35,16,19,TEXAS,TEXAS,73.8,,73.4
176206,Traylon Ray,WR,0,,2028,343,66.4,60,76.3,59.7,60.6,07,0,1,0,0,22,0,25,47,22,25,W VIRGINIA,W VIRGINIA,,,
176209,Breezy Dubar,HB,0,,2028,120,64.3,64.5,66.4,80,,01,0,1,0,0,1,1,0,2,1,1,BOISE ST,BOISE ST,,,59.6
176234,Catrell White,CB,0,,2028,102,,60,64.9,,60,D21,0,1,0,0,0,0,1,1,0,1,AKRON,AKRON,,,
176261,Caleb Ryan,TE,0,,2027,206,,48.4,74.6,51.7,49,48,0,1,0,1,8,0,24,33,9,24,LIBERTY,LIBERTY,65.4,,
176273,Delvin Morris,G,0,,2028,102,,41.6,80,,36.6,57,0,1,0,58,0,0,14,72,58,14,AKRON,AKRON,31.3,,
176280,Carson Rasmussen,G,0,,2028,120,,60,60,,,64,0,1,0,1,0,0,0,1,1,0,BOISE ST,BOISE ST,63.8,,
176287,Marcus Moore,DI,0,,2028,102,,60,60,,60,D52,0,1,0,0,0,0,1,1,0,1,AKRON,AKRON,,,
176291,Kyle Cox,T,0,,2028,120,,60,67.2,,,70,0,1,0,1,0,0,0,1,1,0,BOISE ST,BOISE ST,63.8,,
176301,Adrian Norton,WR,0,,2028,102,62.9,52.2,79.4,54.6,34.9,15,0,1,0,0,59,0,16,75,59,16,AKRON,AKRON,,,
176308,Paul Davis,WR,0,,2029,102,63.8,57.5,66.8,58.5,,16,0,1,0,0,2,0,0,2,2,0,AKRON,AKRON,,,
176312,Conner Cravaack,TE,0,,2028,102,64.1,45.9,73.7,44.2,58.7,85,0,1,0,1,17,0,8,26,18,8,AKRON,AKRON,66.5,,
176320,Matt Wagner,TE,0,,2028,120,61,52.5,75,66.9,41.8,88,0,1,0,6,10,0,22,38,16,22,BOISE ST,BOISE ST,72.4,,
176332,Bill Davis,HB,0,,2028,207,75.5,67.1,74.5,54.1,60,07,0,1,0,1,15,16,1,33,16,17,LA LAFAYET,LA LAFAYET,71.5,,68
176337,Harvey Broussard III,WR,0,,2028,207,66.2,66.8,78.5,67,54,03,0,1,0,0,34,0,21,55,34,21,LA LAFAYET,LA LAFAYET,,,
176338,Matthew Broussard,G,0,,2028,207,,60,64.1,,60,76,0,1,0,0,0,0,1,1,0,1,LA LAFAYET,LA LAFAYET,,,
176351,Caden Jensen,TE,0,,2028,207,61,58.1,73.9,53.3,63.3,88,0,1,0,0,10,0,18,28,10,18,LA LAFAYET,LA LAFAYET,,,
176372,Ahmere Foster,S,0,,2028,214,,60,64.9,,60,D41,0,1,0,0,0,0,1,1,0,1,MARSHALL,MARSHALL,,,
176373,Ian Foster,CB,0,,2028,214,65.6,60,60,,60,D00,0,1,0,0,0,0,1,1,0,1,MARSHALL,MARSHALL,,,
176382,Shawn Rouse,T,0,,2028,214,,60,60,,60,54,0,1,0,0,0,0,1,1,0,1,MARSHALL,MARSHALL,,,
176399,Jailen Holmes,WR,0,,2027,265,,58,63.4,59.5,,03,0,1,0,0,1,0,0,1,1,0,OREGON ST,OREGON ST,,,
176410,David Wells Jr.,WR,0,,2028,265,,57.4,68.9,58.1,60,06,0,1,0,0,3,0,1,4,3,1,OREGON ST,OREGON ST,,,
176413,Javieon Butler,WR,0,,2027,296,,58.6,71.4,58.7,60.3,06,0,1,0,0,2,0,5,7,2,5,SO MISS,SO MISS,,,
176418,JQ Gray,HB,0,,2027,296,73.7,66.3,72.6,58.7,58.5,20,0,1,0,1,2,11,2,16,3,13,SO MISS,SO MISS,70.8,,65.7
176420,Chris Hayes,T,0,,2028,296,,52.7,73.1,,55.2,59,0,1,0,7,0,0,18,25,7,18,SO MISS,SO MISS,39.2,,
176430,Justyn Reid,TE,0,,2028,296,,41.1,75.1,55,39.6,08,0,1,0,5,7,0,25,37,12,25,SO MISS,SO MISS,72.1,,
176432,Tanner Welch,T,0,,2028,296,,30.6,74.2,,50.6,71,0,1,0,11,0,0,19,30,11,19,SO MISS,SO MISS,0,,
176477,Jackson Olsen,WR,0,,2028,329,,61.1,72.4,,61.7,18,0,1,0,0,0,0,8,8,0,8,UTAH ST,UTAH ST,,,
176482,Rahsul Faison,HB,0,,2026,329,76.7,82,77.6,51.2,59.1,03,0,1,0,6,23,20,4,53,29,24,UTAH ST,UTAH ST,76.4,,86.5
176490,Jamel Hardy Jr.,WR,1,,2028,331,61,49.5,0,54.5,61.1,86,1,1,0,0,11,0,7,18,11,7,UTSA,UTSA,,,
176495,Patrick Overmyer,TE,0,,2028,331,66.7,71.1,78.6,71.9,57.5,89,0,1,0,2,33,0,24,59,35,24,UTSA,UTSA,70.6,,
176501,Devin Scura,TE,0,,2028,331,,60,64.4,,60,81,0,1,0,0,0,0,1,1,0,1,UTSA,UTSA,,,
176507,Alexander Doost,G,0,,2028,109,,69,79,,65.1,60,0,1,0,43,0,0,28,71,43,28,ARIZONA,ARIZONA,85.4,,
176513,Caleb Komolafe,HB,0,,2028,256,61,56.4,69.4,65.2,60,25,0,1,0,3,2,0,2,7,5,2,NWESTERN,NWESTERN,20.3,,
176521,Coleson Arends,TE,0,,2028,110,,60,60,,60,24,0,1,0,0,0,0,1,1,0,1,ARIZONA ST,ARIZONA ST,,,
176525,Kyson Brown,HB,0,,2029,110,70.7,61.9,74.6,64.9,59,02,0,1,0,5,11,6,3,25,16,9,ARIZONA ST,ARIZONA ST,17.1,,65
176528,Derek Eusebio,WR,0,,2028,110,,60,63.4,,60,83,0,1,0,0,0,0,1,1,0,1,ARIZONA ST,ARIZONA ST,,,
176531,Carston Kieffer,K,0,,2028,110,62.5,55.5,60,,,S50,0,1,0,0,0,1,0,1,0,1,ARIZONA ST,ARIZONA ST,,,59
176533,Cole Marszalek,LS,0,,2029,110,,60,60,,60,S35,0,1,0,0,0,0,1,1,0,1,ARIZONA ST,ARIZONA ST,,,
176536,Makua Pule,G,0,,2028,110,,58,66.1,,56.5,71,0,1,0,0,0,0,4,4,0,4,ARIZONA ST,ARIZONA ST,,,
176556,Nyziah Hunter,WR,0,,2029,130,64.1,63.6,78.8,63.1,62.1,13,0,1,0,0,36,0,12,48,36,12,CAL,CAL,,,
176564,Jaivian Thomas,HB,0,,2028,130,67.3,80.7,69.7,57.4,60,25,0,1,0,2,4,3,1,10,6,4,CAL,CAL,5.8,,84.6
176569,Frederick Williams III,T,0,,2028,130,,53.6,76.3,,64.8,54,1,1,0,44,0,0,18,62,44,18,CAL,CAL,30.7,,
176571,Kareem Harden,G,0,,2026,143,,63.1,75.6,,60.2,55,0,1,0,17,0,0,8,25,17,8,COLORADO,COLORADO,75.8,,
176606,Luke Baklenko,T,0,,2028,300,,61,77.3,,59.3,78,0,1,0,55,0,0,25,80,55,25,STANFORD,STANFORD,60.5,,
176609,Ismael Cisse,WR,0,,2028,300,61,66.3,72.7,65.2,60,84,0,1,0,0,9,0,1,10,9,1,STANFORD,STANFORD,,,
176626,Simione Pale,G,0,,2028,300,,60.3,79.6,,60.8,55,0,1,0,55,0,0,26,81,55,26,STANFORD,STANFORD,53.4,,
176636,Kade Eldridge,TE,0,,2028,326,,60,63.5,,59.9,88,0,1,0,0,0,0,1,1,0,1,USC,USC,,,
176638,Ja'Kobi Lane,WR,0,2026,2026,326,,56.9,71.1,57.5,60,08,0,1,0,0,5,0,1,6,5,1,USC,USC,,,
176640,Alani Noa,G,0,,2028,326,,59.3,79,,61.8,77,0,1,0,38,0,0,30,68,38,30,USC,USC,40.4,,
176642,Duce Robinson,WR,0,,2028,326,65,83.7,76.6,78.4,88.7,02,0,1,0,0,17,0,13,30,17,13,USC,USC,,,
176648,Dallen Bentley,TE,0,2026,2026,328,,51.6,71.7,55.6,53.4,88,0,1,0,1,3,0,13,17,4,13,UTAH,UTAH,64.5,,
176655,Caleb Lomu,T,0,2026,2026,328,,75.5,77.5,,81,71,0,1,0,50,0,0,22,72,50,22,UTAH,UTAH,63.8,,
176656,Mike Mitchell,HB,0,,2027,328,71.4,62.1,72.2,72.5,60,21,0,1,0,0,5,7,3,15,5,10,UTAH,UTAH,,,60
176663,Dijon Stanley,HB,0,,2028,328,,58.5,67.1,56.9,,23,0,1,0,0,4,0,0,4,4,0,UTAH,UTAH,,,
176666,Daidren Zipperer,WR,0,,2028,328,61,55.4,75.7,57.9,41.4,06,0,1,0,0,26,0,7,33,26,7,UTAH,UTAH,,,
176674,Branden Ganashamoorthy,WR,0,,2028,341,,57.9,66.3,58.8,,80,0,1,0,0,2,0,0,2,2,0,WASH STATE,WASH STATE,,,
176682,Trey Leckner,TE,0,,2028,341,,51.1,69.9,52.2,60,23,0,1,0,0,4,0,2,6,4,2,WASH STATE,WASH STATE,,,
176689,Leo Pulalasi,HB,0,,2028,341,73.2,79.2,74.1,68.8,60,20,0,1,0,4,16,10,1,31,20,11,WASH STATE,WASH STATE,78.9,,80.7
177032,Gavin Harris,TE,0,,2027,134,,58,66,59.5,60,29,0,1,0,0,1,0,1,2,1,1,C MICHIGAN,C MICHIGAN,,,
178477,Wesley Campbell VI,TE,0,,2027,209,,42.9,72.7,41.5,54.2,06,0,1,0,0,6,0,4,10,6,4,LA MONROE,LA MONROE,,,
181149,Sam Carson,T,0,,2025,209,,59.3,75.9,,57.7,60,0,1,0,20,0,0,28,48,20,28,LA MONROE,LA MONROE,61,,
181152,Cooper Eldridge,TE,0,,2028,209,,60,67.7,,60,39,0,1,0,1,0,0,1,2,1,1,LA MONROE,LA MONROE,64.5,,
181153,Jyren Ester,CB,0,,2026,209,,60,71.8,,60,D20,0,1,0,0,0,0,1,1,0,1,LA MONROE,LA MONROE,,,
181154,Steven Gorski,TE,0,,2028,209,,60,63.5,,59.4,42,0,1,0,0,0,0,1,1,0,1,LA MONROE,LA MONROE,,,
181165,Jay Mickle,G,0,,2026,209,,64,77.7,,63.8,56,0,1,0,20,0,0,29,49,20,29,LA MONROE,LA MONROE,61.1,,
181171,Travor Randle,S,0,,2026,209,,60,60,,60,D04,0,1,0,0,0,0,1,1,0,1,LA MONROE,LA MONROE,,,
181174,Si Stovall,TE,0,,2028,209,,60,64.1,,59.2,82,0,1,0,0,0,0,2,2,0,2,LA MONROE,LA MONROE,,,
181445,Alan Herron,T,0,2026,2026,215,,57.9,77.6,,67.4,71,0,1,0,65,0,0,21,86,65,21,MARYLAND,MARYLAND,42.7,,
182289,Tylor Latham,HB,0,,2026,101,,58.8,74.7,59.9,57.7,25,0,1,0,0,1,0,20,21,1,20,AIR FORCE,AIR FORCE,,,
182290,Tre Roberson,WR,0,,2026,101,,59.5,72.6,59.9,60.1,10,0,1,0,0,1,0,11,12,1,11,AIR FORCE,AIR FORCE,,,
182300,Anthony DeBerardino,LS,0,,2025,101,,60,63.8,,60,S45,0,1,0,0,0,0,1,1,0,1,AIR FORCE,AIR FORCE,,,
183051,Alec Clark,P,0,,2028,214,62.5,60,70.3,,,S98,0,1,0,0,0,1,0,1,0,1,MARSHALL,MARSHALL,,,60
183204,Elyjah Thurmon,T,0,,2029,140,,60,64.3,,60,52,0,1,0,0,0,0,1,1,0,1,CLEMSON,CLEMSON,,,
183206,Bryant Wesco Jr.,WR,0,,2029,140,64.1,63.3,76.6,62.8,61.9,12,0,1,0,0,34,0,14,48,34,14,CLEMSON,CLEMSON,,,
183278,Emmett Mosley V,WR,0,,2029,300,69.7,80.7,78.5,81.9,60.2,10,0,1,1,0,49,1,24,75,50,25,STANFORD,STANFORD,,60,63.1
183285,Kameron Courtney,WR,0,,2029,335,,47.8,71.5,56.6,36.1,85,0,1,0,0,3,0,5,8,3,5,VIRGINIA,VIRGINIA,,,
183312,Isaac Brown,HB,0,,2029,210,65.5,53.9,68.1,58.7,,25,0,1,0,0,2,2,0,4,2,2,LOUISVILLE,LOUISVILLE,,,55.4
183324,Aidan Banfield,G,0,,2029,245,,63.2,80.4,,59.8,68,0,1,0,33,0,0,44,77,33,44,N CAROLINA,N CAROLINA,81.1,,
183328,Davion Gause,HB,0,,2029,245,69.7,61.2,73.2,56.7,60,21,0,1,0,0,5,5,3,13,5,8,N CAROLINA,N CAROLINA,,,61.4
183338,Jordan Shipp,WR,0,,2029,245,62.9,74.3,71.7,72,,01,0,1,0,0,9,0,0,9,9,0,N CAROLINA,N CAROLINA,,,
183346,Malcolm Ziglar,S,0,,2029,245,,60,64.9,,60,D03,0,1,0,0,0,0,1,1,0,1,N CAROLINA,N CAROLINA,,,
183374,Jaden Hart,HB,0,,2029,304,62.5,64.5,67.9,57.9,,22,0,1,0,0,2,1,0,3,2,1,SYRACUSE,SYRACUSE,,,63.2
183381,Yasin Willis,HB,0,,2029,304,68.1,53.8,71,56,60,23,0,1,0,1,4,3,1,9,5,4,SYRACUSE,SYRACUSE,67.5,,55.6
183424,Leon Washington Jr.,WR,0,,2028,165,,55.8,75,54.5,61.3,81,0,1,0,0,9,0,13,22,9,13,FAU,FAU,,,
183432,Shaun Nicholas,WR,0,,2029,319,,59,71.9,59.6,60.7,19,0,1,0,0,1,0,5,6,1,5,TULANE,TULANE,,,
183434,Jayden Davis,WR,0,,2028,327,,60.7,70.1,,61.1,27,0,1,0,0,0,0,7,7,0,7,USF,USF,,,
183442,Alvon Isaac,HB,0,,2029,327,67.3,81.4,67.3,,60,10,0,1,0,0,0,3,1,4,0,4,USF,USF,,,76.6
183447,Joshua Porter,WR,0,,2029,327,,42.1,74.5,45.8,43.6,80,0,1,0,0,7,0,12,19,7,12,USF,USF,,,
183448,Wyatt Stiehl,TE,0,,2026,327,,55.7,71.8,,55.2,45,0,1,0,0,0,0,11,11,0,11,USF,USF,,,
183450,Brandon Winton,WR,0,,2029,327,,59.1,71.7,59.5,60.5,00,0,1,0,0,1,0,15,16,1,15,USF,USF,,,
183475,Oscar Hammond,TE,0,,2027,251,62.9,61.5,76.2,62.2,52.6,23,0,1,0,9,14,0,12,35,23,12,N TEXAS,N TEXAS,73.7,,
183479,Tyler Mercer,C,0,,2029,251,,62.5,79.3,,54.5,56,0,1,0,44,0,0,20,64,44,20,N TEXAS,N TEXAS,84.2,,
183483,Brandon Young Jr.,TE,0,,2029,251,,60,64.4,60,,87,0,1,0,0,1,0,0,1,1,0,N TEXAS,N TEXAS,,,
183515,Ca'Lil Valentine,HB,0,,2029,187,70.7,66.6,71.2,58.7,,05,0,1,0,1,5,6,0,12,6,6,ILLINOIS,ILLINOIS,67.8,,66.9
183541,Nick Marsh,WR,0,,2029,223,65,56.5,0,58.3,57,06,1,1,0,0,47,0,22,69,47,22,MICH STATE,MICH STATE,,,
183547,Jacory Barney Jr.,WR,0,,2029,238,69,51.5,74.8,51.9,60.7,17,0,1,0,0,25,0,6,31,25,6,NEBRASKA,NEBRASKA,,,
183581,Dylan Raiola,QB,0,,2029,238,69.2,56.7,76.7,,60.1,15,1,1,43,0,0,0,19,62,43,19,NEBRASKA,NEBRASKA,,59.8,49.1
183597,Eagan Boyer,T,0,,2029,266,,51.6,72.7,,49.2,64,0,1,0,7,0,0,12,19,7,12,PENN STATE,PENN STATE,65.8,,
183600,Cooper Cousins,G,0,,2029,266,,73.8,74.9,,72.9,50,0,1,0,9,0,0,12,21,9,12,PENN STATE,PENN STATE,79.7,,
183611,Luke Reynolds,TE,0,,2029,266,64.1,81.7,77.6,83.4,70.5,85,0,1,0,0,7,0,18,25,7,18,PENN STATE,PENN STATE,,,
183635,Decker DeGraaf,TE,0,,2029,340,62.9,78.7,72.6,80.9,58.3,86,0,1,0,1,10,0,6,17,11,6,WASHINGTON,WASHINGTON,65.1,,
183637,Audric Harris,WR,0,,2029,340,,58.3,64.1,59.6,,13,0,1,0,0,1,0,0,1,1,0,WASHINGTON,WASHINGTON,,,
183644,Adam Mohammed,HB,0,,2029,340,66.3,66.2,71.7,64.7,60,24,0,1,0,1,6,2,1,10,7,3,WASHINGTON,WASHINGTON,67.7,,64.6
183648,Demond Williams Jr.,QB,0,,2029,340,67.8,71.5,73.4,,60,02,0,1,13,0,0,2,12,27,13,14,WASHINGTON,WASHINGTON,,58.1,72.9
183651,Kyan Berry-Johnson,WR,0,,2029,349,,54.6,71.1,55.3,,22,0,1,0,0,9,0,0,9,9,0,WISCONSIN,WISCONSIN,,,
183656,Darrion Dupree,HB,0,,2029,349,73.1,64.9,71.9,62.3,60,13,0,1,0,2,5,10,1,18,7,11,WISCONSIN,WISCONSIN,75.9,,63.9
183694,Hayden Eligon II,WR,0,,2029,256,,56.1,76.9,52.6,75.2,80,0,1,0,0,20,0,16,36,20,16,NWESTERN,NWESTERN,,,
183704,Ian Moore,T,0,,2029,260,,59.8,66.9,,59.4,69,0,1,0,0,0,0,3,3,0,3,OHIO STATE,OHIO STATE,,,
