playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesKickoffKicker,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepDefense,gradesPuntReturn,gradesFgepOffense,gradesKickReturn,gradesPunter,gradesLongSnap,gradesFgepKicker
108890,Hunter Poncius,T,0,0,,2025,250,,61.6,62.1,76,0,0,1,5,0,0,0,0,0,0,N DAK ST,N DAK ST,5,,,60.8,,,,
121966,Josh Emmanuel,LB,0,0,,2025,189,,67.2,66.3,D32,0,1,1,0,0,3,10,4,3,2,INCAR WORD,INCAR WORD,20,,,,,,,
122509,Mason Chambers,S,0,0,,2025,189,,59.2,64.1,D03,0,0,1,0,9,0,0,4,0,0,INCAR WORD,INCAR WORD,13,59.7,,,,,,
122542,Hunter Zenzen,ED,0,0,,2026,250,,61.3,66.4,D99,0,0,1,0,0,0,0,0,7,0,N DAK ST,N DAK ST,7,,,,,,,
125282,Oscar Benson,CB,0,0,,2025,250,,62,70.6,D11,0,0,1,0,0,5,2,0,0,0,N DAK ST,N DAK ST,7,,,,,,,
125298,TK Marshall,HB,1,0,,2025,250,,68.1,67.5,28,0,0,1,0,0,6,2,0,0,0,N DAK ST,N DAK ST,8,,,,,,,
125300,Mason Miller,T,0,0,2025,2025,250,,61.7,66.8,73,0,0,1,5,0,0,0,0,0,0,N DAK ST,N DAK ST,5,,,60.3,,,,
125308,Kaedin Steindorf,P,0,0,,2025,250,,60.9,66.2,S41,0,0,1,5,0,0,0,5,0,0,N DAK ST,N DAK ST,10,,,60,,61.9,,
125309,Joe Stoffel,TE,0,0,,2025,250,,61.1,61.4,82,0,0,1,5,0,0,0,0,0,0,N DAK ST,N DAK ST,5,,,60,,,,
125310,Tyler Terhark,WR,0,0,,2025,250,,59.7,71.5,06,0,0,1,0,0,0,0,5,0,0,N DAK ST,N DAK ST,5,,,,,,,
125314,Grey Zabel,T,0,0,2025,2025,250,,61.5,67.8,74,0,0,1,5,0,0,0,0,0,0,N DAK ST,N DAK ST,5,,,60,,,,
125332,Will Leyland,K,0,0,,2026,291,,60,63.5,S15,0,0,1,5,0,0,0,0,0,0,S DAKOTA,S DAKOTA,5,,,,,,,64.3
127156,Caleb Flores,G,0,0,,2027,189,,60.5,64.8,73,0,0,1,2,0,0,0,0,0,0,INCAR WORD,INCAR WORD,2,,,60,,,,
128255,Mathias Bertram,S,0,0,,2025,185,,61.3,70.1,D31,0,0,1,0,8,0,9,1,2,0,IDAHO,IDAHO,20,59.8,,,,,,
129553,Isaac Dowling,LB,0,0,,2025,219,,60.1,65.2,D03,0,0,1,0,3,0,0,0,0,0,MERCER,MERCER,3,60,,,,,,
129562,TJ Moore,CB,0,0,2025,2025,219,,60.1,61.4,D08,0,0,1,0,5,0,0,0,0,0,MERCER,MERCER,5,60.1,,,,,,
129565,Jordan Swain,DI,0,0,,2026,219,,58.8,65.6,D91,0,0,1,0,4,0,6,0,0,0,MERCER,MERCER,10,59,,,,,,
131658,Tyson McWilliams,CB,0,0,,2025,322,,60.8,65.8,D11,0,0,1,0,3,0,0,0,1,0,UC DAVIS,UC DAVIS,4,60,,,,,,
131680,Devin Grant,ED,0,0,,2026,189,,59.7,65,D44,0,0,1,0,7,0,0,0,0,0,INCAR WORD,INCAR WORD,7,59.4,,,,,,
133221,Tylan George,LB,0,0,,2025,189,,61.2,65.9,D33,0,0,1,0,0,0,10,0,0,0,INCAR WORD,INCAR WORD,10,,,,,,,
138252,Marcus Preston,WR,0,0,,2025,292,,60,65.2,02,0,0,1,0,0,0,3,0,0,0,S DAK ST,S DAK ST,3,,,,,,,
138293,Steven Arrell,CB,0,0,,2025,292,,64.1,67,D04,0,0,1,0,1,10,0,1,0,0,S DAK ST,S DAK ST,12,59.9,,,,,,
138294,Max Baloun,DI,0,0,,2027,292,,61.4,68.7,D93,0,0,1,8,2,0,0,0,0,0,S DAK ST,S DAK ST,10,59.3,,60,,,,
138295,Dalys Beanum,CB,0,0,2025,2025,292,,60,63.6,D07,0,0,1,0,2,0,0,0,4,0,S DAK ST,S DAK ST,6,60,63.8,,,,,
138298,A.J. Coons,WR,0,0,,2025,291,,59.9,64.9,10,0,0,1,0,0,0,4,0,0,0,S DAKOTA,S DAKOTA,4,,,,,,,
138300,Hunter Dustman,P,0,0,,2025,292,66.8,61.2,69.7,S10,0,0,1,9,0,10,0,3,0,0,S DAK ST,S DAK ST,22,,,,,63.2,,70.3
138306,Aaron Kusler,LB,0,0,,2025,292,,61.2,67.2,D40,0,0,1,0,0,0,3,3,4,0,S DAK ST,S DAK ST,10,,,,59.9,,,
138311,Daeton Mcgaughy,LB,0,0,,2025,292,,61.9,67.7,D00,0,0,1,0,0,0,0,0,4,0,S DAK ST,S DAK ST,4,,,,,,,
138425,Marcus Brown,ED,0,0,,2025,189,,59.4,63.5,D15,0,0,1,0,5,0,0,0,0,0,INCAR WORD,INCAR WORD,5,59.3,,,,,,
139055,Parker Wroble,WR,0,0,,2025,219,,46.3,27.2,10,0,1,1,0,0,2,6,2,5,0,MERCER,MERCER,15,,62.4,,59.6,,,
141546,Nate Azzopardi,G,0,0,,2026,185,,60.6,65.6,74,0,0,1,3,0,0,0,0,0,0,IDAHO,IDAHO,3,,,60,,,,
141557,Logan Harris,G,0,0,,2025,185,,60.7,62.3,60,0,0,1,3,0,0,0,0,0,0,IDAHO,IDAHO,3,,,60,,,,
141566,Zach Krotzer,DI,0,0,,2026,185,,60.3,64.4,D96,0,0,1,0,1,0,0,0,1,0,IDAHO,IDAHO,2,59.7,,,,,,
141567,Tommy McCormick,S,0,0,2025,2025,185,,61.6,68.4,D18,0,0,1,0,8,5,9,0,2,0,IDAHO,IDAHO,24,60,,,,,,
141638,Colby Humphrey,CB,0,0,,2026,292,,60.1,67.3,D22,0,0,1,0,1,0,0,2,1,0,S DAK ST,S DAK ST,4,59.9,,,,,,
141845,Ben Kohls,C,0,0,,2026,291,,61,62.9,64,0,0,1,5,0,0,0,0,0,0,S DAKOTA,S DAKOTA,5,,,60,,,,
141849,Clayton Denker,S,0,0,,2026,291,,61,69.5,D20,0,0,1,0,0,6,4,3,1,0,S DAKOTA,S DAKOTA,14,,,,,,,
141853,Zach Witte,TE,0,0,,2026,291,,61.1,61.4,89,0,0,1,5,0,0,0,0,0,0,S DAKOTA,S DAKOTA,5,,,60,,,,
141854,Teven McKelvey,S,0,0,,2025,291,,60,61.5,D03,0,0,1,0,2,0,0,0,0,0,S DAKOTA,S DAKOTA,2,60,,,,,,
141865,Josiah Ganues,S,0,0,,2025,291,,60.3,64.7,D06,0,0,1,0,3,0,0,0,1,0,S DAKOTA,S DAKOTA,4,60,,,,,,
141866,Will Dunn,DI,0,0,,2026,291,,59.7,64.6,D93,0,0,1,0,3,0,0,0,1,0,S DAKOTA,S DAKOTA,4,59.1,,,,,,
142157,Lan Larison,HB,0,0,2025,2025,322,,60,64.5,03,0,0,1,0,0,0,3,1,0,0,UC DAVIS,UC DAVIS,4,,,,58.9,,,
142166,Andrew Rumary,T,0,0,,2025,322,,60.3,61.6,71,0,0,1,3,0,0,0,0,0,0,UC DAVIS,UC DAVIS,3,,,60,,,,
142170,Josh Gale,TE,0,0,,2026,322,,61.6,64.5,81,0,0,1,3,0,0,0,0,2,0,UC DAVIS,UC DAVIS,5,,,60,,,,
142174,Markeece Alexander,CB,0,0,,2026,322,,58.7,66.8,D06,0,0,1,0,0,4,6,0,2,0,UC DAVIS,UC DAVIS,12,,,,,,,
142175,Jacob Horne,CB,0,0,,2026,322,,61.6,68.1,D38,0,0,1,0,0,4,6,0,2,0,UC DAVIS,UC DAVIS,12,,,,,,,
142177,Kavir Bains-Marquez,S,0,0,,2026,322,,61.7,65.9,D23,0,0,1,0,5,0,0,0,3,0,UC DAVIS,UC DAVIS,8,60.1,,,,,,
142182,Luka Sarac,ED,0,0,,2025,322,,60.4,64.7,D58,0,0,1,0,3,0,0,2,0,0,UC DAVIS,UC DAVIS,5,60.1,,,,,,
142184,Princeton Toki,DI,0,0,,2025,322,,61.1,65.8,D75,0,0,1,3,3,0,0,0,1,0,UC DAVIS,UC DAVIS,7,59.5,,60,,,,
142185,Noa Masui,ED,0,0,,2026,322,,60.7,67.1,D94,0,0,1,3,0,0,0,0,0,0,UC DAVIS,UC DAVIS,3,,,60,,,,
142186,Zach Kennedy,ED,0,0,,2025,322,,60.5,63.8,D95,0,0,1,0,5,0,0,0,1,0,UC DAVIS,UC DAVIS,6,59.9,,,,,,
142732,Israel Mukwiza,G,0,0,,2026,219,,60,61.6,71,0,0,1,1,0,0,0,0,0,0,MERCER,MERCER,1,,,60,,,,
142944,Mike Reid,CB,0,0,2025,2025,291,,60.6,66.3,D21,0,0,1,0,3,0,0,0,2,0,S DAKOTA,S DAKOTA,5,59.8,,,,,,
143138,Ben Banks-Altekruse,K,0,0,,2026,322,,60.2,60.4,S41,0,0,1,3,0,0,0,0,0,0,UC DAVIS,UC DAVIS,3,,,60,,,,
143280,Keyon Turner,S,0,0,,2025,291,,62.3,67,D16,0,0,1,0,0,6,0,0,1,0,S DAKOTA,S DAKOTA,7,,,,,,,
144362,Brendan Hall,P,0,0,,2025,233,73,60.5,70.3,S93,0,0,1,0,0,9,0,2,0,0,MONTANA ST,MONTANA ST,11,,,,,59.6,,
144865,Gaven Cooke,S,0,0,,2025,322,,61.4,65.9,D21,0,0,1,0,5,4,0,0,1,0,UC DAVIS,UC DAVIS,10,60,,,,,,
145294,John McConnell,P,0,0,,2026,219,,60.6,67.8,S19,0,0,1,1,0,0,0,7,0,0,MERCER,MERCER,8,,,60,,61.4,,
145485,Xander Echols,LS,0,0,,2026,185,,62.8,62.1,S57,0,0,1,3,0,0,0,1,0,0,IDAHO,IDAHO,4,,,60,,,74.4,
145647,Matt Kordas,S,0,0,,2026,189,,70.3,70.9,D16,0,0,1,0,3,3,10,3,3,1,INCAR WORD,INCAR WORD,22,60.1,,,,,,
145677,Carson Williams,TE,0,0,,2026,250,,60.7,63.6,88,0,0,1,5,0,0,2,0,0,0,N DAK ST,N DAK ST,7,,,60,,,,
146133,Ronald Wilson,S,0,0,,2025,189,,60.1,62.1,D06,0,0,1,0,6,0,0,0,0,0,INCAR WORD,INCAR WORD,6,60,,,,,,
146268,Lonyatta Alexander Jr.,WR,0,0,,2027,233,,60.1,63.5,02,0,0,1,0,0,0,2,0,0,0,MONTANA ST,MONTANA ST,2,,,,,,,
146437,Hayden Erickson,TE,0,0,,2026,291,,61.5,68.4,46,0,0,1,5,0,0,0,0,0,0,S DAKOTA,S DAKOTA,5,,,60,,,,
146513,Jhamell Blenman,CB,0,0,,2026,185,,61.7,66.3,D26,0,0,1,0,0,4,0,0,1,0,IDAHO,IDAHO,5,,,,,,,
147244,Kaydon Olivia,LS,0,0,,2026,292,,65.4,63,S37,0,0,1,9,0,0,0,3,0,0,S DAK ST,S DAK ST,12,,,67.5,,,78.1,
147404,Carter Hooper,ED,0,0,,2026,291,,60.2,62.5,D95,0,0,1,0,1,0,0,3,0,0,S DAKOTA,S DAKOTA,4,60,,,,,,
147530,Dylan Rollins,G,0,0,,2028,233,,62.2,62.4,63,0,0,1,8,0,0,0,0,0,0,MONTANA ST,MONTANA ST,8,,,64,,,,
147616,Isiah King,LB,0,0,2026,2026,185,,60.4,66.2,D04,0,0,1,0,7,4,6,0,0,0,IDAHO,IDAHO,17,59.7,,,,,,
147620,Sam Brown,ED,0,0,,2026,185,,59.6,65.1,D93,0,0,1,0,8,0,0,0,0,0,IDAHO,IDAHO,8,59.4,,,,,,
147659,Titan Fleischmann,T,0,0,,2027,233,,62.2,69.6,66,0,0,1,8,0,0,0,0,0,0,MONTANA ST,MONTANA ST,8,,,60,,,,
147663,Aidan Garrigan,WR,0,0,,2026,233,,61.2,66.7,85,0,0,1,0,0,9,5,0,0,0,MONTANA ST,MONTANA ST,14,,,,,,,
147664,Kenneth Eiden IV,ED,0,0,,2026,233,,59.8,62.6,D11,0,0,1,0,2,0,0,2,0,0,MONTANA ST,MONTANA ST,4,59.5,,,,,,
147668,Tyson Pottenger,S,0,0,,2026,233,,59.6,64.2,D20,0,0,1,0,1,0,0,2,0,0,MONTANA ST,MONTANA ST,3,59.9,,,,,,
147676,Miles Jackson,CB,0,0,,2025,233,,60,61.7,D06,0,0,1,0,1,0,0,0,0,0,MONTANA ST,MONTANA ST,1,60,,,,,,
147677,McCade O'Reilly,LB,0,0,,2025,233,,59.9,62.6,D43,0,0,1,0,2,0,0,0,0,0,MONTANA ST,MONTANA ST,2,59.7,,,,,,
147681,Brody Grebe,ED,0,0,,2025,233,,59.9,63.5,D41,0,0,1,0,2,0,0,0,0,0,MONTANA ST,MONTANA ST,2,59.7,,,,,,
147683,Paul Brott,DI,0,0,,2026,233,,59.4,62.6,D96,0,0,1,0,2,0,0,0,0,0,MONTANA ST,MONTANA ST,2,59.3,,,,,,
147688,Tommy Sullivan,LS,0,0,,2025,233,,64.7,62.7,S71,0,0,1,8,0,0,0,2,0,0,MONTANA ST,MONTANA ST,10,,,66.3,,,76.5,
148022,Tim White,S,0,0,,2028,291,,61.5,67.9,D09,0,0,1,0,1,6,4,3,1,0,S DAKOTA,S DAKOTA,15,59.9,,,,,,
148136,Sam Hagen,T,0,0,2026,2026,292,,62.1,69.1,76,0,0,1,8,0,0,0,0,0,0,S DAK ST,S DAK ST,8,,,62.1,,,,
148151,Bryce Lance,WR,0,0,2026,2026,250,,76.6,66.9,05,0,0,1,0,0,0,0,5,0,1,N DAK ST,N DAK ST,5,,,,,,,
148158,Truman Werremeyer,TE,0,0,,2026,250,,61.2,61.9,46,0,0,1,5,0,0,0,5,0,0,N DAK ST,N DAK ST,10,,,60,,,,
148162,Chris Harris,WR,0,0,,2026,250,,67.3,68.2,19,0,0,1,0,0,6,2,0,0,1,N DAK ST,N DAK ST,8,,,,,,,
148164,Finn Diggins,TE,0,0,,2026,250,,61.1,66.8,89,0,0,1,4,0,0,2,0,0,0,N DAK ST,N DAK ST,6,,,60,,,,
148166,Ryan Jones,S,0,0,,2026,250,,61.3,67,D27,0,0,1,0,1,6,0,0,0,0,N DAK ST,N DAK ST,7,60,,,,,,
148168,Enock Sibomana,CB,0,0,,2026,250,,59.3,66.5,D14,0,0,1,0,1,0,0,5,0,0,N DAK ST,N DAK ST,6,59.9,,,,,,
148173,Kole Menz,ED,0,0,,2026,250,,60,62.9,D55,0,0,1,0,1,0,0,0,0,0,N DAK ST,N DAK ST,1,60,,,,,,
148174,Kody Huisman,DI,0,0,2026,2026,250,,59.8,62,D50,0,0,1,0,1,0,0,0,0,0,N DAK ST,N DAK ST,1,59.6,,,,,,
148175,Jaxon Duttenhefer,DI,0,0,,2026,250,,60.3,63.8,D64,0,0,1,0,0,0,0,5,0,0,N DAK ST,N DAK ST,5,,,,,,,
148206,Gerrit Poncius,T,0,0,,2026,291,,61.2,67.2,78,0,0,1,4,0,0,0,0,0,0,S DAKOTA,S DAKOTA,4,,,60,,,,
148207,Caden Ellingson,G,0,0,,2028,291,,60.9,61.9,65,0,0,1,5,0,0,0,0,0,0,S DAKOTA,S DAKOTA,5,,,60,,,,
148208,Sam Kohls,G,0,0,,2026,291,,61.6,62.4,68,0,0,1,5,0,0,0,3,0,0,S DAKOTA,S DAKOTA,8,,,60.8,,,,
148211,Shahid Barros,CB,0,0,,2026,291,,60.5,66.5,D04,0,0,1,0,2,0,0,0,1,0,S DAKOTA,S DAKOTA,3,60,,,,,,
148212,Matt Walsh,S,0,0,,2026,291,,61.5,67.5,D13,0,0,1,0,0,6,4,3,1,0,S DAKOTA,S DAKOTA,14,,,,,,,
148213,Nyle Dickel,ED,0,0,,2028,291,,67.4,66.8,D08,0,0,1,0,0,6,0,3,2,1,S DAKOTA,S DAKOTA,11,,,,,,,
148240,Matthew Durrance,S,0,0,,2026,292,,60,61.1,D23,0,0,1,0,2,0,0,0,0,0,S DAK ST,S DAK ST,2,60,,,,,,
148243,Tucker Large,S,0,0,2026,2026,292,,60,75.7,D01,0,0,1,0,2,0,0,0,0,0,S DAK ST,S DAK ST,2,60,,,,,,
148244,Aydan Dautermann,CB,0,0,,2026,292,,74.2,69.3,D13,0,0,1,0,0,0,3,1,3,1,S DAK ST,S DAK ST,7,,,,,,,
148248,Levi Vanden Bos,ED,0,0,,2026,292,,60,61.1,D57,0,0,1,0,1,0,0,0,0,0,S DAK ST,S DAK ST,1,59.9,,,,,,
148305,Emariyon Johnson,T,0,0,,2026,219,,60,60.9,55,0,0,1,1,0,0,0,0,0,0,MERCER,MERCER,1,,,60,,,,
148750,Anthony Chideme-Alfaro,CB,0,0,,2026,250,,60,63.5,D24,0,0,1,0,1,0,0,0,0,0,N DAK ST,N DAK ST,1,59.9,,,,,,
149770,Jonathan Bunce,ED,0,0,,2025,291,,60.6,64.6,D41,0,0,1,0,1,0,4,3,1,0,S DAKOTA,S DAKOTA,9,60,,,,,,
149936,Myles Redding,S,0,0,,2025,219,,60.5,63.2,D02,0,0,1,0,5,2,0,0,0,0,MERCER,MERCER,7,60,,,,,,
149938,Marques Thomas,LB,0,0,,2025,219,,60.7,64.7,D06,0,0,1,0,4,1,0,0,0,0,MERCER,MERCER,5,60,,,,,,
150065,Darius Sanders,S,0,0,,2025,189,,59.8,66.9,D01,0,0,1,0,4,0,0,4,0,0,INCAR WORD,INCAR WORD,8,60.2,,,,,,
150068,Josh Gonzalez,DI,0,0,,2027,189,,59.2,63,D99,0,0,1,0,3,0,0,0,0,0,INCAR WORD,INCAR WORD,3,59.1,,,,,,
150274,John Mathis,DI,0,0,,2026,189,,58.6,66.4,D10,0,0,1,0,6,0,8,0,0,0,INCAR WORD,INCAR WORD,14,58.8,,,,,,
154679,Carson Griffin,ED,0,0,,2025,219,,60.4,64.2,D49,0,0,1,0,0,0,0,7,0,0,MERCER,MERCER,7,,,,,,,
155193,Matteo Perez,HB,0,0,,2027,322,,59.9,66.1,19,0,0,1,0,0,0,6,0,3,0,UC DAVIS,UC DAVIS,9,,62.9,,,,,
155292,Rex Connors,S,0,0,,2027,322,,60.3,64.1,D04,0,0,1,0,5,0,0,2,1,0,UC DAVIS,UC DAVIS,8,60,,,,,,
155294,Simeon Woodard,CB,0,0,,2025,233,,60,66,D09,0,0,1,0,0,0,0,0,1,0,MONTANA ST,MONTANA ST,1,,,,,,,
155535,Dennis Shorter,S,0,0,,2025,291,,60.4,62.1,D02,0,0,1,0,3,0,0,0,1,0,S DAKOTA,S DAKOTA,4,59.9,,,,,,
155538,Neil Daily,LB,0,0,,2027,233,,60,61.2,D19,0,0,1,0,1,0,0,0,0,0,MONTANA ST,MONTANA ST,1,60,,,,,,
155570,Porter Connors,LB,0,0,,2027,322,,60.5,62.7,D39,0,0,1,0,5,0,0,0,1,0,UC DAVIS,UC DAVIS,6,59.9,,,,,,
155572,Christian Calhoun,CB,0,0,,2026,322,,67.3,66.3,D29,0,0,1,0,0,4,0,2,0,1,UC DAVIS,UC DAVIS,6,,,,,,,
155573,Jayden Stanley,S,0,0,,2026,322,,62,66.4,D10,0,0,1,0,0,4,0,1,2,0,UC DAVIS,UC DAVIS,7,,,,,,,
155951,Dru Polidore Jr.,S,0,0,,2026,233,,60,61.5,D02,0,0,1,0,2,0,0,0,0,0,MONTANA ST,MONTANA ST,2,60,,,,,,
156813,Dainsus Miller,CB,0,0,,2026,219,,59.9,66.9,D11,0,0,1,0,5,0,0,2,0,0,MERCER,MERCER,7,59.6,,,,,,
156853,David Hensley,C,0,0,,2027,189,,60.6,61.5,68,0,0,1,2,0,0,0,0,0,0,INCAR WORD,INCAR WORD,2,,,60,,,,
157392,Jordan Norwood,LB,0,0,,2027,189,,62.7,67.9,D30,0,0,1,0,0,3,0,0,3,0,INCAR WORD,INCAR WORD,6,,,,,,,
157512,Ryan Shamburger,P,0,0,,2026,189,,60,66.8,S27,0,0,1,0,0,0,0,4,0,0,INCAR WORD,INCAR WORD,4,,,,,59,,
157984,Micah Bell,HB,0,0,,2027,219,,61,68.8,27,0,0,1,0,0,2,6,5,5,0,MERCER,MERCER,18,,,,,,,
158138,Hunter Ridley,K,0,0,,2026,322,,60,62.9,S43,0,0,1,3,0,0,0,0,0,0,UC DAVIS,UC DAVIS,3,,,,,,,61.8
158377,Chase Carter,DI,0,0,,2027,189,,59.2,63.2,D08,0,0,1,0,3,0,0,0,0,0,INCAR WORD,INCAR WORD,3,59.1,,,,,,
158971,Trais Higgins,WR,0,0,,2027,185,,60,63.8,05,0,0,1,0,0,0,0,0,1,0,IDAHO,IDAHO,1,,,,,,,
158975,Jack Foster,T,0,0,,2027,185,,61,63.2,55,0,0,1,3,0,0,0,0,0,0,IDAHO,IDAHO,3,,,60,,,,
158985,Dylan Layne,LB,0,0,,2028,185,,60.1,64.2,D21,0,0,1,0,1,0,0,0,1,0,IDAHO,IDAHO,2,60,,,,,,
158988,Xavier Slayton,ED,0,0,,2027,185,,60,63.5,D51,0,0,1,0,0,0,0,0,1,0,IDAHO,IDAHO,1,,,,,,,
159842,Eli Edwards,T,0,0,,2027,219,,60,63.7,63,0,0,1,1,0,0,0,0,0,0,MERCER,MERCER,1,,,60,,,,
159847,Sawyer Burt,TE,0,0,,2027,219,,60,60.2,85,0,0,1,1,0,0,0,0,0,0,MERCER,MERCER,1,,,60,,,,
159848,Chris Joines,S,0,0,,2028,219,,59.8,64.9,D14,0,0,1,0,4,0,5,0,0,0,MERCER,MERCER,9,59.8,,,,,,
159853,Christian Hanson,ED,0,0,,2026,219,,60,61.1,D42,0,0,1,0,1,0,0,0,0,0,MERCER,MERCER,1,60,,,,,,
159854,Isaac Prince,LB,0,0,,2028,219,,60,63.1,D46,0,0,1,0,0,0,1,0,0,0,MERCER,MERCER,1,,,,,,,
159856,Arias Nash,DI,0,0,,2027,219,,59.7,64,D01,0,0,1,0,4,0,0,0,0,0,MERCER,MERCER,4,59.5,,,,,,
159857,Caden Camese,DI,0,0,,2028,219,,60,62.7,D99,0,0,1,0,1,0,0,0,0,0,MERCER,MERCER,1,59.8,,,,,,
159859,Mic Wasson,LB,0,0,,2026,219,,50.7,68.6,D48,1,0,1,0,0,2,6,7,5,0,MERCER,MERCER,20,,,,,,,
159881,Tommy Bliss,S,0,0,,2027,219,,66.2,68.4,D45,0,0,1,0,1,2,6,5,5,1,MERCER,MERCER,19,59.9,,,,,,
159883,Tripp Slaton,LB,0,1,,2026,219,,39.8,26.6,D37,0,1,1,0,0,2,6,0,5,0,MERCER,MERCER,13,,,,,,,
161383,Declan Williams,ED,0,0,,2027,189,,59.5,64.1,D00,0,0,1,0,7,0,0,0,0,0,INCAR WORD,INCAR WORD,7,59.3,,,,,,
161411,Nolan Hay,T,0,0,,2027,189,,60.3,65.4,72,0,0,1,2,0,0,0,0,0,0,INCAR WORD,INCAR WORD,2,,,60,,,,
162190,Austin Altepeter,LB,0,0,,2027,250,,61.1,63.6,D32,0,0,1,0,0,4,0,0,0,0,N DAK ST,N DAK ST,4,,,,,,,
162192,Hudson Artz,S,0,0,,2028,250,,62.4,67.9,D22,0,0,1,0,0,6,2,0,7,0,N DAK ST,N DAK ST,15,,,,,,,
162194,Caleb Bowers,LS,0,0,,2027,250,,65.9,63.5,S48,0,0,1,5,0,0,0,5,0,0,N DAK ST,N DAK ST,10,,,61.6,,,81.1,
162201,Darius Givance,S,0,0,,2028,250,,59.6,65.3,D29,0,0,1,0,0,2,0,5,0,0,N DAK ST,N DAK ST,7,,,,,,,
162211,Luke Kokat,TE,0,0,,2028,250,,60.1,64.8,44,0,0,1,0,0,0,2,0,0,0,N DAK ST,N DAK ST,2,,,,,,,
162212,Logan Larson,DI,0,0,,2028,250,,61.1,68.5,D94,0,0,1,0,0,0,0,5,7,0,N DAK ST,N DAK ST,12,,,,,,,
162213,Devin Lockerby,G,0,0,,2027,250,,60,64.5,69,0,0,1,1,0,0,0,0,0,0,N DAK ST,N DAK ST,1,,,60,,,,
162214,Josh Magin,T,0,0,,2028,250,,61,62.9,75,0,0,1,5,0,0,0,0,0,0,N DAK ST,N DAK ST,5,,,60,,,,
162215,Kelton McCaslin,ED,0,0,,2028,250,,61.9,67,D92,0,0,1,0,0,0,0,0,7,0,N DAK ST,N DAK ST,7,,,,,,,
162223,Kaden Zenzen,TE,0,0,,2028,250,,64.8,64.5,40,0,0,1,0,0,6,0,0,0,1,N DAK ST,N DAK ST,6,,,,,,,
162370,Joey Carrillo,ED,0,0,,2027,322,,59.9,63.5,D91,0,0,1,0,2,0,0,0,0,0,UC DAVIS,UC DAVIS,2,59.7,,,,,,
162372,Cade Cox,K,0,0,,2027,322,,60,65.4,S83,0,0,1,0,0,0,0,2,0,0,UC DAVIS,UC DAVIS,2,,,,,60.3,,
162377,Wyatt Gardner,CB,0,0,,2026,322,,60,64.6,D37,0,0,1,0,2,0,0,0,0,0,UC DAVIS,UC DAVIS,2,60,,,,,,
162378,Samuel Gbatu Jr.,WR,0,0,,2027,322,,60.4,65.3,08,0,0,1,0,0,4,3,2,0,0,UC DAVIS,UC DAVIS,9,,,,59.4,,,
162379,Angelo Genetti,K,0,0,,2026,322,71.5,60,67.8,S36,0,0,1,0,0,4,0,0,0,0,UC DAVIS,UC DAVIS,4,,,,,,,
162383,Macray Madruga,ED,0,0,,2027,322,,60.9,69.6,D47,0,0,1,0,0,4,6,2,2,0,UC DAVIS,UC DAVIS,14,,,,,,,
162386,Laviel Pickett,WR,0,0,,2027,322,,60.7,67.4,22,0,0,1,0,0,4,6,0,0,0,UC DAVIS,UC DAVIS,10,,,,,,,
162391,Winston Williams,TE,0,0,,2027,322,,60.2,66.7,23,0,0,1,0,0,0,6,0,0,0,UC DAVIS,UC DAVIS,6,,,,,,,
164336,Aamarii Notice,DI,0,0,,2026,185,,60.3,64,D92,0,0,1,0,1,0,0,0,1,0,IDAHO,IDAHO,2,59.7,,,,,,
164341,Cameron Pope,P,0,0,,2027,185,62,60,65.5,S91,0,0,1,3,0,2,0,0,0,0,IDAHO,IDAHO,5,,,,,,,65.6
164386,Takhari Carr,CB,0,0,,2027,233,,60,63.5,D22,0,0,1,0,1,0,0,0,0,0,MONTANA ST,MONTANA ST,1,60,,,,,,
164387,Taco Dowler,WR,0,0,,2027,233,,60.5,66.9,14,0,0,1,0,0,0,2,1,1,0,MONTANA ST,MONTANA ST,4,,60.5,,,,,
164392,Ryan Krahe,LB,0,0,,2027,233,,60,60.7,D42,0,0,1,0,1,0,0,0,0,0,MONTANA ST,MONTANA ST,1,60,,,,,,
164393,Burke Mastel,G,0,0,,2027,233,,62.4,67.9,64,0,0,1,8,0,0,0,0,0,0,MONTANA ST,MONTANA ST,8,,,63.4,,,,
164394,Conner Moore,T,0,0,,2027,233,,62.1,69.1,72,0,0,1,8,0,0,0,0,0,0,MONTANA ST,MONTANA ST,8,,,62.1,,,,
164396,Max Murphy,TE,0,0,,2027,233,,61.8,66.2,48,0,0,1,0,0,9,3,0,0,0,MONTANA ST,MONTANA ST,12,,,,,,,
164401,Rylan Schlepp,TE,0,0,,2027,233,,61.4,63.1,88,0,0,1,8,0,0,3,0,0,0,MONTANA ST,MONTANA ST,11,,,60.6,,,,
164404,Jake Vigen,ED,0,0,,2027,233,,60,61.8,D44,0,0,1,0,1,0,0,0,0,0,MONTANA ST,MONTANA ST,1,59.7,,,,,,
164405,Jared White,HB,0,0,,2027,233,,60,64.3,03,0,0,1,0,0,0,5,0,0,0,MONTANA ST,MONTANA ST,5,,,,59.4,,,
