playerId,player,position,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesOffense,gradesOffensePenalty,gradesPassRoute,gradesRunBlock,jerseyNumber,penalties,playerGameCount,snapCountsPass,snapCountsPassBlock,snapCountsPassRoute,snapCountsRun,snapCountsRunBlock,snapCountsTotal,snapCountsTotalPass,snapCountsTotalRun,team,teamName,gradesHandsFumble,gradesPassBlock,gradesPass,gradesRun
165413,Joseph Henry,HB,0,,2026,178,60,63.3,,60,45,0,1,0,0,0,0,1,1,0,1,HAMPTON,HAMPTON,,,,
165434,Tyler Smith,HB,0,,2028,290,60.8,69.9,73.2,60,10,0,1,0,1,5,3,2,11,6,5,SCAR STATE,SCAR STATE,67.8,11.2,,61.7
165441,Tray Franklin,T,0,,2027,290,61.7,76.7,,53.7,58,0,1,0,33,0,0,35,68,33,35,SCAR STATE,SCAR STATE,,83.2,,
165659,Matthew Broad,FB,0,,2026,257,52.5,72.3,,50,42,0,1,0,2,0,0,9,11,2,9,NWSTATE,NWSTATE,,70.9,,
165671,Jaden Edmonson,G,0,,2027,183,68.6,68.9,,67.2,54,0,1,0,0,0,0,6,6,0,6,HOUCHR,HOUCHR,,,,
165683,Rovaughn Banks Jr.,HB,0,,2027,100,59.8,66,58.9,,03,0,1,0,0,2,0,0,2,2,0,ABILENE CH,ABILENE CH,61.9,,,
165690,Dylan Kinney,T,0,,2027,100,65.7,74,,64.4,61,0,1,0,18,0,0,9,27,18,9,ABILENE CH,ABILENE CH,,65.5,,
165697,Blayne Taylor,WR,0,2025,2025,100,51.7,78,50.1,72.2,13,0,1,0,0,52,0,19,71,52,19,ABILENE CH,ABILENE CH,65,,,
165704,Bryce Crowley,G,0,,2026,1285,51.9,80.2,,49.4,74,0,1,0,66,0,0,17,83,66,17,UTAHTC,UTAHTC,,49.4,,
165710,Reggie Graff,QB,0,,2027,1285,56.6,77.7,87.9,60,05,1,1,65,0,1,7,10,83,66,17,UTAHTC,UTAHTC,48.3,,55.4,55.8
165724,Eric Olsen,TE,0,,2028,1285,55,77.4,51,80.8,80,0,1,0,7,30,1,8,46,37,9,UTAHTC,UTAHTC,65.3,73.5,,57.7
165729,Stryker Rashid,G,0,,2027,186,55.9,12.6,,63.4,51,1,1,0,54,0,0,26,80,54,26,IDAHO ST,IDAHO ST,,40.6,,
165733,Bretton Stone,HB,0,,2026,1285,66.3,72.4,73.6,,06,0,1,0,0,7,0,0,7,7,0,UTAHTC,UTAHTC,62.9,,,
165736,Daniel Thomason,WR,0,,2026,1285,58.5,75.1,58.4,60.4,02,0,1,0,0,18,0,4,22,18,4,UTAHTC,UTAHTC,61,,,
165757,Kyndon Fuselier,WR,0,,2027,204,82.6,76.9,82.1,60.8,08,0,1,0,0,25,0,25,50,25,25,LAMAR,LAMAR,73,,,
165761,John Hester,G,0,,2029,204,72.2,79.4,,69.9,60,0,1,0,25,0,0,32,57,25,32,LAMAR,LAMAR,,84.9,,
165763,Izaha Jones,WR,0,,2026,204,53.3,78.4,52.8,62.2,03,0,1,0,0,27,0,24,51,27,24,LAMAR,LAMAR,66.7,,,
165789,Joshua Acord,TE,0,,2027,298,66.2,77.4,50,72.9,88,0,1,0,7,13,0,38,58,20,38,SO UTAH,SO UTAH,,69.8,,
166528,Solomon Locke,HB,0,,2027,137,62.7,75.7,56,58.5,34,0,1,0,8,7,13,3,31,15,16,CHATTNOOGA,CHATTNOOGA,74.4,77.7,,62.3
166541,Sawyer Whitman,G,0,,2026,139,53.8,77.7,,57.6,65,0,1,0,11,0,0,33,44,11,33,CITADEL,CITADEL,,10.5,,
166545,De'Andre Tamarez,WR,0,,2027,344,67.8,78.7,67.3,61.3,04,0,1,0,0,33,0,23,56,33,23,W CAROLINA,W CAROLINA,64.1,,,
166586,Levi Wilkins,TE,0,,2026,124,54.8,70.6,53.2,60,32,0,1,0,0,4,0,1,5,4,1,BRYANT,BRYANT,,,,
166604,Nickolas Molina,T,0,,2027,124,64.6,76.5,,57.5,74,0,1,0,34,0,0,21,55,34,21,BRYANT,BRYANT,,76.1,,
167009,Mekhi Hagens,QB,0,,2030,112,45.9,74.1,60,60,09,1,1,20,0,1,2,9,32,21,11,ARKAPB,ARKAPB,68.5,,40.2,67.5
167029,Derrick White,WR,0,,2028,112,56.6,75.2,56.1,61.4,82,1,1,0,0,9,0,16,25,9,16,ARKAPB,ARKAPB,61,,,
167056,Nebanye Moore,TE,0,,2028,247,62.5,72.8,,61.3,80,0,1,0,1,0,0,10,11,1,10,NC CENT,NC CENT,,67.3,,
167124,Travis Pearson II,CB,0,,2025,270,60,64.9,,60,D28,0,1,0,0,0,0,1,1,0,1,PRVIEW A&M,PRVIEW A&M,,,,
167198,Kaleb Jackson,QB,0,,2028,135,69,76.5,,60,15,0,1,34,0,0,4,25,63,34,29,CHARLES SO,CHARLES SO,70.4,,68.9,60.3
167521,Jake Cady,QB,0,,2025,338,74.9,77.4,,60.3,09,0,1,39,0,0,6,29,74,39,35,WAGNER,WAGNER,48.5,,79,57.8
167656,Cooper Koers,T,0,,2026,272,64.6,75.4,,53.7,60,0,1,0,24,0,0,16,40,24,16,PRINCETON,PRINCETON,,86.7,,
167662,Blaine Hipa,QB,0,,2027,272,60.4,76.8,,60,15,0,1,37,0,0,7,23,67,37,30,PRINCETON,PRINCETON,71.7,,62.4,54.3
167665,Charley Rossi,WR,0,,2026,272,56.4,68.5,57.5,60,82,0,1,0,0,2,0,2,4,2,2,PRINCETON,PRINCETON,67,,,
167673,Jabari Stanley,C,0,,2025,104,62.1,72,,61.4,67,0,1,0,2,0,0,6,8,2,6,ALAB A&M,ALAB A&M,,71.6,,
167761,Manasseh Ripert,T,0,,2027,344,60,66,,59.5,52,0,1,0,0,0,0,2,2,0,2,W CAROLINA,W CAROLINA,,,,
167984,Ernest Davis III,HB,0,,2026,977,50.1,73.2,29.2,,09,0,1,0,3,14,5,0,22,17,5,MERCYHURST,MERCYHURST,17.4,74.7,,58.9
168061,William Bressi,C,0,,2026,217,72,80.2,,68.4,78,0,1,0,43,0,0,38,81,43,38,MCNEESE,MCNEESE,,74.1,,
168338,Caleb Borders,WR,0,,2026,171,54.2,79.8,56.2,36.6,13,0,1,0,0,57,0,19,76,57,19,GARD-WEBB,GARD-WEBB,65,,,
168342,Karim Page,WR,0,,2026,157,58.7,78.9,58.2,63,05,0,1,0,0,29,0,27,56,29,27,E TENN ST,E TENN ST,65,,,
168344,Kobe Brown,TE,0,,2026,104,54.2,73.2,58,55.1,40,0,1,0,2,2,0,11,15,4,11,ALAB A&M,ALAB A&M,,32.3,,
168347,Ephraim Floyd,WR,0,,2026,157,63.6,76.3,64.2,60.3,12,0,1,1,0,19,0,30,50,20,30,E TENN ST,E TENN ST,64.6,,59.4,
168354,Josh Shaw,HB,0,,2028,290,70.1,69.1,59.8,60,32,0,1,0,0,1,4,1,6,1,5,SCAR STATE,SCAR STATE,68.6,,,68.4
168356,Chance Reid,G,0,,2026,171,66.3,78.6,,67.9,69,0,1,0,42,0,0,18,60,42,18,GARD-WEBB,GARD-WEBB,,62.2,,
168433,Mosula Tapusoa,G,0,,2027,235,63.3,77.9,,64.4,56,0,1,0,29,0,0,20,49,29,20,MORGAN ST,MORGAN ST,,54.1,,
168447,Dylan Domel,TE,0,,2029,1139,59.5,67.7,,58.4,80,0,1,0,0,0,0,2,2,0,2,TXAMEA,TXAMEA,61.9,,,
168466,Efren Jasso,P,0,,2027,270,60,70.3,,,S48,0,1,0,0,0,1,0,1,0,1,PRVIEW A&M,PRVIEW A&M,11.1,,,60
168468,Ernesto Nava,T,0,,2026,322,61.6,18.1,,56.6,79,1,1,0,38,0,0,33,71,38,33,UC DAVIS,UC DAVIS,,85.5,,
168596,Christian Smith,G,0,,2026,385,49.7,0,,51.7,55,1,1,0,29,0,0,35,64,29,35,MERRIMACK,MERRIMACK,,55.2,,
169011,Christian Jourdain,WR,0,,2026,1139,58.4,0,60.2,58,18,1,1,0,0,45,0,22,67,45,22,TXAMEA,TXAMEA,64.1,,,
169019,Da'Veon Ford,HB,0,,2026,313,56.6,68.3,56.6,,03,0,1,0,0,5,1,0,6,5,1,TEXAS STHN,TEXAS STHN,62.5,24.3,,59.7
169023,Kerien Charlo,WR,0,,2026,313,58.5,74.8,58.9,56.3,15,0,1,0,0,18,0,15,33,18,15,TEXAS STHN,TEXAS STHN,64.6,,,
169024,Connor Wisham,HB,0,,2026,270,61.2,71.6,61.3,,02,0,1,0,2,2,1,0,5,4,1,PRVIEW A&M,PRVIEW A&M,64.3,74.8,,59.7
169039,Jadrien Collard,G,0,,2026,270,58.1,0,,65.9,69,1,1,0,6,0,0,7,13,6,7,PRVIEW A&M,PRVIEW A&M,,78.2,,
169069,Nevon Cooper,WR,0,,2026,270,58.2,69.9,59.3,60.1,09,0,1,0,0,1,0,3,4,1,3,PRVIEW A&M,PRVIEW A&M,70.6,,,
169134,Treston Davis,TE,0,,2028,235,64.3,71,58.9,66.2,88,0,1,0,0,1,0,8,9,1,8,MORGAN ST,MORGAN ST,,,,
169194,Dennis Jones,G,0,,2028,313,55.7,79.9,,51.2,76,0,1,0,24,0,0,42,66,24,42,TEXAS STHN,TEXAS STHN,,84.1,,
169238,Jamarious Brooks,HB,0,,2027,270,35.7,70.9,,,27,0,1,0,3,0,5,0,8,3,5,PRVIEW A&M,PRVIEW A&M,16.2,77.9,,39.2
169535,Jacorian Sewell,HB,0,,2026,107,70.8,75.1,59.9,55.8,28,0,1,0,6,12,12,5,35,18,17,ALCORN ST,ALCORN ST,74.1,79.8,,71.8
169559,Gabe Nunez,WR,0,,2027,298,76.4,77.9,76.1,59.4,19,0,1,0,0,23,0,22,45,23,22,SO UTAH,SO UTAH,71.9,,,
169705,Haydn Stay,TE,0,,2027,249,68.9,70.3,59.7,71.1,40,0,1,0,1,1,0,6,8,2,6,N DAKOTA,N DAKOTA,,65.2,,
169949,Ray Mckneely-Harris,HB,0,,2027,257,47.8,73.3,30.3,60,20,0,1,0,3,10,3,1,17,13,4,NWSTATE,NWSTATE,67.3,77.2,,54.1
170043,Apollos Cook,WR,0,,2028,219,55.1,77.6,54.9,59.9,02,0,1,0,0,21,0,20,41,21,20,MERCER,MERCER,64.1,,,
170064,Elias Cloy,C,0,,2030,104,61.4,79.3,,59,63,0,1,0,38,0,0,24,62,38,24,ALAB A&M,ALAB A&M,,65.7,,
170118,Lorenzo Jenkins,WR,0,,2027,119,47.3,0,48.4,62.2,87,1,1,0,0,24,0,44,68,24,44,BETH COOK,BETH COOK,,,,
170346,Goldie Lawrence,WR,0,,2028,164,70.1,0,72.6,61.8,13,1,1,0,0,21,0,30,51,21,30,FL A&M,FL A&M,64.1,,,
170385,Ike Daniels,HB,0,,2027,317,53.5,68.5,58.2,60,17,0,1,0,0,3,2,1,6,3,3,TOWSON,TOWSON,65.5,,,54.8
170411,Will Caneer,ED,0,,2027,125,60,60,,60,D30,0,1,0,0,0,0,1,1,0,1,BUCKNELL,BUCKNELL,,,,
170530,Landen Chambers,HB,0,,2028,132,60,65.2,60,60,25,0,1,0,0,1,0,1,2,1,1,CENT ARK,CENT ARK,,,,
170550,Malachi Henry,WR,0,,2028,132,64.4,78.4,64,60.2,06,0,1,0,0,31,0,21,52,31,21,CENT ARK,CENT ARK,65,,,
170554,Caleb Koger,QB,0,,2028,132,59.1,76,,60,13,2,1,32,0,0,2,19,53,32,21,CENT ARK,CENT ARK,69.4,,56.1,65.5
170580,Isaiah Bunn,G,0,,2026,159,51.5,70.6,,51,58,0,1,0,1,0,0,4,5,1,4,E KENTUCKY,E KENTUCKY,,71.3,,
170586,Jackson House,WR,0,,2029,159,55.6,70.6,56.6,60,16,0,1,0,0,3,0,2,5,3,2,E KENTUCKY,E KENTUCKY,,,,
170591,Brayden Latham,HB,0,,2028,159,88.5,73.9,58.7,60,14,0,1,0,4,2,19,2,27,6,21,E KENTUCKY,E KENTUCKY,76.5,53.1,,84.5
170602,Jayden West,WR,0,,2030,159,55.2,76,54.8,60.9,82,0,1,0,0,13,0,16,29,13,16,E KENTUCKY,E KENTUCKY,,,,
170615,KJ Fields,WR,0,,2028,389,47.1,0,55.9,60.4,18,1,1,0,0,5,0,4,9,5,4,N ALABAMA,N ALABAMA,,,,
170631,Ryan Walker,G,0,,2028,389,63.8,79.5,,63.5,51,0,1,0,44,0,0,29,73,44,29,N ALABAMA,N ALABAMA,,62.4,,
170634,Dalton Bailey,WR,0,,2026,302,69.9,80.6,70.5,40.9,86,0,1,0,0,50,0,19,69,50,19,STETSON,STETSON,69.4,,,
170642,Jordan Garrison,WR,0,,2028,129,55.7,70.4,56.6,60,82,0,1,0,0,4,0,1,5,4,1,CAL POLY,CAL POLY,,,,
170649,Brady Norton,T,0,,2028,129,79.5,76.3,,75,73,0,1,0,35,0,0,17,52,35,17,CAL POLY,CAL POLY,,83.8,,
170652,Aiden Ramos,HB,0,,2027,129,70.9,73.9,65.5,60,05,0,1,0,0,14,10,1,25,14,11,CAL POLY,CAL POLY,73.1,,,70.6
170654,Kian Salehi,WR,0,,2028,129,56.1,68.8,57,60,23,0,1,0,0,4,0,2,6,4,2,CAL POLY,CAL POLY,,,,
170694,Jack Seelye,C,0,,2025,161,46.5,79.3,,46.6,65,0,1,0,27,0,0,35,62,27,35,E WASHGTON,E WASHGTON,,62,,
170695,Jared Taylor,QB,0,,2026,161,75.2,72.2,,60,15,0,1,5,0,0,12,2,19,5,14,E WASHGTON,E WASHGTON,73.6,,75.1,66.1
170696,Michael Wortham,QB,0,2026,2026,161,55.9,67.4,,60,06,0,1,1,0,0,1,2,4,1,3,E WASHGTON,E WASHGTON,67.9,,60.4,57.5
170710,Myseth Currie,WR,0,,2028,252,61.2,71,60.5,60.9,80,0,1,0,0,1,0,5,6,1,5,N ARIZONA,N ARIZONA,61,,,
170713,Isaiah Eastman,WR,0,,2026,252,68.4,75.9,54.1,57.9,03,0,1,1,0,20,3,13,37,21,16,N ARIZONA,N ARIZONA,72.2,,87.3,73
170736,Quintin Robinson,G,0,,2026,253,61.6,79.9,,58.6,75,0,1,0,34,0,0,33,67,34,33,N COLORADO,N COLORADO,,72.9,,
170742,Eric Denham,WR,0,,2028,269,61.9,0,65.4,56.9,13,1,1,0,0,20,0,16,36,20,16,PORTLAND,PORTLAND,65.7,,,
170751,Kristian Ingman,TE,0,,2029,269,53,69.7,59.2,54.7,85,0,1,0,0,1,0,8,9,1,8,PORTLAND,PORTLAND,,,,
170755,Isaac Perez,C,0,,2028,269,83.8,79.3,,79.5,79,0,1,0,25,0,0,38,63,25,38,PORTLAND,PORTLAND,,68.7,,
170758,Pryce Roberts,T,0,,2028,269,60,66.9,,68.4,72,0,1,0,0,0,0,2,2,0,2,PORTLAND,PORTLAND,,,,
170759,Delon Thompson,HB,0,,2029,269,68.1,72.8,56.1,60,24,0,1,0,1,7,6,1,15,8,7,PORTLAND,PORTLAND,70.5,70.3,,68.4
170761,Curron Borders,HB,0,,2030,279,66.2,73.7,77.5,55.5,14,0,1,0,8,6,5,6,25,14,11,SACRAMENTO,SACRAMENTO,70.1,81.8,,58.3
170765,Carson Conklin,QB,0,,2029,279,92.4,77.5,,60.3,17,0,1,53,0,0,1,22,76,53,23,SACRAMENTO,SACRAMENTO,70.2,,93.1,55.8
170769,Cade Gretlein,G,0,,2028,279,63.9,80.4,,59.4,65,0,1,0,53,0,0,23,76,53,23,SACRAMENTO,SACRAMENTO,,75.9,,
170775,Richard McKay,C,0,,2029,279,60.3,68,,60,78,0,1,0,0,0,0,5,5,0,5,SACRAMENTO,SACRAMENTO,,,,
170781,Danny Scudero,WR,0,,2028,279,81.5,77,80.1,60.2,10,0,1,0,0,43,0,8,51,43,8,SACRAMENTO,SACRAMENTO,66.7,,,
170782,Onterrio Smith Jr.,WR,0,,2029,279,71.7,70,69.4,60,12,0,1,0,0,4,0,1,5,4,1,SACRAMENTO,SACRAMENTO,62.9,,,
170792,RJ Brown,LB,0,,2028,171,60,60,,,D15,0,1,0,1,0,0,0,1,1,0,GARD-WEBB,GARD-WEBB,,63.8,,
170797,Evan Ferguson,G,0,,2027,171,69.4,77.9,,70.3,59,0,1,0,27,0,0,11,38,27,11,GARD-WEBB,GARD-WEBB,,70.5,,
170798,Will Fitzpatrick,T,0,,2028,171,60,65.8,,60,77,0,1,0,1,0,0,1,2,1,1,GARD-WEBB,GARD-WEBB,,71,,
170799,Jackson Head,TE,0,,2028,116,56.8,0,57.7,66.3,89,1,1,0,3,29,0,12,44,32,12,AUSTINPEAY,AUSTINPEAY,64.1,68.4,,
170802,Nigel Lucas,S,0,,2028,171,60,71.8,,,D21,0,1,0,1,0,0,0,1,1,0,GARD-WEBB,GARD-WEBB,,63.8,,
170818,Kobe Taylor,LB,0,,2025,171,58.1,60,57.7,,D24,0,1,0,0,1,0,0,1,1,0,GARD-WEBB,GARD-WEBB,,,,
170828,Landen Lucas,TE,0,,2026,277,64.3,0,75.8,51.2,82,2,1,0,2,24,0,30,56,26,30,ROB MORRIS,ROB MORRIS,64.1,49.3,,
170831,Trenell Ridgley,WR,0,,2026,277,55,72.7,55.4,59.4,05,0,1,0,0,14,0,4,18,14,4,ROB MORRIS,ROB MORRIS,63.6,,,
170834,Aaron Arteaga,WR,0,,2027,212,58,64.8,59.3,,13,0,1,0,0,1,0,0,1,1,0,MAINE,MAINE,,,,
170842,Anthony Iliano,G,0,,2028,212,66.8,78.7,,62.6,74,0,1,0,33,0,0,16,49,33,16,MAINE,MAINE,,82.9,,
170847,Nick Laughlin,WR,0,,2028,212,52.8,71.8,55.1,60.3,20,0,1,0,0,7,1,4,12,7,5,MAINE,MAINE,64.8,,,57.5
170854,Jayden Platt,LB,0,,2029,348,60,65,,,D21,0,1,0,1,0,0,0,1,1,0,WM & MARY,WM & MARY,,63.8,,
170873,Shane Garrett,FB,0,,2028,231,60,64.9,,60,84,0,1,0,0,0,0,1,1,0,1,MONMOUTH,MONMOUTH,,,,
170884,Marcus Middleton,TE,0,,2028,231,67.9,75,59.7,67.5,88,0,1,0,7,9,0,22,38,16,22,MONMOUTH,MONMOUTH,61,70.4,,
170885,Chris Moreno,G,0,,2028,231,68,8.8,,69.4,64,1,1,0,49,0,0,27,76,49,27,MONMOUTH,MONMOUTH,,83.4,,
170886,Tra Neal,WR,0,,2028,231,67,78.7,64.2,60.7,17,0,1,1,0,37,0,19,57,38,19,MONMOUTH,MONMOUTH,64.6,,72.6,
170887,Rodney Nelson,HB,0,,2028,231,66.7,75.1,68,78.8,20,0,1,0,2,25,8,1,36,27,9,MONMOUTH,MONMOUTH,22.3,74.7,,61.7
170889,Michael Petito,G,0,,2028,231,65.3,69.4,,63.8,74,0,1,0,1,0,0,3,4,1,3,MONMOUTH,MONMOUTH,,66.6,,
170893,Drew Danson,TE,0,,2028,240,46.4,0,56.5,55.2,88,1,1,0,3,3,0,18,24,6,18,NEW HAMP,NEW HAMP,,68.7,,
170894,Logan Tomlinson,WR,0,,2025,240,63.8,76.6,63.8,57.5,05,0,1,0,0,21,0,19,40,21,19,NEW HAMP,NEW HAMP,64.1,,,
170901,Camden Coleman,QB,0,,2028,276,64.8,76.5,,60,14,0,1,17,0,0,15,32,64,17,47,RICHMOND,RICHMOND,74.3,,58.6,65
170902,Landon Ellis,WR,0,,2028,276,55.9,79.7,54.4,63.6,01,0,1,0,0,17,0,46,63,17,46,RICHMOND,RICHMOND,62.9,,,
170904,Aziz Foster-Powell,HB,0,,2028,276,69.1,68.2,58.2,,38,0,1,0,0,2,4,0,6,2,4,RICHMOND,RICHMOND,68.6,,,68
170917,Tommy Broderick,G,1,,2029,334,55.6,79.7,,53.8,78,1,1,0,32,0,0,30,62,32,30,VILLANOVA,VILLANOVA,,56.6,,
170923,Jason Hall Jr.,TE,0,,2028,334,56,69.7,59.8,55.3,D40,0,1,0,0,1,0,7,8,1,7,VILLANOVA,VILLANOVA,,,,
170926,Ja'briel Mace,HB,0,,2029,334,60.8,72.2,66.1,56.4,30,0,1,0,0,8,1,5,14,8,6,VILLANOVA,VILLANOVA,66.7,,,59.7
170928,Chris McCullers,G,0,,2029,334,52.9,78.8,,47.6,76,0,1,0,32,0,0,30,62,32,30,VILLANOVA,VILLANOVA,,71.3,,
170930,Kenyon Miles,WR,0,,2028,334,79.1,70.5,75.7,60,15,0,1,0,0,6,0,1,7,6,1,VILLANOVA,VILLANOVA,61,,,
170932,Isaiah Ragland,HB,0,,2029,334,72.1,74.7,55.8,54.4,20,0,1,0,6,7,14,7,34,13,21,VILLANOVA,VILLANOVA,74.8,63.5,,73.4
170936,Jackson Blee,TE,0,,2029,348,55.3,67.5,57.7,56.5,86,0,1,0,1,1,0,2,4,2,2,WM & MARY,WM & MARY,,63.8,,
170945,Elijah Rainer,LB,0,,2029,348,60,60,,,D06,0,1,0,1,0,0,0,1,1,0,WM & MARY,WM & MARY,,63.8,,
170946,Hayden Raley,G,0,,2029,348,58.4,78,,54.6,66,0,1,0,27,0,0,23,50,27,23,WM & MARY,WM & MARY,,72.3,,
170947,Garrett Robertson,WR,0,,2029,348,58.2,65.6,59.8,59.9,81,0,1,0,0,1,0,1,2,1,1,WM & MARY,WM & MARY,,,,
171113,Titus Evans,WR,0,,2028,145,56.2,71.3,56.5,60.5,85,0,1,0,0,6,0,4,10,6,4,COLUMBIA,COLUMBIA,61,,,
171115,Braylon Gardoni,WR,0,,2028,145,58,66.9,58.8,60,87,0,1,0,0,2,0,1,3,2,1,COLUMBIA,COLUMBIA,,,,
171121,Griffin Johnson,HB,0,,2028,145,59.4,71.2,72.1,58.8,32,0,1,0,0,6,6,3,15,6,9,COLUMBIA,COLUMBIA,70.7,0,,60.5
171122,Sean Kimani,G,0,,2028,145,57.4,0,,65.3,51,1,1,0,14,0,0,30,44,14,30,COLUMBIA,COLUMBIA,,22.9,,
171135,Nik Winzer,T,0,,2028,145,66.8,77.1,,67.7,75,0,1,0,20,0,0,46,66,20,46,COLUMBIA,COLUMBIA,,50.6,,
171136,Nolan Albright,TE,0,,2028,147,60,60,,,49,0,1,0,1,0,0,0,1,1,0,CORNELL,CORNELL,,63.8,,
171137,Garrett Bass-Sulpizio,QB,0,,2028,147,60,65,,,08,0,1,0,1,0,0,0,1,1,0,CORNELL,CORNELL,,63.8,,
171141,Brayon Crawford,S,0,,2029,147,60,60,,,D05,0,1,0,1,0,0,0,1,1,0,CORNELL,CORNELL,,63.8,,
171149,Brendan Lee,WR,0,,2028,147,58.4,69.8,59.5,59.9,80,0,1,0,0,1,0,7,8,1,7,CORNELL,CORNELL,,,,
171151,Samuel Musungu,WR,0,,2028,147,77.3,79.9,74.8,62.7,03,0,1,0,0,32,2,32,66,32,34,CORNELL,CORNELL,68.8,,,67.9
171152,Dylan Page,T,0,,2028,147,57.6,76.7,,54.9,64,0,1,0,33,0,0,34,67,33,34,CORNELL,CORNELL,,62.2,,
171153,Matt Pante,C,0,,2028,147,65.1,0,,66,74,2,1,0,33,0,0,34,67,33,34,CORNELL,CORNELL,,70.7,,
171155,Ean Pope,HB,0,,2028,147,57.6,75.9,53.3,45.8,04,0,1,0,11,13,14,9,47,24,23,CORNELL,CORNELL,74.8,79,,60.7
171160,Nomar Tejada,CB,0,,2028,147,60,60,,,D20,0,1,0,1,0,0,0,1,1,0,CORNELL,CORNELL,,63.8,,
171162,Ian Wall,LB,0,,2028,147,60,60,,,D39,0,1,0,1,0,0,0,1,1,0,CORNELL,CORNELL,,63.8,,
171164,Johnny Williamson,S,0,,2028,147,77.2,71.8,,76.2,D02,0,1,0,1,0,0,0,1,1,0,CORNELL,CORNELL,,63.8,,
171171,Cam Davenport,G,0,,2028,148,54.9,73.3,,53,77,0,1,0,5,0,0,6,11,5,6,DARTMOUTH,DARTMOUTH,,75.1,,
171177,Nick Lemon,WR,0,,2028,148,63.2,74.4,62.4,62.4,86,0,1,0,0,10,0,8,18,10,8,DARTMOUTH,DARTMOUTH,61,,,
171185,Grayson Saunier,QB,0,,2028,148,70.8,67.4,,60,16,0,1,0,0,0,1,3,4,0,4,DARTMOUTH,DARTMOUTH,62.5,,,63.4
171203,Dylan Kedzior,HB,0,,2026,124,64.7,74.7,55.6,,24,0,1,0,1,18,11,0,30,19,11,BRYANT,BRYANT,73.6,70,,66.3
171217,Richie Watts,QB,0,,2027,129,49.5,72.2,,60,17,0,1,11,0,0,2,5,18,11,7,CAL POLY,CAL POLY,67.6,,41.1,65.9
171418,Carson Dunn,HB,0,,2028,191,60,60,,,33,0,1,0,1,0,0,0,1,1,0,INDIANA ST,INDIANA ST,,63.8,,
171424,Lucas McAllister,LB,0,,2028,191,60,60,,,D45,0,1,0,1,0,0,0,1,1,0,INDIANA ST,INDIANA ST,,63.8,,
171425,Jude McCoskey,T,0,,2028,191,66,19.2,,72.6,74,1,1,0,31,0,0,36,67,31,36,INDIANA ST,INDIANA ST,,55.3,,
171426,Elijah Owens,QB,0,,2028,191,72.9,76.9,54.3,60,02,0,1,30,0,1,14,22,67,31,36,INDIANA ST,INDIANA ST,73.9,,60.3,73.3
171440,Jorge Valdes,CB,0,,2028,191,58.1,60,57.7,,D11,0,1,0,0,1,0,0,1,1,0,INDIANA ST,INDIANA ST,,,,
171443,BJ Wuest,WR,0,,2028,191,57.3,71.6,57.9,59.5,14,0,1,0,0,3,0,4,7,3,4,INDIANA ST,INDIANA ST,,,,
171449,Ramone Green Jr.,HB,0,,2028,230,57.7,66.2,59.5,,22,0,1,0,0,1,1,0,2,1,1,MO STATE,MO STATE,62.5,,,59.7
171488,Jimmy Athans,HB,0,,2029,295,55.4,69.8,57,60,32,0,1,0,0,5,1,1,7,5,2,S ILLINOIS,S ILLINOIS,62.5,,,57.3
171493,Aidan Duerig,G,0,,2030,295,74.9,74.2,,73.9,69,0,1,0,0,0,0,16,16,0,16,S ILLINOIS,S ILLINOIS,,,,
171496,Ostyn Friday,C,0,,2030,295,68.9,72.7,,67.1,71,0,1,0,0,0,0,10,10,0,10,S ILLINOIS,S ILLINOIS,,,,
171499,Blaine Halley,G,0,,2030,295,80.4,70.6,,78.5,67,0,1,0,0,0,0,10,10,0,10,S ILLINOIS,S ILLINOIS,,,,
171500,Colton Hoag,TE,0,,2025,295,54.2,79.7,47.7,68.1,48,0,1,0,6,23,0,34,63,29,34,S ILLINOIS,S ILLINOIS,,30,,
171502,Aiden Logan,G,0,,2026,295,81.6,74.4,,80.2,61,0,1,0,2,0,0,14,16,2,14,S ILLINOIS,S ILLINOIS,,75,,
171504,Allen Middleton,WR,0,,2030,295,71.5,75.3,67.2,60,15,0,1,0,2,16,15,1,34,18,16,S ILLINOIS,S ILLINOIS,75.2,75.9,,69.4
171512,Cal Weidemann,WR,0,,2026,295,57.7,72.6,58.9,60.5,84,0,1,0,0,1,1,12,14,1,13,S ILLINOIS,S ILLINOIS,62.5,,,59.7
171513,Kam White,HB,0,,2030,295,60,68,,60,88,0,1,0,0,0,0,3,3,0,3,S ILLINOIS,S ILLINOIS,,,,
171590,Moshood Giwa,T,0,,2028,1298,59.4,76.3,,51.8,74,0,1,0,22,0,0,31,53,22,31,LIUSHAR,LIUSHAR,,88.6,,
171622,Amir Johnson,T,1,,2028,385,44.4,0,,46.6,77,3,1,0,29,0,0,35,64,29,35,MERRIMACK,MERRIMACK,,75.7,,
171624,Matthias Latham,HB,0,,2028,385,62.5,66.8,,65.5,34,0,1,0,0,0,0,3,3,0,3,MERRIMACK,MERRIMACK,,,,
171626,Jalen McDonald,WR,0,,2028,385,81.3,77.7,75.6,76.8,04,0,1,0,0,22,2,23,47,22,25,MERRIMACK,MERRIMACK,67.8,,,70.5
171632,Seth Sweitzer,WR,0,,2028,385,65.6,0,68.3,59.3,03,1,1,0,0,23,0,22,45,23,22,MERRIMACK,MERRIMACK,64.1,,,
