playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesKickoffKicker,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepOffense,gradesFgepDefense,gradesLongSnap,gradesPuntReturn,gradesKickReturn,gradesFgepKicker,gradesPunter
186673,James Royal,DI,0,0,,2026,977,,59.4,63.3,D99,0,0,1,0,2,0,0,0,0,0,MERCYHURST,MERCYHURST,2,,59.2,,,,,
186687,Landen Weis,LB,0,0,,2025,977,,60,62.9,D22,0,0,1,0,1,0,0,0,0,0,MERCYHURST,MERCYHURST,1,,60,,,,,
186689,Camden White,ED,0,0,,2025,977,,60.9,65,D95,0,0,1,3,2,0,5,0,0,0,MERCYHURST,MERCYHURST,10,60,59.6,,,,,
186722,Ibrahim Sanogo,ED,0,0,,2027,106,,60.4,65.1,D09,0,0,1,0,3,0,0,0,1,0,ALBANY,ALBANY,4,,59.6,,,,,
186903,Chaz Davis,WR,0,0,,2026,977,,59.7,63.2,06,0,0,1,0,0,0,5,0,3,0,MERCYHURST,MERCYHURST,8,,,,62.9,59.4,,
187312,Joshua Darisme,DI,0,0,,2025,277,,59.5,64.8,D99,0,0,1,0,4,0,0,0,1,0,ROB MORRIS,ROB MORRIS,5,,58.9,,,,,
187401,James Bozek,K,0,0,,2027,106,70.2,60,69.1,S69,0,0,1,1,0,7,0,0,0,0,ALBANY,ALBANY,8,,,,,,60,
187932,Clark Miller,LS,0,0,,2026,124,,65.1,63.2,S93,0,0,1,3,0,0,0,4,0,0,BRYANT,BRYANT,7,60,,80.4,,,,
188090,Jonathan Askew,HB,0,0,,2028,977,,63.3,70.5,33,0,0,1,0,0,5,0,0,3,0,MERCYHURST,MERCYHURST,8,,,,,,,
188092,Braylon Beckwith,S,0,0,,2029,977,,61.3,68.6,D39,0,0,1,0,0,5,5,0,0,0,MERCYHURST,MERCYHURST,10,,,,,,,
188095,Corey Cobb Jr.,LB,0,0,,2030,977,,61,66.4,D50,0,0,1,0,0,0,0,0,3,0,MERCYHURST,MERCYHURST,3,,,,,,,
188097,Malte Feil,WR,0,0,,2029,977,,60.7,68.4,88,0,0,1,0,0,0,0,4,3,0,MERCYHURST,MERCYHURST,7,,,,,,,
188098,Shakile Ferguson,WR,0,0,,2029,977,,32.7,25.7,84,0,1,1,0,0,0,0,4,3,0,MERCYHURST,MERCYHURST,7,,,,,,,
188102,Jaiden Hill,CB,0,0,,2026,977,,69.3,66.4,D13,0,0,1,0,0,1,0,0,3,1,MERCYHURST,MERCYHURST,4,,,,,,,
188108,Kaedon Kline,K,0,0,,2028,977,56.1,60,68.4,S91,0,0,1,0,0,5,0,0,0,0,MERCYHURST,MERCYHURST,5,,,,,,,
188119,Hunter Pittman,P,0,0,,2026,977,,60,66.8,S92,0,0,1,0,0,0,0,4,0,0,MERCYHURST,MERCYHURST,4,,,,,,,60.4
188122,Will Thomas IV,S,0,0,,2025,977,,60.1,63,D11,0,0,1,0,2,0,0,0,0,0,MERCYHURST,MERCYHURST,2,,60,,,,,
188128,Nicholas Williams,CB,0,0,,2029,977,,60.6,65,D83,0,0,1,0,0,0,0,0,3,0,MERCYHURST,MERCYHURST,3,,,,,,,
188133,Travell Wright,LB,0,0,,2027,977,,61.7,64.9,D16,0,0,1,0,0,5,0,0,0,0,MERCYHURST,MERCYHURST,5,,,,,,,
188530,Evan Wynn,LB,0,0,,2029,135,,64.6,71.4,D42,0,0,1,0,0,2,8,0,2,0,CHARLES SO,CHARLES SO,12,,,,,,,
188531,Luke Barnes,K,0,0,,2029,162,,60,63.9,S91,0,0,1,7,0,0,0,0,0,0,ELON,ELON,7,,,,,,59.1,
188533,Kahmari Brown,ED,0,0,,2029,162,,60,62.7,D94,0,0,1,0,1,0,0,0,0,0,ELON,ELON,1,,59.8,,,,,
188541,Landon Herzberg,S,0,0,,2029,162,,62.1,66.8,D45,0,0,1,0,0,0,0,0,4,0,ELON,ELON,4,,,,,,,
188549,Ross Smith,S,0,0,,2029,162,,61.4,64.9,D37,0,0,1,0,0,6,3,0,0,0,ELON,ELON,9,,,,,,,
188551,Malakahi West,ED,0,0,,2029,162,,49.1,66.5,D43,1,0,1,0,0,6,3,0,0,0,ELON,ELON,9,,,,,,,
188553,Antonio Butts Jr.,LB,0,0,,2029,219,,60,62.8,D33,0,0,1,0,0,1,0,0,0,0,MERCER,MERCER,1,,,,,,,
188565,Tyler Murray,G,0,0,,2029,219,,62.2,67.6,57,0,0,1,7,0,0,0,0,0,0,MERCER,MERCER,7,62.5,,,,,,
188569,Luke Schultz,T,0,0,,2029,219,,62,69.3,77,0,0,1,7,0,0,0,0,0,0,MERCER,MERCER,7,60,,,,,,
188573,Andrew Zock,ED,0,0,,2029,219,,60.1,63,D94,0,0,1,0,2,0,0,0,0,0,MERCER,MERCER,2,,60,,,,,
188586,TJ Sands,CB,0,0,,2029,317,,39.1,67.1,D36,0,1,1,0,0,8,0,0,4,0,TOWSON,TOWSON,12,,,,,,,
188587,Prabdeep Singh-Mann,LB,0,0,,2026,317,,60,62.4,D37,0,0,1,0,0,1,0,0,0,0,TOWSON,TOWSON,1,,,,,,,
188588,Kam Snell,S,0,0,,2025,317,,60.3,63.3,D07,0,0,1,0,7,0,1,0,0,0,TOWSON,TOWSON,8,,60.1,,,,,
188590,JR Stegall,ED,0,0,,2029,317,,62,69.3,D92,0,0,1,7,0,0,0,0,0,0,TOWSON,TOWSON,7,60,,,,,,
188591,Alfred Thomas,LB,1,0,,2029,317,,65.7,70.8,D35,0,0,1,0,8,8,5,0,4,0,TOWSON,TOWSON,25,,60.1,,,,,
188606,Zavier Lewis,CB,0,0,,2030,183,,60,62.7,D22,0,0,1,0,1,0,0,0,0,0,HOUCHR,HOUCHR,1,,59.8,,,,,
188609,TJ Smith,LB,0,0,,2028,183,,59.5,66.7,D31,0,0,1,0,1,0,5,3,0,0,HOUCHR,HOUCHR,9,,60,,,,,
188610,Josiah Stuard,LB,0,0,,2029,183,,61.5,64.6,D35,0,0,1,0,0,5,0,0,0,0,HOUCHR,HOUCHR,5,,,,,,,
188614,Mason Barton,T,0,0,,2029,194,,62.2,69,65,0,0,1,8,0,0,0,0,0,0,JACKSON ST,JACKSON ST,8,60,,,,,,
188617,KJ Chisholm Jr.,CB,0,0,,2029,194,,47.6,66.4,D17,1,0,1,0,0,5,0,0,1,0,JACKSON ST,JACKSON ST,6,,,,,,,
188619,Xavion Davis,G,0,0,,2029,194,,62.2,62.4,75,0,0,1,8,0,0,0,0,0,0,JACKSON ST,JACKSON ST,8,64,,,,,,
188620,Ja'Naylon Dupree,WR,0,0,,2026,194,,61,65.8,02,0,0,1,0,0,0,3,0,7,0,JACKSON ST,JACKSON ST,10,,,,34.2,,,
188625,Mike Smith III,CB,0,0,,2029,194,,67.4,66.3,D10,0,0,1,0,2,9,0,0,2,2,JACKSON ST,JACKSON ST,13,,59.8,,,,,
188626,Travis Terrell Jr.,HB,0,0,,2029,194,,60.4,64.5,00,0,0,1,0,0,0,3,0,7,0,JACKSON ST,JACKSON ST,10,,,,61,,,
188628,Brian Williams Jr.,G,0,0,,2029,194,,61.7,63.9,64,0,0,1,8,0,0,0,0,0,0,JACKSON ST,JACKSON ST,8,60,,,,,,
188635,Cody Carlson,DI,0,0,,2026,1285,,59.4,64.5,D88,0,0,1,0,3,0,0,0,1,0,UTAHTC,UTAHTC,4,,59.4,,,,,
188641,Brandon Jackson,DI,0,0,,2029,1285,,60,62.7,D97,0,0,1,0,1,0,0,0,0,0,UTAHTC,UTAHTC,1,,59.8,,,,,
188649,Trey Price,G,0,0,,2029,1285,,61.4,63.3,76,0,0,1,7,0,0,0,0,0,0,UTAHTC,UTAHTC,7,60,,,,,,
188653,Jace Sweeten,LB,0,0,,2029,1285,,48.8,65.5,D13,1,0,1,0,0,6,0,0,1,0,UTAHTC,UTAHTC,7,,,,,,,
188762,Mysonne Pollard,S,0,0,,2026,151,,61.6,64.4,D18,0,0,1,0,6,0,0,0,3,0,DELAWARE,DELAWARE,9,,60.1,,,,,
188798,Carter Lance,DI,0,0,,2029,155,,59.8,62.4,D58,0,0,1,0,2,0,0,0,0,0,DUQUESNE,DUQUESNE,2,,59.5,,,,,
188802,Adrian Ramirez,ED,0,0,,2028,155,,59.5,63.6,D47,0,0,1,0,4,0,0,0,0,0,DUQUESNE,DUQUESNE,4,,59.4,,,,,
188912,Jacob Rand,CB,0,0,,2028,133,,61.4,68.5,D45,0,0,1,0,0,5,0,0,0,0,CENT CT ST,CENT CT ST,5,,,,,,,
188922,Cortez Lane,WR,0,0,,2029,246,,59.8,64.5,15,0,0,1,0,0,0,4,0,0,0,NC A&T,NC A&T,4,,,,,66.5,,
188923,Tre Mittman,S,0,0,,2029,246,,60.3,62.8,D21,0,0,1,0,5,0,0,0,1,0,NC A&T,NC A&T,6,,59.8,,,,,
188925,Khristian Tyson,S,0,0,,2029,246,,51.2,69.2,D08,1,0,1,0,0,4,6,5,3,0,NC A&T,NC A&T,18,,,,,,,
188928,Javawn Brooks,S,0,0,,2029,150,,60.9,65.6,D26,0,0,1,0,0,2,6,0,0,0,DAYTON,DAYTON,8,,,,,,,
188929,Tyler Brown,HB,0,0,,2029,150,,60.6,64.9,43,0,0,1,0,0,2,0,0,0,0,DAYTON,DAYTON,2,,,,,,,
188943,Paul Kelly,WR,0,0,,2029,150,,61.3,74.6,89,0,0,1,0,0,0,6,0,6,0,DAYTON,DAYTON,12,,,,73.5,62,,
188966,Parker Borer,HB,0,0,,2028,153,,60,60.2,23,0,0,1,1,0,0,0,0,0,0,DRAKE,DRAKE,1,60,,,,,,
188970,Garrison Codde,CB,0,0,,2029,153,,61.6,67,D26,0,0,1,0,0,8,0,0,2,0,DRAKE,DRAKE,10,,,,,,,
188971,Hank Foley,WR,0,0,,2029,153,,42.6,26.3,18,0,1,1,0,0,1,3,1,0,0,DRAKE,DRAKE,5,,,,,,,
188977,Spencer Halvorson,TE,0,0,,2029,153,,61.8,68.6,41,0,0,1,0,0,8,0,0,0,0,DRAKE,DRAKE,8,,,,,,,
188983,Chase Lamb,LB,0,0,,2029,153,,60,63.4,D32,0,0,1,0,0,1,0,0,0,0,DRAKE,DRAKE,1,,,,,,,
188995,Mekhi Toms,CB,0,0,,2029,153,,61.8,67.9,D31,0,0,1,0,2,0,0,0,3,0,DRAKE,DRAKE,5,,59.8,,,,,
189001,Ron Burke Jr.,LB,0,0,,2029,178,,67.6,65.3,D40,0,0,1,0,0,6,0,0,0,1,HAMPTON,HAMPTON,6,,,,,,,
189010,Michael Matthews-Canty,LB,0,0,,2029,178,,60.6,66.5,D51,0,0,1,0,5,0,0,5,3,0,HAMPTON,HAMPTON,13,,60.1,,,,,
189012,Zantwan Nelson,CB,0,0,,2029,178,,61.8,67.1,D34,0,0,1,0,3,6,0,0,0,0,HAMPTON,HAMPTON,9,,60,,,,,
189014,Brennan Ridley,WR,0,0,,2029,178,,59.3,63.2,14,0,0,1,0,0,0,5,0,3,0,HAMPTON,HAMPTON,8,,,,60.3,59.9,,
189024,Josh Anglin,LB,0,0,,2029,389,,60.8,63.9,D19,0,0,1,0,3,0,0,0,2,0,N ALABAMA,N ALABAMA,5,,59.7,,,,,
189028,Logan Collier,WR,0,0,,2025,389,,60,61.2,09,0,0,1,0,0,0,1,0,0,0,N ALABAMA,N ALABAMA,1,,,,,59.9,,
189034,Jalen Fletcher,HB,0,0,,2029,389,,60,65.3,28,0,0,1,0,0,0,4,0,0,0,N ALABAMA,N ALABAMA,4,,,,,59.9,,
189039,Leo Glover,S,0,0,,2029,389,,60.2,62.9,D30,0,0,1,0,0,2,0,0,0,0,N ALABAMA,N ALABAMA,2,,,,,,,
189040,Noah Gregg,WR,0,0,,2029,389,,60.7,67.5,85,0,0,1,0,0,1,4,0,0,0,N ALABAMA,N ALABAMA,5,,,,,,,
189046,Kingston Lowe,TE,0,0,,2029,389,,60.1,66,43,0,0,1,0,0,0,4,0,0,0,N ALABAMA,N ALABAMA,4,,,,,,,
189055,Jermaine Ray Jr.,CB,0,0,,2026,389,,60,64.4,D03,0,0,1,0,2,0,0,0,1,0,N ALABAMA,N ALABAMA,3,,60,,,,,
189059,Fred Vili,DI,0,0,,2029,389,,60.5,65.5,D57,0,0,1,1,1,0,0,0,1,0,N ALABAMA,N ALABAMA,3,60,59.4,,,,,
189064,Preston Bird,WR,0,0,,2029,282,,90.8,66.4,84,0,0,1,0,0,0,3,4,0,1,SAMFORD,SAMFORD,7,,,,,67.1,,
189071,Jacob Gettman,K,0,0,,2029,282,,60,63.7,S51,0,0,1,6,0,0,0,0,0,0,SAMFORD,SAMFORD,6,,,,,,65.2,
189086,Carson Sloan,LB,0,0,,2029,282,,67.8,71.4,D30,0,0,1,0,0,7,8,4,4,1,SAMFORD,SAMFORD,23,,,,,,,
189088,Luke Wattenbarger,S,0,0,,2026,282,,47.9,64.3,D08,0,0,1,0,0,7,0,0,0,0,SAMFORD,SAMFORD,7,,,,,,,
189092,Bennett Commander,T,0,0,,2025,283,,61.5,63.4,70,0,0,1,7,0,0,0,0,0,0,SAN DIEGO,SAN DIEGO,7,60,,,,,,
189094,Nate Fischer,LB,0,0,,2029,283,,63.7,67.1,D59,0,0,1,0,0,8,0,3,7,0,SAN DIEGO,SAN DIEGO,18,,,,,,,
189104,Eric Mulkey,HB,0,0,,2029,283,,62.1,67.6,37,0,0,1,0,0,8,0,0,0,0,SAN DIEGO,SAN DIEGO,8,,,,,,,
189123,Shawn Fester,DI,0,0,,2026,332,,60.3,66.4,D16,0,0,1,3,4,0,0,0,1,0,VALPO,VALPO,8,60,59,,,,,
189128,Colin Hayes,TE,0,0,,2029,332,,59.5,65.3,40,0,0,1,0,0,0,0,4,0,0,VALPO,VALPO,4,,,,,,,
189129,AJ Jacobs,DI,0,0,,2027,332,,60.9,67,D99,0,0,1,0,0,0,0,4,1,0,VALPO,VALPO,5,,,,,,,
189139,Cole Muilenburg,DI,0,0,,2029,332,,59.4,63,D93,0,0,1,0,4,0,0,0,0,0,VALPO,VALPO,4,,59.3,,,,,
189142,Kyle Patenaude,CB,0,0,,2028,332,,60.2,65,D36,0,0,1,0,0,0,0,0,3,0,VALPO,VALPO,3,,,,,,,
189154,Jolil Walker,S,0,0,,2027,332,,61.4,68.3,D25,0,0,1,0,0,3,4,0,0,0,VALPO,VALPO,7,,,,,,,
189158,Brandon Biagiarelli,LB,0,0,,2030,125,,61.2,69.5,D10,0,0,1,9,0,2,7,4,0,0,BUCKNELL,BUCKNELL,22,61.7,,,,,,
189159,AJ Bosch,WR,1,0,,2029,125,,67.9,65.8,85,0,0,1,0,0,9,0,0,0,0,BUCKNELL,BUCKNELL,9,,,,,,,
189161,Braylen Burgess,WR,0,0,,2028,125,,61,66.4,86,0,0,1,0,0,0,4,0,2,0,BUCKNELL,BUCKNELL,6,,,,,,,
189163,Michael Cadden,HB,0,0,,2030,125,,60.2,67,36,0,0,1,0,0,0,7,0,0,0,BUCKNELL,BUCKNELL,7,,,,,,,
189167,Juan Garanton,K,0,0,,2030,125,49.4,60,69.8,S96,0,0,1,0,0,8,0,0,0,0,BUCKNELL,BUCKNELL,8,,,,,,,
189188,Luke Gnepper,LS,0,0,,2029,272,,80,63.5,S52,0,0,1,4,0,0,0,5,0,1,PRINCETON,PRINCETON,9,60,,82.1,,,,
189190,Ryker Jones,LB,0,0,,2029,272,,61.7,65.6,D10,0,0,1,0,0,5,0,0,0,0,PRINCETON,PRINCETON,5,,,,,,,
189191,Paul Kuhner,WR,0,0,,2029,272,,55.6,69.6,45,1,0,1,0,0,5,4,0,3,1,PRINCETON,PRINCETON,12,,,,,,,
189195,Sam McCormick,LB,0,0,,2028,272,,61.7,66.1,D40,0,0,1,0,0,0,4,0,4,0,PRINCETON,PRINCETON,8,,,,,,,
189196,Jake Moore,ED,0,0,,2029,272,,61.4,65.2,D46,0,0,1,0,0,5,4,0,0,0,PRINCETON,PRINCETON,9,,,,,,,
189201,AJ Pigford,ED,0,0,,2029,272,,59.5,62.7,D28,0,0,1,0,3,0,0,0,0,0,PRINCETON,PRINCETON,3,,59.4,,,,,
189204,AJ Schwartz,S,0,0,,2029,272,,61.2,64.1,D47,0,0,1,0,0,4,0,0,0,0,PRINCETON,PRINCETON,4,,,,,,,
189207,Jahleel Anderson,DI,0,0,,2026,107,,59.1,64.7,D98,0,0,1,0,4,0,0,0,0,0,ALCORN ST,ALCORN ST,4,,58.9,,,,,
189209,Kaden Kenney,DI,0,0,,2026,107,,59,65.2,D92,0,0,1,0,7,0,0,0,1,0,ALCORN ST,ALCORN ST,8,,58.7,,,,,
189210,Bakari McCall,S,0,0,,2026,107,,52.1,67.8,D06,1,0,1,0,6,3,9,0,4,0,ALCORN ST,ALCORN ST,22,,60,,,,,
189211,Deitron Parker,LB,0,0,,2026,107,,62.2,70.8,D20,0,0,1,0,0,0,9,0,3,0,ALCORN ST,ALCORN ST,12,,,,,,,
189212,Camren Stewart,HB,0,0,,2029,107,,59.3,66.4,29,0,0,1,0,0,0,9,0,0,0,ALCORN ST,ALCORN ST,9,,,,,59.9,,
189261,Zion Dobson,HB,0,0,,2030,247,,60.2,62.9,22,0,0,1,0,0,2,0,0,0,0,NC CENT,NC CENT,2,,,,,,,
189264,Jackson Gibbs,CB,0,0,,2029,247,,61.6,65.9,D33,0,0,1,0,0,3,0,0,1,0,NC CENT,NC CENT,4,,,,,,,
189268,Sy'ree Livingston,WR,0,0,,2030,247,,62.1,68.7,85,0,0,1,0,0,9,0,0,0,0,NC CENT,NC CENT,9,,,,,,,
189272,Kaleb Robison,K,0,0,,2029,247,70.4,60,70.1,S89,0,0,1,0,0,9,0,0,0,0,NC CENT,NC CENT,9,,,,,,,
189277,Jaden Warren,ED,0,0,,2030,247,,60.3,64,D93,0,0,1,0,1,0,0,0,1,0,NC CENT,NC CENT,2,,59.8,,,,,
189281,William Boone,T,0,0,,2029,270,,60.3,65.4,67,0,0,1,2,0,0,0,0,0,0,PRVIEW A&M,PRVIEW A&M,2,60,,,,,,
189284,Ethan John,TE,0,0,,2028,270,,60.6,65.3,87,0,0,1,2,0,0,4,0,0,0,PRVIEW A&M,PRVIEW A&M,6,60,,,,59.9,,
189286,James Kate,DI,0,0,,2028,270,,60.7,68.8,D56,0,0,1,0,3,0,0,0,3,0,PRVIEW A&M,PRVIEW A&M,6,,59,,,,,
189289,Rodny Ojo,WR,0,0,,2029,270,,59.6,67.4,18,0,0,1,0,0,0,2,4,0,0,PRVIEW A&M,PRVIEW A&M,6,,,,,,,
189290,Jeremiah Ratliff,WR,0,0,,2026,270,,59.9,64.5,15,0,0,1,0,0,0,3,0,0,0,PRVIEW A&M,PRVIEW A&M,3,,,,,,,
189296,Fabian Baez,WR,0,0,,2027,302,,60.6,69.8,13,0,0,1,0,0,0,8,2,0,0,STETSON,STETSON,10,,,,,,,
189304,Vincent Chen,T,0,0,,2029,302,,60,62.1,69,0,0,1,2,0,0,0,0,0,0,STETSON,STETSON,2,60,,,,,,
189307,Will Cornwell,S,0,0,,2028,302,,52.7,72.9,D26,0,0,1,0,2,3,8,3,2,0,STETSON,STETSON,18,,60,,,,,
189310,Corrado DeSantis,CB,0,0,,2029,302,,61.5,73.4,D35,0,0,1,0,0,3,8,2,2,0,STETSON,STETSON,15,,,,,,,
189311,Jaxson Dicus,HB,0,0,,2029,302,,68.2,64.3,D43,0,0,1,0,0,1,1,0,0,1,STETSON,STETSON,2,,,,,,,
189316,Abram Fofana,DI,0,0,,2029,302,,60,62.9,D98,0,0,1,0,0,0,0,1,0,0,STETSON,STETSON,1,,,,,,,
189323,Nathan Jean,CB,0,0,,2028,302,,60.9,68.1,D28,0,0,1,0,1,3,0,1,1,0,STETSON,STETSON,6,,59.9,,,,,
189324,Christopher Jimenez,LB,0,0,,2029,302,,60.9,69.4,D44,0,0,1,0,0,0,8,0,0,0,STETSON,STETSON,8,,,,,,,
189327,Damontez McDowell,LB,0,0,,2029,302,,61.7,73.7,D40,0,0,1,0,6,3,8,3,2,0,STETSON,STETSON,22,,59.9,,,,,
189328,Steven Oberst,DI,0,0,,2029,302,,59.1,65.6,D94,0,0,1,2,7,0,0,0,0,0,STETSON,STETSON,9,60,58.7,,,,,
189335,Noah Schwartz,CB,0,0,,2027,302,,60,61.1,D20,0,0,1,0,1,0,0,0,0,0,STETSON,STETSON,1,,60,,,,,
189336,Mason Scott,G,0,0,,2028,302,,60,60.9,52,0,0,1,2,0,0,0,0,0,0,STETSON,STETSON,2,60,,,,,,
189343,Mohamed Toure,CB,0,0,,2029,302,,61,74.8,D30,0,0,1,0,4,0,0,3,2,0,STETSON,STETSON,9,,59.7,,,,,
189347,Henry Watkins,DI,0,0,,2028,302,,59.8,64.2,D93,0,0,1,2,3,0,0,3,0,0,STETSON,STETSON,8,60,59,,,,,
189349,Doug Williams,CB,0,0,,2029,302,,60.6,87.9,D04,0,0,1,0,0,0,0,0,1,0,STETSON,STETSON,1,,,,,,,
191380,Jeremiah Bernard,S,0,0,,2029,129,,67.4,68.4,D23,1,0,1,0,0,4,0,5,2,1,CAL POLY,CAL POLY,11,,,,,,,
191382,Jacob Bobic,DI,0,0,,2029,129,,60,61.8,D50,0,0,1,0,1,0,0,0,0,0,CAL POLY,CAL POLY,1,,59.7,,,,,
191384,Brayden Breedlove,CB,3,0,,2029,129,,70.4,68.6,D47,2,0,1,0,0,0,0,5,2,0,CAL POLY,CAL POLY,7,,,,,,,
191391,Tristan Fui,TE,0,0,,2029,129,,54,62.5,55,0,0,1,0,0,0,0,6,0,0,CAL POLY,CAL POLY,6,,,,,,,
191392,Aiden Hall,WR,0,0,,2029,129,,59.9,64.5,14,0,0,1,0,0,0,3,0,0,0,CAL POLY,CAL POLY,3,,,,,,,
191395,Jake Javorsky,LB,0,0,,2029,129,,60,62.9,D42,0,0,1,0,1,0,0,0,0,0,CAL POLY,CAL POLY,1,,60,,,,,
191399,Alek Marshall,TE,0,0,,2029,129,,60.6,69.9,84,0,0,1,3,0,0,8,0,0,0,CAL POLY,CAL POLY,11,60,,,,,,
191401,Calvin Moore,CB,0,0,,2029,129,,60,61.6,D27,0,0,1,0,0,0,0,0,1,0,CAL POLY,CAL POLY,1,,,,,,,
191405,Misa Paiau,LB,0,0,,2029,129,,61.9,67.5,D22,0,0,1,0,0,4,4,0,2,0,CAL POLY,CAL POLY,10,,,,,,,
191410,Noah Sulick,LB,0,0,,2028,129,,68.3,64.7,D37,0,0,1,0,0,3,0,0,1,1,CAL POLY,CAL POLY,4,,,,,,,
191412,Trey Wilson,HB,0,0,,2029,129,,60,62.5,20,0,0,1,0,0,0,8,0,0,0,CAL POLY,CAL POLY,8,,,,,61.2,,
191413,Justus Woods,CB,0,0,,2029,129,,60.8,66.2,D29,0,0,1,0,1,3,0,1,0,0,CAL POLY,CAL POLY,5,,60,,,,,
191418,Alejandro Arellano,G,0,0,,2027,158,,60,61,70,0,0,1,1,0,0,0,0,0,0,E ILLINOIS,E ILLINOIS,1,60,,,,,,
191419,Josh Brown,S,0,0,,2029,158,,42.6,24.9,D27,0,1,1,0,0,3,0,0,0,0,E ILLINOIS,E ILLINOIS,3,,,,,,,
191424,Dillon Conway,S,0,0,,2029,158,,60.7,67.3,D36,0,0,1,0,0,3,6,0,0,0,E ILLINOIS,E ILLINOIS,9,,,,,,,
191427,Isaiah Hare,DI,0,0,,2030,158,,60,63.6,D58,0,0,1,0,0,1,0,0,0,0,E ILLINOIS,E ILLINOIS,1,,,,,,,
191428,Isaiah Houi,CB,0,0,,2029,158,,60.6,67.5,D23,0,0,1,0,6,0,0,0,2,0,E ILLINOIS,E ILLINOIS,8,,59.7,,,,,
191450,Avery Ellis,S,0,0,,2028,161,,62.2,70.2,D38,0,0,1,0,0,4,7,0,1,0,E WASHGTON,E WASHGTON,12,,,,,,,
191460,Deshawn Misa,ED,0,0,,2028,161,,61.8,69.6,D43,0,0,1,0,0,4,7,0,1,0,E WASHGTON,E WASHGTON,12,,,,,,,
191480,Unterrio Latin-Henley,HB,0,0,,2028,233,,60,61.2,31,0,0,1,0,0,0,1,0,0,0,MONTANA ST,MONTANA ST,1,,,,,61.8,,
191482,Jhase McMillan,CB,0,0,,2030,233,,62.6,70.9,D12,0,0,1,0,0,6,3,0,5,0,MONTANA ST,MONTANA ST,14,,,,,,,
191486,Dane Steel,WR,0,0,,2029,233,,61.4,68.6,35,0,0,1,0,0,6,3,2,5,0,MONTANA ST,MONTANA ST,16,,,,,,,
191511,Maddox Broughton,LS,0,0,,2029,253,,65.3,63.5,S64,0,0,1,0,0,0,0,5,0,0,N COLORADO,N COLORADO,5,,,82.4,,,,
191512,Keenan Campbell,WR,0,0,,2029,253,,60.8,65.8,83,0,0,1,0,0,0,8,0,1,0,N COLORADO,N COLORADO,9,,,,,,,
191513,Cam Chapa,S,0,0,,2029,253,,60.6,63.3,D49,0,0,1,0,6,3,0,0,0,0,N COLORADO,N COLORADO,9,,60,,,,,
191517,Peyton Garrett,ED,0,0,,2029,253,,59.4,62.8,D92,0,0,1,0,3,0,0,0,0,0,N COLORADO,N COLORADO,3,,59.3,,,,,
191520,Cory Jackson Jr.,CB,0,0,,2028,253,,61.5,70.4,D38,0,0,1,0,0,3,8,0,1,0,N COLORADO,N COLORADO,12,,,,,,,
191527,Zach Pekarek,S,1,0,,2027,253,,63.6,66.3,D22,0,0,1,0,1,3,0,5,0,0,N COLORADO,N COLORADO,9,,60,,,,,
191528,Mathias Price,HB,0,0,,2029,253,,60.2,67.3,20,0,0,1,0,0,0,8,0,0,0,N COLORADO,N COLORADO,8,,,,,,,
191529,Jackson Quammie,CB,0,0,,2029,253,,61.2,66.2,D43,0,0,1,0,0,3,0,0,1,0,N COLORADO,N COLORADO,4,,,,,,,
191531,Adrian Rabun,G,0,0,,2026,253,,60,61.3,58,0,0,1,2,0,0,0,0,0,0,N COLORADO,N COLORADO,2,60,,,,,,
191532,Kruse Redding,ED,0,0,,2028,253,,60,63.8,D93,0,0,1,0,0,0,0,0,1,0,N COLORADO,N COLORADO,1,,,,,,,
191534,Doren Sacha,S,0,0,,2029,253,,59.6,66.5,D30,0,0,1,0,0,0,0,3,0,0,N COLORADO,N COLORADO,3,,,,,,,
191535,Joshua Sandru,TE,0,0,,2028,253,,60,64.3,40,0,0,1,0,0,0,8,0,0,0,N COLORADO,N COLORADO,8,,,,,,,
191543,Keagan Zabilla,K,0,0,,2028,253,49.5,60,66.5,S96,0,0,1,2,0,3,0,0,0,0,N COLORADO,N COLORADO,5,,,,,,60,
191553,Jordan Herron,HB,0,0,,2029,269,,60.2,64.9,47,0,0,1,0,0,0,2,0,5,0,PORTLAND,PORTLAND,7,,,,63.2,59.9,,
191557,Mathias Uribe,K,0,0,,2027,269,67.2,60.5,68.1,S97,0,0,1,7,0,7,0,0,0,0,PORTLAND,PORTLAND,14,,,,,,67.6,
191558,Pierce Walker,S,0,0,,2029,269,,61.4,65.8,D37,0,0,1,0,0,8,0,0,0,0,PORTLAND,PORTLAND,8,,,,,,,
191569,Veguer Jean-Jumeau,G,0,0,,2029,308,,61.2,62.1,67,0,0,1,6,0,0,0,0,0,0,TENN STATE,TENN STATE,6,60,,,,,,
191577,Connor Ruth,TE,0,0,,2029,308,,60.1,68.4,86,0,0,1,0,0,0,4,0,0,0,TENN STATE,TENN STATE,4,,,,,,,
191590,Jeremiah Douglas,CB,0,0,,2029,145,,61,66.9,D34,0,0,1,0,0,4,0,0,0,0,COLUMBIA,COLUMBIA,4,,,,,,,
