playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepDefense,gradesFgepOffense,gradesLongSnap,gradesKickReturn,gradesPuntReturn,gradesFgepKicker,gradesPunter,gradesKickoffKicker
159859,Mic Wasson,LB,0,0,,2026,219,66.9,66.6,D48,0,0,1,0,0,4,4,5,3,0,MERCER,MERCER,16,,,,,,,,
159863,Drew Clare,LB,0,0,,2027,219,60.4,67.5,D51,0,0,1,0,5,1,0,5,0,0,MERCER,MERCER,11,60,,,,,,,
159881,Tommy Bliss,S,0,0,,2027,219,60,67.3,D12,0,0,1,0,4,0,0,5,3,0,MERCER,MERCER,12,59.8,,,,,,,
159888,Albert Redd,LB,0,0,,2027,247,69.8,68.3,D44,0,0,1,0,0,6,3,0,0,2,NC CENT,NC CENT,9,,,,,,,,
159896,Chauncey Spikes,WR,0,0,,2026,247,59.6,65.5,00,0,0,1,0,0,0,3,2,0,0,NC CENT,NC CENT,5,,,,,,,,
159898,Luke Bracey,TE,0,0,,2027,247,61.3,67.2,83,0,0,1,5,0,0,3,0,0,0,NC CENT,NC CENT,8,,60,,,,,,
159900,Taron Williams,T,0,0,,2027,247,61.6,62.1,70,0,0,1,5,0,0,0,0,0,0,NC CENT,NC CENT,5,,60.8,,,,,,
159974,Wisdom Simms,DI,0,0,,2028,247,59.5,62.9,D97,0,0,1,0,2,0,0,0,0,0,NC CENT,NC CENT,2,59.3,,,,,,,
160012,David Powers,LB,0,0,,2026,189,63.2,67.5,D34,0,0,1,0,0,0,0,0,7,0,INCAR WORD,INCAR WORD,7,,,,,,,,
160040,Dawson Hearne,TE,0,0,,2026,401,61.7,61.7,88,0,0,1,8,0,0,0,0,0,0,TARLETON,TARLETON,8,,60.6,,,,,,
160050,Austin Samaha,TE,0,0,,2026,189,61,64.7,44,0,0,1,2,0,3,5,0,0,0,INCAR WORD,INCAR WORD,10,,60,,,,,,
160829,Ryan Bernard,G,0,0,,2027,243,59.3,67.7,76,0,0,1,6,0,0,0,2,0,0,NICHOLLS,NICHOLLS,8,,61.3,,,,,,
160841,Ethan Lee,S,0,0,,2027,243,68.3,64.5,D35,0,0,1,0,2,5,0,0,3,1,NICHOLLS,NICHOLLS,10,59.9,,,,,,,
160843,Rasheed Lovelace,DI,0,0,,2027,243,60.2,64.4,D56,0,0,1,0,1,0,0,0,1,0,NICHOLLS,NICHOLLS,2,60,,,,,,,
160850,Scrappy Osby,WR,0,0,,2027,243,59.1,64.5,06,0,0,1,0,0,3,3,1,0,0,NICHOLLS,NICHOLLS,7,,,,,,,,
160853,Sameij Scott,T,0,0,,2027,243,58.2,64.9,66,0,0,1,4,0,0,0,2,0,0,NICHOLLS,NICHOLLS,6,,60,,,,,,
160856,Alex Villavaso,ED,0,0,,2027,243,60.5,64.4,D45,0,0,1,0,2,0,0,0,1,0,NICHOLLS,NICHOLLS,3,60,,,,,,,
160858,Treylin Whaley,WR,0,0,,2027,243,61.3,61.1,81,0,0,1,6,0,0,0,0,0,0,NICHOLLS,NICHOLLS,6,,60,,,,,,
161383,Declan Williams,LB,0,0,,2027,189,56.7,83.3,D00,0,0,1,0,5,0,0,4,2,0,INCAR WORD,INCAR WORD,11,60,,,,,,,
162343,Cayden Cutler,S,0,0,,2027,401,60,61.2,D29,0,0,1,0,1,0,0,0,0,0,TARLETON,TARLETON,1,60,,,,,,,
162348,Kurt Hatch,T,0,0,,2026,401,60.1,62,59,0,0,1,0,0,0,0,2,0,0,TARLETON,TARLETON,2,,,,,,,,
162357,Charlie Mullen,P,0,0,,2027,401,60.9,63.4,S83,0,0,1,8,0,0,0,2,0,0,TARLETON,TARLETON,10,,60,,,,,57.2,
162359,Corbin Poston,K,0,0,,2027,401,60,64.2,S84,0,0,1,8,0,0,0,0,0,0,TARLETON,TARLETON,8,,,,,,55.2,,
162363,Courtland Stephens,CB,0,0,,2026,401,61.3,65.5,D45,0,0,1,0,0,0,0,0,4,0,TARLETON,TARLETON,4,,,,,,,,
162378,Samuel Gbatu Jr.,WR,0,0,,2027,322,59.7,65.7,08,0,0,1,0,0,0,3,3,0,0,UC DAVIS,UC DAVIS,6,,,,59.1,,,,
162383,Macray Madruga,ED,0,0,,2027,322,62.2,69.8,D02,0,0,1,0,0,4,5,3,3,0,UC DAVIS,UC DAVIS,15,,,,,,,,
162386,Laviel Pickett,WR,0,0,,2027,322,61.2,66,22,0,0,1,0,0,4,0,0,0,0,UC DAVIS,UC DAVIS,4,,,,,,,,
162391,Winston Williams,TE,0,0,,2027,322,59.6,65.6,23,0,0,1,0,0,0,5,3,0,0,UC DAVIS,UC DAVIS,8,,,,,,,,
163215,Hunter Roddy,HB,0,0,,2027,186,60.7,67.6,30,0,0,1,0,0,0,7,0,3,0,IDAHO ST,IDAHO ST,10,,,,,,,,
163391,Dionte Thornton,CB,0,0,,2028,269,60.8,67.1,D02,0,0,1,0,5,0,0,0,1,0,PORTLAND,PORTLAND,6,60,,,,,,,
163555,Kamron Barnes,G,0,0,,2027,243,61.8,62.4,50,0,0,1,6,0,0,0,0,0,0,NICHOLLS,NICHOLLS,6,,61.4,,,,,,
163566,Klabron Pollard,T,0,0,,2027,243,60,63.3,52,0,0,1,0,0,0,0,1,0,0,NICHOLLS,NICHOLLS,1,,,,,,,,
163757,Mekhi Bigelow,LB,0,0,,2028,247,60.8,69.1,D42,0,0,1,0,0,0,3,2,1,0,NC CENT,NC CENT,6,,,,,,,,
164057,Jayden Bell,S,0,0,,2027,186,39.1,65.9,D05,1,0,1,0,1,5,0,2,0,0,IDAHO ST,IDAHO ST,8,60,,,,,,,
164067,Aidan Garcia,WR,0,1,,2027,186,29.6,24.6,22,0,1,1,0,0,1,3,0,0,0,IDAHO ST,IDAHO ST,4,,,,,,,,
164068,Jaedon Garcia,G,0,0,,2027,186,61.7,66.8,76,0,0,1,5,0,0,0,0,0,0,IDAHO ST,IDAHO ST,5,,60.3,,,,,,
164073,Chedon James,WR,0,0,,2028,189,61,76.6,03,0,0,1,0,0,0,5,0,1,0,INCAR WORD,INCAR WORD,6,,,,63,,,,
164078,Julian Mason,WR,0,0,,2027,186,61.2,67.6,80,0,0,1,0,0,6,6,2,3,0,IDAHO ST,IDAHO ST,17,,,,,,,,
164090,Teilor Tuioti,LB,0,0,,2027,186,60.4,63.9,D08,0,0,1,0,8,0,0,0,1,0,IDAHO ST,IDAHO ST,9,59.8,,,,,,,
164454,Jaxton Helmstetler,LB,0,0,,2028,269,36.3,26,D06,0,1,1,0,6,1,0,5,1,0,PORTLAND,PORTLAND,13,60.1,,,,,,,
164622,Jace Rodriguez,G,0,0,,2027,322,61.6,62.1,64,0,0,1,5,0,0,0,0,0,0,UC DAVIS,UC DAVIS,5,,60.8,,,,,,
164762,Brian Hardy,G,0,0,,2027,247,61.7,66.8,72,0,0,1,5,0,0,0,0,0,0,NC CENT,NC CENT,5,,60.3,,,,,,
164768,Chris Mosley,HB,0,0,,2026,247,60,61.8,01,0,0,1,0,0,0,3,0,0,0,NC CENT,NC CENT,3,,,,63.5,,,,
164772,Malcolm Reed,S,0,0,,2027,247,60,61,D02,0,0,1,0,2,0,0,0,0,0,NC CENT,NC CENT,2,60,,,,,,,
164964,Elijah West,CB,0,0,,2026,297,59.9,62.9,D04,0,0,1,0,4,0,0,1,0,0,SOUTHERN U,SOUTHERN U,5,60,,,,,,,
165233,Camron Willis,ED,0,0,,2026,186,60.3,63.8,D00,0,0,1,0,1,0,0,0,1,0,IDAHO ST,IDAHO ST,2,59.7,,,,,,,
165582,Kendall Wilson II,LB,0,0,,2027,247,61.8,64.8,D13,0,0,1,0,0,6,0,0,0,0,NC CENT,NC CENT,6,,,,,,,,
165729,Stryker Rashid,T,0,0,,2027,186,61.1,63.5,51,0,0,1,5,0,0,0,2,0,0,IDAHO ST,IDAHO ST,7,,60,,,,,,
166001,Chris Pierce,CB,0,0,,2026,189,60,88.2,D04,0,0,1,0,2,0,0,0,1,0,INCAR WORD,INCAR WORD,3,60,,,,,,,
167128,Darren Morris,WR,0,0,,2027,297,60,62.1,04,0,0,1,0,0,0,0,0,1,0,SOUTHERN U,SOUTHERN U,1,,,,,60.3,,,
167135,Dupree Fuller,TE,0,0,,2026,297,60.4,65.4,05,0,0,1,2,0,0,2,0,0,0,SOUTHERN U,SOUTHERN U,4,,60,,,,,,
167148,Ckelby Givens,ED,0,0,,2027,297,59.3,63.2,D01,0,0,1,0,5,0,0,0,0,0,SOUTHERN U,SOUTHERN U,5,59.2,,,,,,,
167571,Tamaj Hoffman,HB,0,0,,2027,243,59.4,67.8,35,0,0,1,0,0,0,0,2,2,0,NICHOLLS,NICHOLLS,4,,,,,,,,
168336,Avian Rice,S,0,0,,2027,401,67.4,68.5,D24,0,0,1,0,0,7,0,0,4,1,TARLETON,TARLETON,11,,,,,,,,
168468,Ernesto Nava,G,0,0,,2026,322,61,62.9,79,0,0,1,5,0,0,0,0,0,0,UC DAVIS,UC DAVIS,5,,60,,,,,,
169137,Thomas Johnson,ED,0,0,,2027,247,60.3,64,D10,0,0,1,0,2,0,0,0,1,0,NC CENT,NC CENT,3,59.6,,,,,,,
169515,Lloyd Johnson,DI,0,0,,2027,189,59.5,63.1,D91,0,0,1,0,2,0,0,0,0,0,INCAR WORD,INCAR WORD,2,59.3,,,,,,,
170043,Apollos Cook,TE,0,0,,2028,219,61.5,72.1,03,0,0,1,0,0,0,4,5,3,0,MERCER,MERCER,12,,,,,,,,
170511,Mike Franklin,HB,0,0,,2027,297,60.3,64,07,0,0,1,0,0,0,0,5,0,0,SOUTHERN U,SOUTHERN U,5,,,,,,,,
170512,Javoni Gardere,WR,0,0,,2027,186,60.5,64.6,07,0,0,1,0,0,2,0,0,0,0,IDAHO ST,IDAHO ST,2,,,,,,,,
170698,Zachary Dodson-Greene,WR,0,0,,2027,269,60.9,65.6,17,0,0,1,0,0,1,7,0,1,0,PORTLAND,PORTLAND,9,,,,,,,,
170745,Spencer Elliott,ED,0,0,,2028,269,60.2,65.2,D56,0,0,1,0,7,0,0,5,1,0,PORTLAND,PORTLAND,13,59.4,,,,,,,
170748,Donte Hookfin,ED,0,0,,2031,269,61.1,71.2,D51,0,0,1,0,2,0,6,0,0,0,PORTLAND,PORTLAND,8,59.9,,,,,,,
170751,Kristian Ingman,TE,0,0,,2029,269,60.3,66.4,85,0,0,1,2,0,1,0,4,0,0,PORTLAND,PORTLAND,7,,60,,,,,,
171071,Jordan Smith,WR,0,0,,2027,243,60,62.9,12,0,0,1,0,0,0,3,1,0,0,NICHOLLS,NICHOLLS,4,,,,58.7,,,,
171283,Ethan McDowell,ED,0,0,,2028,219,61.1,69.3,D14,0,0,1,0,0,0,0,0,3,0,MERCER,MERCER,3,,,,,,,,
171411,Ryan Wynn,DI,0,0,,2027,247,60,64.1,D96,0,0,1,0,0,0,0,0,1,0,NC CENT,NC CENT,1,,,,,,,,
171557,Everett Hunter,TE,0,0,,2027,243,60.2,65.7,83,0,0,1,6,0,0,0,6,0,0,NICHOLLS,NICHOLLS,12,,60,,,,,,
171576,Talib Salahuddin,ED,0,0,,2026,189,62.7,90.4,D09,0,0,1,0,2,0,0,0,2,0,INCAR WORD,INCAR WORD,4,59.5,,,,,,,
171913,Habib Bello,DI,0,0,,2028,297,60,62.7,D95,0,0,1,0,1,0,0,0,0,0,SOUTHERN U,SOUTHERN U,1,59.8,,,,,,,
172193,Deaubry Hood,CB,0,0,,2028,401,61.1,67.4,D31,0,0,1,0,1,0,0,0,4,0,TARLETON,TARLETON,5,60,,,,,,,
172267,Bubba Camp,CB,0,0,,2029,247,61.5,69.7,D34,0,0,1,0,0,6,0,1,2,0,NC CENT,NC CENT,9,,,,,,,,
172414,Aidan McCowan,CB,0,0,,2027,243,61.1,68.3,D03,0,0,1,0,1,0,0,0,3,0,NICHOLLS,NICHOLLS,4,60,,,,,,,
172461,Gabe Russo,P,0,0,,2028,186,60.6,64,S34,0,0,1,5,0,0,0,2,0,0,IDAHO ST,IDAHO ST,7,,60,,,,,61.5,
172672,Samuel Albee,TE,0,0,,2028,219,60.5,60.9,86,0,0,1,3,0,0,0,0,0,0,MERCER,MERCER,3,,60,,,,,,
172674,Amarii Atchison,T,0,0,,2028,219,60.4,62.2,74,0,0,1,3,0,0,0,0,0,0,MERCER,MERCER,3,,60,,,,,,
172675,Tyrell Coard,HB,0,0,,2027,219,60.7,66.9,25,0,0,1,0,0,0,4,0,3,0,MERCER,MERCER,7,,,,,,,,
172676,Adjatay Dabbs,WR,0,0,,2029,219,60.8,63.9,18,0,0,1,0,0,5,0,0,0,0,MERCER,MERCER,5,,,,,,,,
172679,Julian Fox,LB,0,0,,2029,219,59.5,66.3,D10,0,0,1,0,4,0,0,5,0,0,MERCER,MERCER,9,60,,,,,,,
172681,Reice Griffith,K,0,0,,2028,219,60,67.6,S93,0,0,1,3,0,5,0,0,0,0,MERCER,MERCER,8,,,,,,63,,63
172682,Kendall Harris,WR,0,0,,2028,219,60.2,69.1,07,0,0,1,0,0,0,4,5,3,0,MERCER,MERCER,12,,,,,,,,
172688,Brayden Smith,WR,0,0,,2028,219,60,63.2,09,0,0,1,0,0,0,4,0,3,0,MERCER,MERCER,7,,,,59.1,62.9,,,
172689,Donovan Watkins,CB,0,0,,2029,219,60.4,64.7,D04,0,0,1,0,5,0,0,0,0,0,MERCER,MERCER,5,60.1,,,,,,,
172775,Jordan Aaron,G,0,0,,2026,243,60,63.3,60,0,0,1,0,0,0,0,1,0,0,NICHOLLS,NICHOLLS,1,,,,,,,,
172940,Patrick Batiste,CB,0,0,,2028,189,62,70.3,D25,0,0,1,0,0,3,0,7,7,0,INCAR WORD,INCAR WORD,17,,,,,,,,
172943,Barry Dillon,CB,0,0,,2029,189,63.4,83.3,D24,0,0,1,0,6,3,0,0,2,0,INCAR WORD,INCAR WORD,11,59.8,,,,,,,
172946,Bryce Felt,LS,0,0,,2026,189,66.5,64,S22,0,0,1,2,0,0,0,7,0,0,INCAR WORD,INCAR WORD,9,,60,83.3,,,,,
172949,Jameson Garcia,WR,0,0,,2028,189,59.3,68.6,17,0,0,1,0,0,0,0,7,0,0,INCAR WORD,INCAR WORD,7,,,,,,,,
172953,Branon Jackson,T,0,0,,2026,189,60.5,64.8,78,0,0,1,2,0,0,0,0,0,0,INCAR WORD,INCAR WORD,2,,60,,,,,,
172956,Lawson Petty,G,0,0,,2028,189,45.7,25.8,76,0,1,1,2,0,0,0,7,0,0,INCAR WORD,INCAR WORD,9,,60,,,,,,
172959,Kendrick Stone,S,0,0,,2026,189,63,90,D07,0,0,1,0,5,0,0,0,2,0,INCAR WORD,INCAR WORD,7,59.9,,,,,,,
172983,Dylan Kirby,G,0,0,,2029,189,60,60.3,77,0,0,1,2,0,0,0,0,0,0,INCAR WORD,INCAR WORD,2,,60,,,,,,
174141,Laurence Sullivan Jr.,S,0,0,,2026,243,61.5,70.9,D00,0,0,1,0,2,0,0,0,4,0,NICHOLLS,NICHOLLS,6,59.9,,,,,,,
174406,Darryl Taylor,WR,0,0,,2029,247,60,64.1,81,0,0,1,0,0,0,0,0,5,0,NC CENT,NC CENT,5,,,,,63.3,,,
174509,Joe Cadette,DI,0,0,,2026,189,59.7,63.6,D14,0,0,1,0,2,0,1,0,0,0,INCAR WORD,INCAR WORD,3,59.5,,,,,,,
174760,Jake Hellmann,G,0,0,,2027,186,61.5,67.8,75,0,0,1,5,0,0,0,0,0,0,IDAHO ST,IDAHO ST,5,,60,,,,,,
174770,Maka Tu'Akoi,ED,0,0,,2027,186,57.6,66.3,D10,0,0,1,0,8,0,5,0,0,0,IDAHO ST,IDAHO ST,13,59,,,,,,,
175048,Gary Dorsey Jr.,ED,0,0,,2029,247,61.2,65.8,D94,0,0,1,0,0,0,0,0,4,0,NC CENT,NC CENT,4,,,,,,,,
175066,Ke'Vion Wellington,DI,0,0,,2028,219,59.8,62,D98,0,0,1,0,1,0,0,0,0,0,MERCER,MERCER,1,59.6,,,,,,,
175126,Adonijah Richards,CB,0,0,,2027,186,60.3,66,D02,0,0,1,0,5,0,0,0,0,0,IDAHO ST,IDAHO ST,5,59.8,,,,,,,
175131,Mason Young,S,0,0,,2026,186,61.8,68,D22,0,0,1,0,6,5,4,0,1,0,IDAHO ST,IDAHO ST,16,59.9,,,,,,,
175534,A.J. Tisdell,CB,0,0,,2028,189,63.3,83.6,D08,0,0,1,0,6,0,0,0,2,0,INCAR WORD,INCAR WORD,8,59.8,,,,,,,
175644,Joey Lightfoot,DI,0,0,,2028,243,61.2,66.5,D99,0,0,1,0,1,0,0,0,2,0,NICHOLLS,NICHOLLS,3,60,,,,,,,
175645,Dylan Mauro,P,0,0,,2029,322,60.7,64.9,S36,0,0,1,5,0,0,0,3,0,0,UC DAVIS,UC DAVIS,8,,60,,,,,61.7,
176216,Gabe Tahir,CB,0,0,,2029,186,61,67.3,D01,0,0,1,0,3,0,0,0,4,0,IDAHO ST,IDAHO ST,7,60,,,,,,,
176335,Damondrick Blackburn,HB,0,0,,2029,243,60,69.4,40,0,0,1,0,0,0,0,0,2,0,NICHOLLS,NICHOLLS,2,,,,,,,,
176356,Travin Moore,S,0,0,,2028,243,69.2,67.1,D34,0,0,1,0,0,5,0,0,4,1,NICHOLLS,NICHOLLS,9,,,,,,,,
176422,Pax Hughes,TE,0,0,,2028,243,60,64.2,47,0,0,1,6,0,0,0,2,0,0,NICHOLLS,NICHOLLS,8,,60,,,,,,
176828,Isaiah Green,S,0,0,,2030,269,61.2,65.6,D04,0,0,1,0,8,1,0,0,1,0,PORTLAND,PORTLAND,10,60.2,,,,,,,
176833,J'Querian Ladson,DI,0,0,,2026,269,59.7,64.8,D95,0,0,1,0,5,0,0,0,1,0,PORTLAND,PORTLAND,6,59.1,,,,,,,
176838,Tini Tinitali,WR,0,0,,2028,269,60,64.3,82,0,0,1,0,0,0,0,0,1,0,PORTLAND,PORTLAND,1,,,,,,,,
176843,Nick Afato,LB,0,0,,2028,322,62.2,68.4,D44,0,0,1,0,0,1,5,0,3,0,UC DAVIS,UC DAVIS,9,,,,,,,,
176845,Trent Carrade,DI,0,0,,2028,322,60.3,66.2,D90,0,0,1,0,1,0,0,0,2,0,UC DAVIS,UC DAVIS,3,59.7,,,,,,,
176847,Jordan Fisher,HB,0,0,,2028,322,87,66.9,20,0,0,1,0,0,4,0,0,3,0,UC DAVIS,UC DAVIS,7,,,,,,,,
176850,Sam Goligoski,ED,0,0,,2028,322,62.1,68.6,D31,0,0,1,0,2,0,0,0,5,0,UC DAVIS,UC DAVIS,7,60,,,,,,,
176852,Robbie Mascheroni,WR,0,0,,2029,186,60,69,23,0,0,1,0,0,0,0,0,2,0,IDAHO ST,IDAHO ST,2,,,,,,,,
176853,Ty Mazakas,T,0,0,,2028,322,60.9,61.9,77,0,0,1,5,0,0,0,0,0,0,UC DAVIS,UC DAVIS,5,,60,,,,,,
176860,Ian Simpson,TE,0,0,,2026,322,61.8,67.2,00,0,0,1,0,0,3,0,3,3,0,UC DAVIS,UC DAVIS,9,,,,,,,,
177086,Eric Adams,S,1,0,,2028,247,66,68,D20,0,0,1,0,0,6,0,0,4,0,NC CENT,NC CENT,10,,,,,,,,
177092,Wade Harris,CB,0,0,,2029,247,61.1,67.6,D24,0,0,1,0,0,0,0,0,4,0,NC CENT,NC CENT,4,,,,,,,,
177101,A.C. McMoore,G,0,0,,2028,247,61.2,63,51,0,0,1,5,0,0,0,2,0,0,NC CENT,NC CENT,7,,60,,,,,,
177846,Christian Davis,S,0,0,,2027,219,67.8,64.2,D16,0,0,1,0,0,4,0,0,0,0,MERCER,MERCER,4,,,,,,,,
177849,Jaiden Hamilton,LS,0,0,,2028,219,65.6,63.7,S56,0,0,1,3,0,0,0,5,0,0,MERCER,MERCER,8,,60,81.5,,,,,
177872,Darrian King,T,0,0,,2026,219,60,63.7,50,0,0,1,1,0,0,0,0,0,0,MERCER,MERCER,1,,60,,,,,,
177976,Hunter Addison,CB,0,0,,2028,243,60.7,65,D37,0,0,1,0,0,2,3,0,0,0,NICHOLLS,NICHOLLS,5,,,,,,,,
177980,Shermar Carter,S,0,0,,2028,243,59.9,68.5,D33,0,0,1,0,0,0,3,5,4,0,NICHOLLS,NICHOLLS,12,,,,,,,,
177985,Jackson Dufrene,WR,0,0,,2028,243,60.4,67,13,0,0,1,0,0,0,3,0,0,0,NICHOLLS,NICHOLLS,3,,,,,,,,
177987,Justin Howard,T,0,0,,2028,243,60.7,65.3,56,0,0,1,3,0,0,0,0,0,0,NICHOLLS,NICHOLLS,3,,60,,,,,,
177988,Karaaz Johnson,WR,0,0,,2028,243,77,65.7,03,0,0,1,0,0,0,0,2,0,1,NICHOLLS,NICHOLLS,2,,,,,,,,
177990,Josh Johnson,DI,0,0,,2028,243,61.8,67.6,D92,0,0,1,0,2,0,0,0,3,0,NICHOLLS,NICHOLLS,5,59.8,,,,,,,
177993,Dominic Logiudice,ED,0,0,,2028,243,61.3,65.9,D41,0,0,1,0,0,4,0,2,0,0,NICHOLLS,NICHOLLS,6,,,,,,,,
177994,Christian McNees,WR,0,0,,2028,243,60,64.5,85,0,0,1,0,0,0,0,2,0,0,NICHOLLS,NICHOLLS,2,,,,,,,,
177999,Hamza Rahman,T,0,0,,2028,243,61.5,65.5,63,0,0,1,6,0,0,0,0,0,0,NICHOLLS,NICHOLLS,6,,60,,,,,,
178000,Brailon Raymond,S,0,0,,2028,243,68.6,68.1,D15,0,0,1,0,0,0,0,6,0,0,NICHOLLS,NICHOLLS,6,,,,,,,,
178006,Scott White,TE,0,0,,2028,243,60.6,64.6,48,0,0,1,0,0,1,3,6,0,0,NICHOLLS,NICHOLLS,10,,,,,,,,
178052,Markeis Batiste,LB,0,0,,2028,297,66.3,69.8,D46,0,0,1,0,0,3,6,5,2,1,SOUTHERN U,SOUTHERN U,16,,,,,,,,
178058,Christopher Hall,CB,0,0,,2028,297,47.7,69.8,D27,1,0,1,0,0,0,0,5,2,0,SOUTHERN U,SOUTHERN U,7,,,,,,,,
178060,Khalil Harris,WR,0,0,,2026,297,59.7,67.7,08,0,0,1,0,0,0,0,4,0,0,SOUTHERN U,SOUTHERN U,4,,,,,,,,
178062,Cam Jefferson,WR,1,0,,2028,297,68.6,67.4,17,0,0,1,0,0,0,0,3,2,0,SOUTHERN U,SOUTHERN U,5,,,,,,,,
178063,Michael Jones Jr.,LB,0,0,,2026,297,59.8,62,D33,0,0,1,0,5,0,0,0,0,0,SOUTHERN U,SOUTHERN U,5,59.7,,,,,,,
178064,Lance Joseph,ED,0,0,,2028,297,60,62.9,D59,0,0,1,0,1,0,0,0,0,0,SOUTHERN U,SOUTHERN U,1,60,,,,,,,
178066,Jermaine Minor Jr.,TE,0,0,,2028,297,60.1,67.8,84,0,0,1,2,0,3,6,5,0,0,SOUTHERN U,SOUTHERN U,16,,60,,,,,,
178071,Jayden Rogers,DI,0,0,,2028,297,60.1,63.5,D67,0,0,1,2,3,0,0,0,0,0,SOUTHERN U,SOUTHERN U,5,59.3,60,,,,,,
178081,Joshua Trask Jr.,T,0,0,,2026,297,60,61.3,55,0,0,1,2,0,0,0,0,0,0,SOUTHERN U,SOUTHERN U,2,,60,,,,,,
178246,Noa Calaycay,CB,0,0,,2028,186,63.1,67.8,D15,0,0,1,0,2,4,0,0,4,0,IDAHO ST,IDAHO ST,10,60,,,,,,,
178250,Nathan Reynolds,LB,0,0,,2028,186,60.2,66.5,D07,0,0,1,0,8,0,6,0,1,0,IDAHO ST,IDAHO ST,15,60.1,,,,,,,
178254,Ian Duarte,WR,0,0,,2028,186,57,66.3,11,0,0,1,0,0,0,7,0,0,0,IDAHO ST,IDAHO ST,7,,,,,,,,
178256,Dekker Hagler,S,0,0,,2029,186,60.8,69.1,D13,0,0,1,0,3,0,6,2,3,0,IDAHO ST,IDAHO ST,14,59.9,,,,,,,
178262,Adam Watts,WR,0,0,,2028,186,60,67.2,89,0,0,1,0,0,0,0,0,1,0,IDAHO ST,IDAHO ST,1,,,,,,,,
178268,Jorgen Miller,T,0,0,,2027,186,60.9,61.9,54,0,0,1,5,0,0,0,0,0,0,IDAHO ST,IDAHO ST,5,,60,,,,,,
178276,Will Davis,T,0,0,,2028,186,61.1,60.5,62,0,0,1,5,0,0,0,0,0,0,IDAHO ST,IDAHO ST,5,,60,,,,,,
178280,Beau Jaques,ED,0,0,,2028,186,61.5,68.4,D90,0,0,1,5,0,0,0,0,0,0,IDAHO ST,IDAHO ST,5,,60,,,,,,
178462,Kasyus Kurns,CB,0,0,,2026,401,60.1,66.5,D02,0,0,1,0,1,0,0,2,1,0,TARLETON,TARLETON,4,60,,,,,,,
178498,Kenny Pham,P,0,0,,2027,297,58,25.7,40,0,1,1,0,0,0,0,5,0,0,SOUTHERN U,SOUTHERN U,5,,,,,,,65.8,
178645,Treylan James,CB,0,0,,2028,297,61,67.2,D05,0,0,1,0,5,0,0,0,1,0,SOUTHERN U,SOUTHERN U,6,60,,,,,,,
178947,Matthew Ramirez,WR,0,0,,2027,189,60,64.1,14,0,0,1,0,0,0,0,0,1,0,INCAR WORD,INCAR WORD,1,,,,,,,,
179283,Daniel Matagi,DI,0,0,,2028,269,59.2,65.1,D55,0,0,1,0,6,0,0,5,1,0,PORTLAND,PORTLAND,12,58.9,,,,,,,
179613,Brandon Bowman,K,0,0,,2028,247,60,66.4,S40,0,0,1,0,0,1,0,2,0,0,NC CENT,NC CENT,3,,,,,,,61,59.8
181346,Justin Gilbert,DI,0,0,,2026,219,60,62.7,D53,0,0,1,0,1,0,0,0,0,0,MERCER,MERCER,1,59.8,,,,,,,
182314,Ty Rawls,S,0,0,,2026,401,61,68.5,D06,0,0,1,0,0,7,0,2,0,0,TARLETON,TARLETON,9,,,,,,,,
182326,D.J. Estes,S,0,0,,2028,247,61.1,67.9,D29,0,0,1,0,0,6,0,0,0,0,NC CENT,NC CENT,6,,,,,,,,
182426,Bronson Childs,ED,0,0,,2028,186,60.7,65.8,D96,0,0,1,5,7,0,2,0,1,0,IDAHO ST,IDAHO ST,15,59.4,60,,,,,,
182675,Nasim Cosby,WR,0,0,,2029,247,60,65,87,0,0,1,0,0,0,3,1,0,0,NC CENT,NC CENT,4,,,,,,,,
182776,Joseph Adema,LS,0,0,,2028,322,30.1,63,S48,0,0,1,5,0,0,0,3,0,0,UC DAVIS,UC DAVIS,8,,31.1,78.7,,,,,
182843,Artis Hall,C,0,0,,2026,401,62.4,68.1,55,0,0,1,8,0,0,0,0,0,0,TARLETON,TARLETON,8,,63.4,,,,,,
182907,Tramaine Chism,DI,0,0,,2026,401,60,64.7,D92,0,0,1,0,0,0,0,0,1,0,TARLETON,TARLETON,1,,,,,,,,
183015,Rikter Connally,G,0,0,,2028,401,62.1,69.4,64,0,0,1,8,0,0,0,0,0,0,TARLETON,TARLETON,8,,62.1,,,,,,
183039,Cameron Williams,CB,0,0,,2029,247,61.2,64.8,D27,0,0,1,0,2,6,0,0,1,0,NC CENT,NC CENT,9,59.8,,,,,,,
183319,Jake Scianna,LB,0,0,,2029,243,69.4,70.2,D21,0,0,1,0,0,5,0,0,4,0,NICHOLLS,NICHOLLS,9,,,,,,,,
184457,De'Myrion Johnson,DI,0,0,,2029,297,59.7,63,D97,0,0,1,0,2,0,0,0,0,0,SOUTHERN U,SOUTHERN U,2,59.5,,,,,,,
185048,Kenen Elder,CB,0,0,,2030,269,60,63.4,D21,0,0,1,0,0,1,0,0,0,0,PORTLAND,PORTLAND,1,,,,,,,,
