playerId,player,position,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesOffense,gradesOffensePenalty,gradesPassBlock,gradesRunBlock,jerseyNumber,penalties,playerGameCount,snapCountsPass,snapCountsPassBlock,snapCountsPassRoute,snapCountsRun,snapCountsRunBlock,snapCountsTotal,snapCountsTotalPass,snapCountsTotalRun,team,teamName,gradesHandsFumble,gradesPassRoute,gradesPass,gradesRun
124649,Braden Bartosh,G,0,,2026,114,72.9,75.5,73.7,72.1,50,0,1,0,3,0,0,22,25,3,22,ARMY,ARMY,,,,
124716,Preston Stone,QB,0,,2026,256,57.6,76.3,,60.1,08,0,1,33,0,0,0,23,56,33,23,NWESTERN,NWESTERN,68.5,,56.7,
124736,Andrew Paul,HB,0,,2027,196,63,70.4,72.6,57,00,0,1,0,1,1,2,5,9,2,7,JVILLE ST,JVILLE ST,65.5,60,,63
124972,Logan Muckey,WR,0,,2026,229,60,64.8,,60,82,0,1,0,0,0,0,1,1,0,1,MISSOURI,MISSOURI,,,,
125264,Micah Davis,WR,0,,2026,296,76.5,78.5,,74.7,06,0,1,0,0,18,0,28,46,18,28,SO MISS,SO MISS,67.3,74.2,,
125365,Jacob Jenkins,TE,0,,2026,206,67.4,73.4,65.3,54.8,84,0,1,0,1,6,0,11,18,7,11,LIBERTY,LIBERTY,64.1,73.2,,
125373,Will O'Steen,G,0,,2026,245,51.6,0,71.8,51.1,73,1,1,0,31,0,0,27,58,31,27,N CAROLINA,N CAROLINA,,,,
125681,James Brockermeyer,C,0,2026,2026,220,72.3,79,70.3,69.5,52,0,1,0,33,0,0,25,58,33,25,MIAMI FL,MIAMI FL,,,,
125950,Luke Hasz,TE,0,,2028,226,71.4,75.2,70.4,44.5,09,0,1,0,6,5,0,14,25,11,14,OLE MISS,OLE MISS,62.9,80.6,,
126259,Noah Josey,G,1,,2027,335,60,79.8,76.5,55.2,77,1,1,0,37,0,0,27,64,37,27,VIRGINIA,VIRGINIA,,,,
126368,Jackson Schultze,T,0,,2026,166,59.7,69.5,67.5,58.4,72,0,1,0,1,0,0,6,7,1,6,FIU,FIU,,,,
126530,Karate Brenson,WR,0,,2026,339,59.9,73.2,,60.7,14,0,1,0,0,1,0,9,10,1,9,WAKE,WAKE,,60,,
127148,Josh Hoover,QB,0,,2027,305,74.7,78,,60.4,10,0,1,54,0,0,0,30,84,54,30,TCU,TCU,69.9,,72.8,64.3
127157,Lance Mason,TE,0,2026,2026,349,53.7,78.8,71.6,58.7,86,0,1,0,3,20,0,41,64,23,41,WISCONSIN,WISCONSIN,61,49.4,,
127250,RJ Maryland,TE,0,2026,2026,287,73.9,0,,79.9,82,1,1,0,0,8,0,6,14,8,6,SMU,SMU,62.9,73.7,,
127298,Brady Boyd,WR,0,2026,2026,329,81.5,77.3,,86.8,05,0,1,0,0,36,0,23,59,36,23,UTAH ST,UTAH ST,65.7,78.1,,
127306,Owen Allen,HB,0,,2028,101,70.5,78.8,73.4,55.5,02,0,1,0,2,4,20,18,44,6,38,AIR FORCE,AIR FORCE,76.7,56.5,,70.5
127307,Tyler White,P,0,,2028,312,60,70.3,,60,S37,0,1,0,0,0,0,1,1,0,1,TEXAS A&M,TEXAS A&M,,,,
127412,Will Thomas,T,0,,2028,325,53.2,76.3,85.8,44.2,72,0,1,0,23,0,0,29,52,23,29,UNLV,UNLV,,,,
127630,Grayson Tempest,WR,0,,2028,320,67.2,77.7,,73.5,19,0,1,0,0,40,0,19,59,40,19,TULSA,TULSA,69.8,65.6,,
128133,Kyle Juergens,G,0,,2026,146,55.5,80.4,64.4,50.5,58,0,1,0,51,0,0,24,75,51,24,UCONN,UCONN,,,,
128166,Owen Snively,G,0,,2027,160,65.4,0,80.7,70.1,50,2,1,0,49,0,0,35,84,49,35,E MICHIGAN,E MICHIGAN,,,,
128176,Logan Fife,QB,0,,2026,242,46.9,77.8,,60,04,1,1,63,0,0,3,22,88,63,25,NEW MEX ST,NEW MEX ST,44.9,,49.4,49.3
128287,Connor Witthoft,TE,0,,2026,151,51.8,0,68.3,60.8,41,1,1,0,3,20,0,13,36,23,13,DELAWARE,DELAWARE,64.1,54,,
128321,Jackson Canaan,TE,0,,2026,285,65.5,78.1,,57.8,85,0,1,0,0,30,0,12,42,30,12,S JOSE ST,S JOSE ST,65,65.5,,
128333,Sam Olson,TE,0,,2026,109,61.3,75.1,66.6,57.3,84,0,1,0,2,14,0,11,27,16,11,ARIZONA,ARIZONA,61,61.8,,
128362,Alani Makihele,G,0,,2026,325,62.1,78.1,68.7,60.2,73,0,1,0,25,0,0,26,51,25,26,UNLV,UNLV,,,,
128386,Broc Lane,TE,0,,2026,329,55.7,78.1,72.3,59.5,87,0,1,0,8,11,0,14,33,19,14,UTAH ST,UTAH ST,61,53.8,,
128399,Josh Sterzer,TE,0,,2026,329,54,75.8,74.6,53.9,83,0,1,0,14,10,0,17,41,24,17,UTAH ST,UTAH ST,,53.5,,
128427,Emmanuel Pregnon,G,0,2026,2026,264,85,79.4,84.4,84.5,75,0,1,0,22,0,0,37,59,22,37,OREGON,OREGON,,,,
128441,Malik Williams,T,0,,2026,242,66,78.3,64.2,64.8,78,0,1,0,63,0,0,25,88,63,25,NEW MEX ST,NEW MEX ST,,,,
128760,Jon Ashford,G,0,,2029,101,67.9,76.6,76.3,66.6,72,0,1,0,5,0,0,30,35,5,30,AIR FORCE,AIR FORCE,,,,
128793,Zach Ortwerth,TE,0,,2028,192,57.1,69.5,67.1,54.8,48,0,1,0,2,0,0,2,4,2,2,IOWA,IOWA,,,,
128961,Fisher Anderson,C,0,,2027,300,51.5,80.2,52.8,50.8,74,0,1,0,52,0,0,27,79,52,27,STANFORD,STANFORD,,,,
129405,Reid Williams,C,0,,2026,325,60.6,79.2,49,61.5,64,0,1,0,27,0,0,31,58,27,31,UNLV,UNLV,,,,
129434,Kahlil Benson,T,0,2026,2026,190,50.5,76.5,19.3,65.1,67,0,1,0,38,0,0,25,63,38,25,INDIANA,INDIANA,,,,
129473,Logan Jones,C,0,2026,2026,192,76.3,79.2,82.6,70.9,65,0,1,0,22,0,0,40,62,22,40,IOWA,IOWA,,,,
129487,Leshon Williams,HB,0,,2026,198,63.4,74.1,73.9,59.8,04,0,1,0,1,7,8,2,18,8,10,KANSAS,KANSAS,72,56.7,,64.2
129503,Nick DeGennaro,WR,0,2026,2026,197,50.2,78.6,,46.7,11,0,1,0,0,29,0,24,53,29,24,JAMES MAD,JAMES MAD,,51.8,,
129518,Isaiah Jacobs,HB,0,,2026,321,55.7,74.2,26.9,60,03,0,1,0,6,13,3,1,23,19,4,UAB,UAB,67.8,58.6,,58.6
129552,Ethan Dirrim,TE,0,,2026,174,60.4,71,65.4,60,27,0,1,0,1,0,0,4,5,1,4,GA SOUTHRN,GA SOUTHRN,,,,
129581,Matthew Hibner,TE,0,2026,2026,287,53.8,78.9,81,50.2,88,0,1,0,9,27,0,24,60,36,24,SMU,SMU,61,54,,
129600,Jake Thaw,WR,0,,2026,151,50.2,77.3,,59.7,15,0,1,0,0,35,0,4,39,35,4,DELAWARE,DELAWARE,,50.7,,
129602,Dan Villari,TE,0,2026,2026,304,57.9,79.2,30.5,52.8,89,0,1,0,8,23,1,21,53,31,22,SYRACUSE,SYRACUSE,65.3,60.2,,63.3
129607,Sebastian Brown,WR,0,,2026,201,46.3,73.8,,58.6,85,0,1,1,0,7,0,9,17,8,9,KENT STATE,KENT STATE,62.4,57,37.5,
129623,Noah Kim,QB,0,,2027,160,63.6,77.9,,60.3,01,0,1,49,0,0,5,30,84,49,35,E MICHIGAN,E MICHIGAN,71.4,,57.8,70.9
129634,Jordon Simmons,HB,0,,2026,175,63.4,76.5,73.7,57.9,09,0,1,0,4,25,20,5,54,29,25,GA STATE,GA STATE,76.8,62.4,,63.3
129648,Doug Emilien,WR,0,,2026,198,58,71.8,,61.4,05,0,1,0,0,3,0,10,13,3,10,KANSAS,KANSAS,,57.7,,
129659,Martes Lewis,T,0,,2026,256,64.9,75.7,49.3,69.8,75,0,1,0,30,0,0,23,53,30,23,NWESTERN,NWESTERN,,,,
129676,Nate Boerkircher,TE,0,2026,2026,312,72.1,75.6,68,71.5,87,0,1,0,5,10,0,20,35,15,20,TEXAS A&M,TEXAS A&M,62.9,66.1,,
129684,Turner Corcoran,T,0,,2026,238,82.1,75.8,71.7,79.1,69,0,1,0,17,0,0,37,54,17,37,NEBRASKA,NEBRASKA,,,,
129707,Will Nixon,HB,0,,2026,304,57.8,74.4,0,60,24,0,1,0,8,15,7,1,31,23,8,SYRACUSE,SYRACUSE,71.4,57.3,,72
129738,Hunter Welcing,TE,0,,2027,256,68.7,77.2,68.6,83.8,84,0,1,0,2,20,0,13,35,22,13,NWESTERN,NWESTERN,62.9,59.3,,
129773,Nick Dawkins,C,0,2026,2026,266,57.3,0,60.2,60.3,53,1,1,0,36,0,0,30,66,36,30,PENN STATE,PENN STATE,,,,
129782,Caziah Holmes,HB,0,,2026,167,60,63.8,0,,26,0,1,0,1,0,0,0,1,1,0,FLORIDA ST,FLORIDA ST,,,,
129790,Keyvone Lee,HB,0,,2026,325,65.9,0,,59.2,02,1,1,0,0,7,12,2,21,7,14,UNLV,UNLV,74.2,88.1,,61.7
129791,Malick Meiga,WR,0,2026,2026,141,57.3,76.1,,60.8,03,0,1,0,0,10,0,11,21,10,11,COAST CAR,COAST CAR,62.9,57.2,,
129796,Ibrahim Traore,T,0,,2028,316,61.9,75.7,82,50.9,55,1,1,0,31,0,0,20,51,31,20,TOLEDO,TOLEDO,,,,
129876,Tunde Fatukasi,T,0,,2026,122,78.8,76.1,82.3,74.1,55,0,1,0,22,0,0,30,52,22,30,BOWL GREEN,BOWL GREEN,,,,
129877,Bryan Felter,G,0,,2026,278,77.5,80,76.7,76.6,65,0,1,0,22,0,0,48,70,22,48,RUTGERS,RUTGERS,,,,
129890,Kamar Missouri,T,0,2026,2026,331,46.5,77.2,39.7,46.9,55,0,1,0,43,0,0,21,64,43,21,UTSA,UTSA,,,,
129906,Evan Simon,QB,0,,2026,306,68.2,75.4,,60,06,0,1,25,0,1,5,15,46,26,20,TEMPLE,TEMPLE,70.5,56.7,70.2,58.7
129909,Isaiah Wright,G,0,,2027,215,58.8,78.7,73.2,54.9,74,0,1,0,26,0,0,21,47,26,21,MARYLAND,MARYLAND,,,,
129912,Dylan Barrett,G,0,2026,2026,193,60,60,60.9,,61,0,1,0,1,0,0,0,1,1,0,IOWA STATE,IOWA STATE,,,,
129914,Jalen Berger,HB,0,,2026,324,72.9,72.2,71.5,60,00,0,1,0,1,7,5,1,14,8,6,UCLA,UCLA,70.1,74.6,,70.5
129928,Riley Nowakowski,TE,0,2026,2026,190,68.3,78.4,73.9,55.2,37,0,1,0,8,25,0,25,58,33,25,INDIANA,INDIANA,64.1,69.9,,
129937,Aaron Witt,ED,0,,2027,349,60,60,63.8,,D59,0,1,0,1,0,0,0,1,1,0,WISCONSIN,WISCONSIN,,,,
130268,Austin Henderson,TE,0,,2026,206,46.4,76,,58.9,83,0,1,0,0,21,0,3,24,21,3,LIBERTY,LIBERTY,61,47.2,,
130339,Qian Magwood,WR,0,,2026,117,51.2,76.4,,59.4,05,0,1,0,0,29,0,11,40,29,11,BALL ST,BALL ST,,51.3,,
130396,Alex Wollschlaeger,T,0,2026,2026,202,77.4,76.4,80.1,72.8,50,0,1,0,25,0,0,38,63,25,38,KENTUCKY,KENTUCKY,,,,
130473,Mickey Rewolinski,G,0,,2026,160,78.9,79.9,88.8,78.1,63,1,1,0,49,0,0,35,84,49,35,E MICHIGAN,E MICHIGAN,,,,
130544,Drew Cassens,TE,0,,2026,117,51.6,0,37.7,45.1,89,1,1,0,2,8,0,9,19,10,9,BALL ST,BALL ST,61,69.3,,
130550,Jay Ducker,HB,0,,2026,306,69.3,75.4,76.7,58.3,20,0,1,0,5,14,8,4,31,19,12,TEMPLE,TEMPLE,72.2,69.9,,68.5
130570,Pierce Oppong,TE,0,,2026,254,58,72.2,69.1,56.8,08,0,1,0,4,2,0,10,16,6,10,N ILLINOIS,N ILLINOIS,,58.6,,
130577,Trayvon Rudolph,WR,0,2026,2026,316,51.7,76.8,,56.3,09,0,1,0,0,20,1,15,36,20,16,TOLEDO,TOLEDO,66.4,53.3,,57.5
130584,Harrison Waylee,HB,0,,2026,335,53,70.7,73.6,,21,0,1,0,2,5,2,0,9,7,2,VIRGINIA,VIRGINIA,65.5,57.3,,53.1
130585,Jack Wilty,G,0,,2026,327,60.2,70.7,74.6,59.2,78,0,1,0,4,0,0,2,6,4,2,USF,USF,,,,
130593,Joseph Habinowski,T,0,,2026,224,61,73.4,60,60.3,74,0,1,0,23,0,0,4,27,23,4,MIDDLE TN,MIDDLE TN,,,,
130602,Shedrick Rhodes Jr.,T,0,,2026,259,69.6,77,79,62.6,64,0,1,0,38,0,0,26,64,38,26,OHIO,OHIO,,,,
131255,Johntay Cook II,WR,0,,2028,304,59.2,77.9,,46.8,02,0,1,0,0,23,0,22,45,23,22,SYRACUSE,SYRACUSE,62.9,61.3,,
131439,Brandon Hawkins Jr.,WR,0,,2026,321,62.2,77.1,,55.8,06,0,1,0,0,27,0,8,35,27,8,UAB,UAB,62.9,62.2,,
131577,Jalen John,HB,0,,2026,141,57.1,71.1,75,,21,0,1,0,2,5,7,0,14,7,7,COAST CAR,COAST CAR,71.3,56.8,,57.2
131631,Chip Trayanum,HB,0,2026,2026,316,65.4,76.2,41.4,58,01,0,1,0,7,20,12,4,43,27,16,TOLEDO,TOLEDO,74.3,71,,64.6
131674,Shaadie Clayton-Johnson,HB,0,,2026,287,72.7,69.5,74.9,,24,0,1,0,2,3,1,0,6,5,1,SMU,SMU,65.3,68.9,,63.3
131687,Brendon Lewis,QB,0,,2026,218,67.5,76.3,,60,02,0,1,44,0,0,4,11,59,44,15,MEMPHIS,MEMPHIS,70.9,,67.5,60
131702,Robby Ashford,QB,0,,2026,339,63.6,76.2,,60.1,02,0,1,18,0,0,10,26,54,18,36,WAKE,WAKE,72.5,,52.7,69
131708,Jonathan Denis,G,0,,2026,208,52.5,76.1,38,53.3,58,0,1,0,20,0,0,10,30,20,10,LA TECH,LA TECH,,,,
131713,Kris Hutson,WR,0,,2026,109,56.4,79.9,,62.1,04,0,1,0,0,40,0,22,62,40,22,ARIZONA,ARIZONA,65,56.1,,
131745,Tyler Morano,T,0,,2026,265,61.1,76.9,79.4,52,73,0,1,0,41,0,0,31,72,41,31,OREGON ST,OREGON ST,,,,
131758,Bryce Farrell,WR,0,,2026,300,47.9,79.7,,62.1,11,1,1,0,0,47,0,19,66,47,19,STANFORD,STANFORD,61,47.9,,
131771,Connor McLaughlin,T,0,,2026,327,72.3,74.9,79.5,68.1,71,0,1,0,17,0,0,23,40,17,23,USF,USF,,,,
131773,Drake Metcalf,G,0,,2027,335,65,78.2,62.7,65.4,60,0,1,0,34,0,0,18,52,34,18,VIRGINIA,VIRGINIA,,,,
131782,EJ Smith,HB,0,2026,2026,312,71.8,70.8,76.8,60,22,0,1,0,3,3,6,1,13,6,7,TEXAS A&M,TEXAS A&M,70.5,57.3,,70.5
131791,Bruno Fina,T,0,2026,2026,154,80.7,77.1,89.1,73.8,75,0,1,0,37,0,0,29,66,37,29,DUKE,DUKE,,,,
131819,Gary Bryant Jr.,WR,0,,2026,264,71.2,70.6,,60.7,02,0,1,0,0,4,0,5,9,4,5,OREGON,OREGON,61,69.3,,
131826,Courtland Ford,T,0,2026,2026,324,63,77.1,69.3,58.4,77,0,1,0,37,0,0,26,63,37,26,UCLA,UCLA,,,,
131834,Kobe Pepe,DI,0,,2026,326,60,60,63.8,,D94,0,1,0,1,0,0,0,1,1,0,USC,USC,,,,
131845,Bryson Barnes,QB,0,,2026,329,84.8,76.3,,60.3,16,0,1,34,0,0,5,17,56,34,22,UTAH ST,UTAH ST,70.9,,89.5,60.8
131898,Geirean Hatchett,G,0,,2027,340,59.8,79.2,37.8,63.8,56,0,1,0,45,0,0,23,68,45,23,WASHINGTON,WASHINGTON,,,,
131906,Gaard Memmelaar,G,0,,2028,323,60.1,68.8,73.7,60,64,0,1,0,2,0,0,1,3,2,1,UCF,UCF,,,,
131910,Sawyer Racanelli,WR,0,,2026,339,55.9,75.5,,55.5,09,0,1,0,0,4,0,22,26,4,22,WAKE,WAKE,,56.7,,
131930,Fa'alili Fa'amoe,T,0,,2026,339,72.9,76.5,77,68.7,79,0,1,0,25,0,0,39,64,25,39,WAKE,WAKE,,,,
131938,Devin Kylany,C,0,,2026,339,68.6,79.4,69.8,65.7,70,0,1,0,25,0,0,39,64,25,39,WAKE,WAKE,,,,
132720,Tavierre Dunlap,HB,0,,2026,160,73.4,76.1,79.3,68.3,08,0,1,0,7,8,11,7,33,15,18,E MICHIGAN,E MICHIGAN,73.7,82.1,,66.3
133616,Rodney Harris II,WR,0,,2027,259,73.4,77.5,,60,11,0,1,0,0,38,0,26,64,38,26,OHIO,OHIO,65.7,72.7,,
133685,David Larkins,TE,0,,2026,108,62.7,79.7,48.4,79,85,0,1,0,7,49,0,18,74,56,18,APP STATE,APP STATE,65.7,56.5,,
133696,Michael Kirch,TE,0,,2026,165,60.2,76.2,48.6,79.2,89,0,1,0,8,10,0,16,34,18,16,FAU,FAU,,51.6,,
134081,MJ Flowers,HB,0,,2027,146,60,62.7,,60,24,0,1,0,0,0,0,1,1,0,1,UCONN,UCONN,,,,
134761,Izaiah Hartrup,WR,0,,2027,226,53.3,75.7,,60.6,15,0,1,0,0,12,0,12,24,12,12,OLE MISS,OLE MISS,69.7,53.2,,
138226,Mark Hutchinson,G,0,,2026,230,56.5,79.6,52.1,55.3,72,0,1,0,44,0,0,16,60,44,16,MO STATE,MO STATE,,,,
138303,Mark Gronowski,QB,0,2026,2026,192,72.9,76.4,,60,11,0,1,22,0,0,11,29,62,22,40,IOWA,IOWA,72.9,,71.3,64.8
138448,Kaelon Black,HB,0,2026,2026,190,67,75.5,63.6,56.4,08,0,1,0,6,19,12,5,42,25,17,INDIANA,INDIANA,74,53.8,,70.2
138993,Will Flowers,C,0,,2026,108,70.3,80,75.7,66.5,73,0,1,0,57,0,0,19,76,57,19,APP STATE,APP STATE,,,,
139059,Jabari Brooks,G,0,,2026,323,71.1,79.6,86.5,68.2,62,0,1,0,35,0,0,25,60,35,25,UCF,UCF,,,,
141282,Bayo Kannike,G,1,,2026,284,45.2,0,70.2,42.8,71,2,1,0,33,0,0,25,58,33,25,S DIEGO ST,S DIEGO ST,,,,
141362,Tyler Scott,DI,0,,2026,330,57.8,69.7,,60,D92,0,1,0,0,0,1,4,5,0,5,UTEP,UTEP,62.5,,,59.1
141520,Jett Carpenter,TE,0,,2027,239,63.4,0,40.5,61.7,85,1,1,0,2,24,0,28,54,26,28,NEVADA,NEVADA,65.7,66.7,,
141663,Jake Woods,TE,0,,2026,306,59.5,65.7,,60,82,0,1,0,0,1,0,1,2,1,1,TEMPLE,TEMPLE,,60,,
141684,Austin Leausa,G,0,,2026,128,61.5,75.9,51,64.3,55,0,1,0,29,0,0,10,39,29,10,BYU,BYU,,,,
141839,Shomari Lawrence,HB,0,,2026,230,66.6,76.3,46.3,60,02,0,1,0,3,18,13,1,35,21,14,MO STATE,MO STATE,74.4,63.7,,66.9
141844,Bryce Henderson,T,0,2026,2026,333,38.5,77.2,18.9,47.6,55,0,1,0,43,0,0,29,72,43,29,VANDERBILT,VANDERBILT,,,,
141965,Jyrin Johnson,TE,0,,2026,122,69.9,77.9,67.4,55.6,07,0,1,0,1,19,0,9,29,20,9,BOWL GREEN,BOWL GREEN,65,69.2,,
142181,Chubba Maae,G,0,,2026,109,58.3,79.6,87.7,49,55,0,1,0,41,0,0,22,63,41,22,ARIZONA,ARIZONA,,,,
142242,Fintan Brose,G,0,,2026,151,59.5,80.8,90.4,46.2,54,0,1,0,63,0,0,20,83,63,20,DELAWARE,DELAWARE,,,,
142268,Patrick Shupp,G,0,,2026,151,63.5,78.1,74.1,60.1,71,0,1,0,36,0,0,16,52,36,16,DELAWARE,DELAWARE,,,,
142731,Cameron Williams,G,0,,2026,200,53.8,77.9,33.9,54.9,64,2,1,0,20,0,0,30,50,20,30,KENNESAW,KENNESAW,,,,
142971,Jacob Otts,T,0,,2026,224,53.9,13.1,78.1,47,72,1,1,0,43,0,0,16,59,43,16,MIDDLE TN,MIDDLE TN,,,,
142986,Coleman Bennett,HB,0,2026,2026,200,82,75.6,79.5,54.7,00,0,1,0,8,6,16,5,35,14,21,KENNESAW,KENNESAW,75.5,55.5,,80.8
143817,Lewis Bond,WR,0,2026,2026,121,69.9,0,,57.9,11,1,1,0,0,50,0,26,76,50,26,BOSTON COL,BOSTON COL,67.9,71.1,,
143826,Otto Hess,C,0,,2026,117,65.1,79.3,63.3,63.7,62,0,1,0,35,0,0,26,61,35,26,BALL ST,BALL ST,,,,
143833,Luke McLaughlin,WR,0,,2026,121,52.8,71.8,,,83,0,1,0,0,9,0,0,9,9,0,BOSTON COL,BOSTON COL,,53.9,,
143854,Sahmir Hagans,WR,0,2026,2026,154,59.2,76.8,,60.1,02,0,1,0,0,22,0,26,48,22,26,DUKE,DUKE,65.8,58.9,,
143866,Jaquez Moore,HB,0,,2026,154,61.3,69.6,,,09,0,1,0,0,2,5,0,7,2,5,DUKE,DUKE,69.7,58.6,,61.3
143870,Justin Pickett,G,0,2026,2026,154,64.7,78.9,87.7,59.4,77,0,1,0,37,0,0,29,66,37,29,DUKE,DUKE,,,,
143905,James BlackStrain,WR,0,,2028,230,63,73.4,,59.7,05,0,1,0,0,12,0,3,15,12,3,MO STATE,MO STATE,62.9,62.6,,
143936,Romello Brinson,WR,0,2026,2026,287,47.1,0,,69.8,03,1,1,0,0,31,0,25,56,31,25,SMU,SMU,,46.8,,
143948,Ryan Rodriguez,C,0,,2027,220,60,65.1,,60,76,0,1,0,0,0,0,1,1,0,1,MIAMI FL,MIAMI FL,,,,
143958,Gavin Blackwell,WR,0,,2026,167,57.5,66.8,,,06,0,1,0,0,2,0,0,2,2,0,FLORIDA ST,FLORIDA ST,,58.4,,
143974,Kobe Paysour,WR,0,,2026,245,70.8,78.4,,63.1,08,0,1,0,0,31,0,26,57,31,26,N CAROLINA,N CAROLINA,66.2,70,,
143976,Diego Pounds,T,0,2026,2026,226,69.2,76.1,79.7,62.6,61,0,1,0,37,0,0,15,52,37,15,OLE MISS,OLE MISS,,,,
143984,Jakolbe Baldwin,WR,0,,2026,214,80.5,70.8,60.5,60.4,11,0,1,0,1,5,0,4,10,6,4,MARSHALL,MARSHALL,61,76.8,,
143989,Jaleel Davis,T,1,,2026,166,51.9,77.2,51.1,51.7,78,1,1,0,36,0,0,29,65,36,29,FIU,FIU,,,,
144011,Trey Andersen,T,0,,2026,329,62.5,70.6,71,61.4,57,0,1,0,1,0,0,9,10,1,9,UTAH ST,UTAH ST,,,,
144016,Jaden Bradley,WR,0,2026,2026,325,62.5,0,,58,06,2,1,0,0,20,0,18,38,20,18,UNLV,UNLV,64.1,68.1,,
144041,Enrique Cruz Jr.,T,0,2026,2026,198,79.6,77,87.8,72.9,77,0,1,0,35,0,0,38,73,35,38,KANSAS,KANSAS,,,,
144042,Kalan Ellis,G,0,,2028,284,52.8,0,41,58.6,76,1,1,0,33,0,0,25,58,33,25,S DIEGO ST,S DIEGO ST,,,,
144049,Wes Hoeh,C,0,,2026,146,56.2,7.5,56.2,59.9,73,1,1,0,51,0,0,24,75,51,24,UCONN,UCONN,,,,
144060,Landon Morris,TE,0,,2027,130,57.5,76.3,60.4,36.9,81,0,1,0,7,24,0,8,39,31,8,CAL,CAL,62.9,68.7,,
144070,Tahj Bullock,QB,0,,2026,144,58.3,63.6,,,12,0,1,0,0,0,1,0,1,0,1,COLO STATE,COLO STATE,62.5,,,59.4
144072,Kenji Christian,HB,0,,2028,316,84.9,73.6,74.7,60,10,0,1,0,3,6,6,1,16,9,7,TOLEDO,TOLEDO,70.9,84.2,,81
144079,Jack Hollifield,C,0,,2026,319,59,79.1,70,56.3,58,1,1,0,28,0,0,29,57,28,29,TULANE,TULANE,,,,
144095,Christian Moss,WR,0,,2027,200,58.3,80.4,,71,06,0,1,0,0,29,0,34,63,29,34,KENNESAW,KENNESAW,61,56.1,,
144107,Malachi Thomas,HB,0,,2026,273,61,70.5,75.1,,24,0,1,0,2,5,4,0,11,7,4,PURDUE,PURDUE,69.2,56,,61.4
144110,Holden Caspersen,LS,0,,2026,140,60,60,,60,S58,0,1,0,0,0,0,1,1,0,1,CLEMSON,CLEMSON,,,,
144111,Dacari Collins,WR,0,,2026,210,53.1,74.5,,60.8,03,0,1,0,0,18,0,7,25,18,7,LOUISVILLE,LOUISVILLE,62.9,53.5,,
144121,Tristan Leigh,T,0,2026,2026,140,59.6,76.9,79.6,51.7,71,0,1,0,30,0,0,33,63,30,33,CLEMSON,CLEMSON,,,,
144122,Ryan Linthicum,C,0,,2026,140,62.7,79.3,79.4,58.4,53,0,1,0,30,0,0,33,63,30,33,CLEMSON,CLEMSON,,,,
144133,Dietrick Pennington,G,0,,2029,140,60,64.8,,60,59,0,1,0,0,0,0,2,2,0,2,CLEMSON,CLEMSON,,,,
144232,Myles Montgomery,HB,0,2026,2026,323,65.1,72.9,36.6,58.7,22,0,1,0,4,7,5,3,19,11,8,UCF,UCF,69.7,54.5,,69.7
144234,Will Pauling,WR,0,2026,2026,258,64.5,73.2,,42.3,02,0,1,0,0,12,0,10,22,12,10,NOTRE DAME,NOTRE DAME,62.9,67.5,,
144244,Matt Byrnes,TE,0,,2028,325,47.3,71.9,67.3,46.6,85,0,1,0,1,2,0,8,11,3,8,UNLV,UNLV,,57,,
144253,Alton McCaskill,HB,0,,2027,281,62.2,71,77.3,60,22,0,1,0,2,5,8,1,16,7,9,SM HOUSTON,SM HOUSTON,71.9,57.1,,61.9
144276,Mak Pounders,T,0,,2026,210,59.9,70.9,78.4,56.6,66,0,1,0,3,0,0,8,11,3,8,LOUISVILLE,LOUISVILLE,,,,
144289,Cameron Wright,WR,0,,2026,141,57.1,75.6,,60.6,17,0,1,0,0,10,0,26,36,10,26,COAST CAR,COAST CAR,62.9,56.5,,
144358,Stone Eby,TE,0,,2026,287,54.6,73,83.7,49.5,44,1,1,0,4,2,0,7,13,6,7,SMU,SMU,,58.2,,
144361,Dylan Goffney,WR,0,,2026,287,58.9,71.4,,61.3,18,0,1,0,0,1,0,8,9,1,8,SMU,SMU,,59.3,,
144392,Justin Lynch,WR,0,,2026,254,66,63.6,,,05,0,1,0,0,0,1,0,1,0,1,N ILLINOIS,N ILLINOIS,62.5,,,60.1
144404,Bryce Bohanon,WR,0,,2026,319,82.4,74.8,,59.2,83,0,1,0,0,19,1,10,30,19,11,TULANE,TULANE,66.5,83.5,,57.5
144442,Braylon Braxton,QB,0,,2026,296,71.6,77,,60.1,01,0,1,30,0,0,3,35,68,30,38,SO MISS,SO MISS,69.8,,70.7,61.8
144464,Titus Mokiao-Atimalala,WR,0,,2026,324,54.6,76,,60.3,02,0,1,0,0,15,0,9,24,15,9,UCLA,UCLA,63.6,54.7,,
144473,Cole Best,C,0,,2028,327,65.4,77.6,71.5,62.7,72,0,1,0,17,0,0,23,40,17,23,USF,USF,,,,
144486,Andrew Kilfoyl,G,0,,2026,122,47.9,74.3,26.8,49.3,69,0,1,0,5,0,0,13,18,5,13,BOWL GREEN,BOWL GREEN,,,,
144532,Isaiah Hankins,K,0,,2026,144,60,60,63.8,,S98,0,1,0,1,0,0,0,1,1,0,COLO STATE,COLO STATE,,,,
144542,Tyler Maro,T,0,,2026,193,60,60,60.9,,50,0,1,0,1,0,0,0,1,1,0,IOWA STATE,IOWA STATE,,,,
