playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesFgepDefense,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepOffense,gradesLongSnap,gradesPuntReturn,gradesPunter,gradesFgepKicker,gradesKickReturn,gradesKickoffKicker
183286,Grant Ellinger,G,0,0,,2029,335,,60.9,61.7,65,0,0,1,5,0,0,0,0,0,0,VIRGINIA,VIRGINIA,5,60,,,,,,
183288,Jewett Hayes,ED,0,0,,2029,335,,60.7,68.3,D85,0,0,1,0,0,0,5,0,0,0,VIRGINIA,VIRGINIA,5,,,,,,,
183289,Ethan Minter,S,0,0,,2029,335,60,61.3,63.2,D30,0,0,1,0,4,0,0,0,3,0,VIRGINIA,VIRGINIA,7,,,,,,,
183432,Shaun Nicholas,WR,0,0,,2029,319,,68.2,66.2,19,0,0,1,0,0,6,0,1,0,1,TULANE,TULANE,7,,,,,,,
183483,Brandon Young Jr.,TE,0,0,,2029,251,,57.7,66.2,87,0,0,1,0,0,0,6,2,0,0,N TEXAS,N TEXAS,8,,,,,,52.4,
183678,Mario Landino,DI,0,0,,2029,190,59.4,60.8,64.9,D97,0,0,1,4,3,0,0,0,1,0,INDIANA,INDIANA,8,60,,,,,,
183680,Daniel Ndukwe,ED,0,0,,2029,190,,62.3,65.6,D17,0,0,1,0,0,4,0,0,2,0,INDIANA,INDIANA,6,,,,,,,
183699,Eddrick Houston,DI,0,0,,2029,260,59.1,59.2,64.3,D96,0,0,1,0,4,0,0,0,0,0,OHIO STATE,OHIO STATE,4,,,,,,,
183701,Miles Lockhart,CB,0,0,,2029,260,,60.2,64.3,D13,0,0,1,0,0,0,4,0,0,0,OHIO STATE,OHIO STATE,4,,,,,,,
183702,Jaylen McClain,S,0,0,,2029,260,60,61.1,66.6,D18,0,0,1,0,4,0,0,3,3,0,OHIO STATE,OHIO STATE,10,,,,,,,
183704,Ian Moore,T,0,0,,2029,260,,60.5,63.2,69,0,0,1,3,0,0,0,0,0,0,OHIO STATE,OHIO STATE,3,60,,,,,,
183707,Payton Pierce,LB,0,0,,2029,260,60.1,61.2,72.5,D26,0,0,1,0,4,3,4,3,3,0,OHIO STATE,OHIO STATE,17,,,,,,,
183709,Aaron Scott Jr.,CB,0,0,,2029,260,,60.7,66.3,D05,0,0,1,0,0,3,0,0,0,0,OHIO STATE,OHIO STATE,3,,,,,,,
183711,Garrett Stover,LB,0,0,,2029,260,,60.9,65.9,D23,0,0,1,0,0,3,0,0,0,0,OHIO STATE,OHIO STATE,3,,,,,,,
183712,Bryce West,CB,0,0,,2029,260,,60.4,65.4,D12,0,0,1,0,0,0,0,0,2,0,OHIO STATE,OHIO STATE,2,,,,,,,
183757,Therrian Alexander III,CB,0,0,,2029,128,60,60,63.9,D01,0,0,1,0,1,1,0,0,0,0,BYU,BYU,2,,,,,,,
183780,Tommy Prassas,CB,0,0,,2029,128,,60,65.1,D22,0,0,1,0,0,0,0,0,2,0,BYU,BYU,2,,,,,,,
183783,John Taumoepeau,DI,0,0,,2026,128,58.6,58.5,64.5,D55,0,0,1,0,8,0,0,0,0,0,BYU,BYU,8,,,,,,,
183786,Will Zundel,TE,0,0,,2029,128,,61.2,67.3,83,0,0,1,0,0,2,0,0,2,0,BYU,BYU,4,,,,,,,
184079,Jayden Studio,LB,0,0,,2029,197,,62,65.2,D26,0,0,1,0,0,6,0,0,0,0,JAMES MAD,JAMES MAD,6,,,,,,,
184085,Josh Ringer,HB,0,0,,2029,221,,59.6,68.6,30,0,0,1,0,0,1,6,6,0,0,MIAMI OH,MIAMI OH,13,,,,,,,
184124,Amare Garrett,CB,0,0,,2031,318,,61.1,65.3,E21,0,0,1,0,0,3,0,0,0,0,TROY,TROY,3,,,,,,,
184139,Isaiah Paul,CB,0,0,,2027,347,,62,69.4,D07,0,0,1,0,0,6,0,0,4,0,W MICHIGAN,W MICHIGAN,10,,,,,,,
184203,Jae Beasley II,TE,0,0,,2029,325,,59.8,68.5,43,0,0,1,0,0,4,7,0,2,0,UNLV,UNLV,13,,,,,,,
184206,Tre Fulton,S,0,0,,2030,325,60,49.5,66.6,D10,1,0,1,0,1,4,0,6,3,0,UNLV,UNLV,14,,,,,,,
184226,Travis Anderson,S,0,0,,2029,120,,61.8,66.6,D38,0,0,1,0,0,0,4,0,4,0,BOISE ST,BOISE ST,8,,,,,,,
184228,Roman Caywood,ED,0,0,,2029,120,,60.7,65.1,D51,0,0,1,6,0,0,4,0,0,0,BOISE ST,BOISE ST,10,60,,,,,,
184283,Jaden Martin-Burgess,S,0,0,,2028,200,,60,65.4,D32,0,0,1,0,0,2,0,0,0,0,KENNESAW,KENNESAW,2,,,,,,,
184301,JaKobe Campbell,G,0,0,,2029,197,,61.7,66.8,56,0,0,1,5,0,0,0,0,0,0,JAMES MAD,JAMES MAD,5,60.3,,,,,,
184303,KJ Flowe,CB,0,0,,2029,197,,62.4,68.2,D14,0,0,1,0,0,0,3,0,8,0,JAMES MAD,JAMES MAD,11,,,,,,,
184306,Logan Ketcham,LS,0,0,,2026,197,,62.1,63.7,S33,0,0,1,0,0,0,0,6,0,0,JAMES MAD,JAMES MAD,6,,68,,,,,
184308,Chase Regan,S,0,0,,2028,197,,74.3,69.7,D22,0,0,1,0,0,6,3,1,6,1,JAMES MAD,JAMES MAD,16,,,,,,,
184338,Jalyn Durgan,ED,0,0,,2026,251,,64,66.8,D09,0,0,1,1,0,4,0,0,3,0,N TEXAS,N TEXAS,8,60,,,,,,
184364,Rondell Carter,S,0,0,,2028,318,60,60,60.7,D24,0,0,1,0,1,0,0,0,0,0,TROY,TROY,1,,,,,,,
184374,Ky McNulty,WR,0,0,,2029,318,,38.7,72.6,13,0,0,1,0,0,3,6,10,6,0,TROY,TROY,25,,,,,,,
184377,Trae Swartz,TE,0,0,,2026,318,,60.7,67,89,0,0,1,3,0,0,6,0,0,0,TROY,TROY,9,60,,,,,,
184432,Chase Stevens,G,0,0,,2029,200,,60.8,66.7,66,0,0,1,3,0,0,0,0,0,0,KENNESAW,KENNESAW,3,60,,,,,,
184529,Zabien Brown,CB,0,0,,2029,103,60,60,64.5,D02,0,0,1,0,2,0,0,0,0,0,ALABAMA,ALABAMA,2,,,,,,,
184533,Isaia Faga,DI,0,0,,2029,103,,60,64.7,D88,0,0,1,0,0,0,0,0,1,0,ALABAMA,ALABAMA,1,,,,,,,
184537,Joseph Ionata,C,0,0,,2029,103,,60,63.7,69,0,0,1,1,0,0,0,0,0,0,ALABAMA,ALABAMA,1,60,,,,,,
184538,Cayden Jones,LB,0,0,,2029,103,,60.4,65.5,D30,0,0,1,0,0,2,0,2,0,0,ALABAMA,ALABAMA,4,,,,,,,
184541,Zavier Mincey,S,0,0,,2029,103,,63.6,69.2,D12,0,0,1,0,0,2,5,0,7,0,ALABAMA,ALABAMA,14,,,,,,,
184542,Red Morgan,CB,0,0,,2029,103,60,58.3,69.6,D16,0,0,1,0,4,0,5,2,0,0,ALABAMA,ALABAMA,11,,,,,,,
184547,William Sanders,G,0,0,,2029,103,,60,61,70,0,0,1,1,0,0,0,0,0,0,ALABAMA,ALABAMA,1,60,,,,,,
184549,KJ Bolden,S,0,0,,2029,173,60,62.8,67.2,D04,0,0,1,0,1,4,0,2,7,0,GEORGIA,GEORGIA,14,,,,,,,
184550,Chauncey Bowens,HB,0,0,,2029,173,,60.3,63.7,33,0,0,1,0,0,0,2,0,0,0,GEORGIA,GEORGIA,2,,,,,,,
184554,Chris Cole,LB,0,0,,2029,173,60,60.3,66.9,D09,0,0,1,0,1,5,0,7,0,0,GEORGIA,GEORGIA,13,,,,,,,
184564,Quintavius Johnson,ED,0,0,,2029,173,,62.2,68.2,D33,0,0,1,4,0,0,2,7,7,0,GEORGIA,GEORGIA,20,60,,,,,,
184566,Demello Jones,CB,0,0,,2029,173,,60.5,66.5,D15,0,0,1,0,0,0,0,0,2,0,GEORGIA,GEORGIA,2,,,,,,,
184567,Kris Jones,ED,0,0,,2029,173,59.9,60,61.1,D28,0,0,1,0,1,0,0,0,0,0,GEORGIA,GEORGIA,1,,,,,,,
184569,Nnamdi Ogboko,DI,0,0,,2029,173,60,60.2,64,D95,0,0,1,0,1,0,0,0,1,0,GEORGIA,GEORGIA,2,,,,,,,
184574,Ellis Robinson IV,CB,0,0,,2029,173,60,60,63.6,D01,0,0,1,0,1,0,0,0,0,0,GEORGIA,GEORGIA,1,,,,,,,
184581,Michael Uini,T,0,0,,2029,173,,61.3,67,52,0,0,1,4,0,0,0,2,0,0,GEORGIA,GEORGIA,6,60,,,,,,
184583,Sacovie White-Helton,WR,0,0,,2029,173,,61,65.3,18,0,0,1,0,0,5,2,0,0,0,GEORGIA,GEORGIA,7,,,,,,,
184584,Justin Williams,LB,0,0,,2029,173,,61.8,68.5,D19,0,0,1,0,0,5,0,7,5,0,GEORGIA,GEORGIA,17,,,60.3,,,,
184899,Stone Harrington,K,0,0,,2027,315,,60.7,68.5,S48,0,0,1,8,0,8,0,0,0,0,TEXAS TECH,TEXAS TECH,16,,,,,64.9,,77.3
184902,Micah Hudson,WR,0,0,,2029,315,,60,64.2,14,0,0,1,0,0,0,2,0,0,0,TEXAS TECH,TEXAS TECH,2,,,,,,,
184903,Trey Jackson,TE,0,0,,2029,315,,61.7,64.8,88,0,0,1,8,0,0,2,0,0,0,TEXAS TECH,TEXAS TECH,10,60.3,,,,,,
184909,Jacob Ponton,T,0,0,,2029,315,,61.7,63.3,70,0,0,1,8,0,0,0,0,0,0,TEXAS TECH,TEXAS TECH,8,60,,,,,,
184911,Tyson Turner,WR,0,0,,2029,315,,60.1,65.7,11,0,0,1,0,0,0,2,0,0,0,TEXAS TECH,TEXAS TECH,2,,,,,,,
184912,Rylan Vagana,LS,0,0,,2029,315,,57.4,62.6,S47,0,0,1,0,0,0,0,2,0,0,TEXAS TECH,TEXAS TECH,2,,42.1,,,,,
184981,Isaiah Patterson,LB,0,0,,2029,325,60.1,68.7,70.7,D54,0,0,1,0,4,2,7,6,3,1,UNLV,UNLV,22,,,,,,,
185205,Turner Schmidt,ED,0,0,,2029,197,,60,67.6,D98,0,0,1,0,0,0,0,0,6,0,JAMES MAD,JAMES MAD,6,,,,,,,
185758,Mekhi Rodgers,CB,0,0,2026,2026,197,60,67.6,69.9,D01,0,0,1,0,3,2,0,0,7,1,JAMES MAD,JAMES MAD,12,,,,,,,
186467,Cohen Fuller,DI,0,0,,2027,325,59.7,60.4,64,D55,0,0,1,0,3,0,0,0,1,0,UNLV,UNLV,4,,,,,,,
186494,Tray Taylor,WR,0,0,,2028,318,,60,63.5,08,0,0,1,0,0,0,0,0,1,0,TROY,TROY,1,,,,,,,
186580,Tre Williams III,TE,0,0,,2026,251,,59.8,64.6,06,0,0,1,0,0,0,0,2,0,0,N TEXAS,N TEXAS,2,,,,,,,
187945,Bryce Robinson,LS,0,0,,2026,335,,64.2,62.7,S69,0,0,1,5,0,0,0,2,0,0,VIRGINIA,VIRGINIA,7,61.6,76.9,,,,,
188067,Jordan Jackson,WR,0,0,,2026,200,,60.2,64.3,19,0,0,1,0,0,0,4,0,0,0,KENNESAW,KENNESAW,4,,,,,,,
188269,Jermaine Agee,S,0,0,,2029,221,,73.9,67.8,D13,0,0,1,0,0,0,0,5,3,1,MIAMI OH,MIAMI OH,8,,,,,,,
188270,OJ Alexander,DI,0,0,,2029,221,59.4,60.2,64.6,D99,0,0,1,0,1,0,0,0,1,0,MIAMI OH,MIAMI OH,2,,,,,,,
188273,Toney Coleman Jr.,CB,0,0,,2029,221,,60.2,68.3,D21,0,0,1,0,0,2,0,4,1,0,MIAMI OH,MIAMI OH,7,,,,,,,
188274,Leo Colombi,S,0,0,,2029,221,,59.1,69.1,D28,0,0,1,0,0,2,6,0,3,0,MIAMI OH,MIAMI OH,11,,,,,,,
188281,Braylon Isom,WR,0,0,,2029,221,,60,62.1,18,0,0,1,0,0,1,0,0,0,0,MIAMI OH,MIAMI OH,1,,,,,,,
188286,Kaleb Martin,CB,0,0,,2029,221,60,60.6,66.9,D17,0,0,1,0,3,0,0,1,2,0,MIAMI OH,MIAMI OH,6,,,,,,,
188289,Brach Rice,DI,0,0,,2029,221,59.3,59.5,66.2,D47,0,0,1,0,2,0,6,0,1,0,MIAMI OH,MIAMI OH,9,,,,,,,
188291,Jacob Schorsch,G,0,0,,2029,221,,60.3,61.6,70,0,0,1,3,0,0,0,0,0,0,MIAMI OH,MIAMI OH,3,60,,,,,,
188481,Jaylen Allen,CB,0,0,,2030,325,,60,69.6,D25,0,0,1,0,0,0,0,6,2,0,UNLV,UNLV,8,,,,,,,
188484,Dyllan Drummond,G,0,0,,2029,325,,61.2,67.2,75,0,0,1,4,0,0,0,0,0,0,UNLV,UNLV,4,60,,,,,,
188492,Kayden McGee,WR,0,0,,2029,325,,72.2,69.7,16,0,0,1,0,0,0,0,6,2,1,UNLV,UNLV,8,,,,,,,
188493,Konner Melzer,P,0,0,,2027,325,,60.3,60.5,S39,0,0,1,4,0,0,0,0,0,0,UNLV,UNLV,4,60,,,,,,
188496,Andre Porter,ED,0,0,,2030,325,,60.4,63.1,D42,0,0,1,0,0,0,0,6,0,0,UNLV,UNLV,6,,,,,,,
188661,Charlie Becker,WR,1,0,,2029,190,,73.4,68.4,80,0,0,1,0,0,0,3,2,2,0,INDIANA,INDIANA,7,,,,,,,
188663,Quentin Clark,LB,0,0,,2029,190,,62.2,65.4,D40,0,0,1,0,0,4,0,0,2,0,INDIANA,INDIANA,6,,,,,,,
188665,Rolijah Hardy,LB,0,0,,2029,190,59.9,63.5,66.8,D21,0,0,1,0,3,4,0,3,1,0,INDIANA,INDIANA,11,,,,,,,
188677,Quinn Warren,K,0,0,,2029,190,,60,67.8,S93,0,0,1,0,0,4,0,0,0,0,INDIANA,INDIANA,4,,,,,,,67.8
189374,Gemyel Allen,G,0,0,,2029,154,,61.7,66.8,76,0,0,1,5,0,0,0,0,0,0,DUKE,DUKE,5,60.3,,,,,,
189376,Landan Callahan,CB,0,0,,2029,154,60.1,60.8,66.5,D21,0,0,1,0,5,0,0,0,1,0,DUKE,DUKE,6,,,,,,,
189378,Kyren Condoll,CB,0,0,,2029,154,,60.8,63.9,D29,0,0,1,0,0,5,0,0,0,0,DUKE,DUKE,5,,,,,,,
189388,Jayden Moore,WR,0,0,,2029,154,,57.6,68.3,08,0,0,1,0,0,0,5,4,1,0,DUKE,DUKE,10,,,,,,,
189390,Tyshon Reed Jr.,ED,0,0,,2029,154,,59.7,69.7,D10,0,0,1,0,0,5,5,4,1,0,DUKE,DUKE,15,,,,,,,
189392,Kade Reynoldson,P,0,0,,2029,154,,60.9,66.2,S41,0,0,1,5,0,0,0,4,0,0,DUKE,DUKE,9,60,,,60.4,,,
189393,Cosme Salas,K,0,0,,2029,154,,60,68.4,S39,0,0,1,0,0,5,0,0,0,0,DUKE,DUKE,5,,,,,,,63
189395,Kobe Smith,ED,0,0,,2029,154,,61,67.8,D18,0,0,1,0,0,5,0,4,0,0,DUKE,DUKE,9,,,,,,,
189397,Bradley Smith,G,0,0,,2029,154,,61,63,63,0,0,1,5,0,0,0,0,0,0,DUKE,DUKE,5,60,,,,,,
189400,Kam Bell,TE,0,0,,2028,196,,60.1,66,88,0,0,1,0,0,0,4,0,0,0,JVILLE ST,JVILLE ST,4,,,,,,,
189449,Elias Rudolph,ED,0,0,,2029,325,,68.3,68.5,D91,0,0,1,0,0,2,7,0,2,0,UNLV,UNLV,11,,,,,,,
189564,Reese Baker,T,0,0,,2029,319,,61.6,64.1,78,0,0,1,7,0,0,0,0,0,0,TULANE,TULANE,7,60,,,,,,
189567,DJ Cicero,TE,0,0,,2029,319,,60,63.6,89,0,0,1,0,0,0,4,0,0,0,TULANE,TULANE,4,,,,,,,
189571,Patrick Durkin,K,0,0,,2029,319,,60.4,67.7,S91,0,0,1,7,0,6,0,0,0,0,TULANE,TULANE,13,,,,,64.6,,65.3
189583,Colin O'Carroll,T,0,0,,2029,319,,60.2,63.1,75,0,0,1,0,0,0,0,3,0,0,TULANE,TULANE,3,,,,,,,
189584,E'zaiah Shine,CB,0,0,,2029,319,59.9,60,61.1,D11,0,0,1,0,1,0,0,0,0,0,TULANE,TULANE,1,,,,,,,
189587,Kellen Tasby,WR,0,0,,2029,319,,60.2,64.8,81,0,0,1,0,0,0,0,0,2,0,TULANE,TULANE,2,,,,,,,
189589,Javion White,S,0,0,,2029,319,60,60.6,65.5,D03,0,0,1,0,1,0,0,0,2,0,TULANE,TULANE,3,,,,,,,
189644,Cody Hagen,WR,0,0,,2029,128,,60.1,62.5,05,0,0,1,0,0,0,8,0,0,0,BYU,BYU,8,,,,,,56.8,
189649,Noah Moeaki,TE,0,0,,2029,128,,59.3,66.2,82,0,0,1,0,0,0,8,0,0,0,BYU,BYU,8,,,,,,,
189653,Faletau Satuala,S,0,0,,2029,128,59.7,60.6,68.6,D11,0,0,1,0,4,0,8,0,0,0,BYU,BYU,12,,,,,,,
189719,Billy Koudelka,ED,0,0,,2029,335,60.2,61.6,67.5,D93,0,0,1,5,5,0,0,0,0,0,VIRGINIA,VIRGINIA,10,60,,,,,,
189783,Amare Grayson,G,0,0,,2029,196,,60.6,61.5,54,0,0,1,2,0,0,0,0,0,0,JVILLE ST,JVILLE ST,2,60,,,,,,
189787,Talan Carter,DI,0,0,,2029,196,59.6,60.2,64.6,D92,0,0,1,0,1,0,0,0,1,0,JVILLE ST,JVILLE ST,2,,,,,,,
189790,Thaxton Gallagher,LB,0,0,,2026,196,60,60,62.9,D49,0,0,1,0,1,0,0,0,0,0,JVILLE ST,JVILLE ST,1,,,,,,,
189793,Jayke Jones,CB,0,0,,2029,196,,63.9,63.6,D24,0,0,1,0,0,4,0,0,0,0,JVILLE ST,JVILLE ST,4,,,,,,,
189806,Justus Savage,HB,0,0,,2029,196,,61.6,68.2,21,0,0,1,0,0,0,4,0,2,0,JVILLE ST,JVILLE ST,6,,,,,,,
189813,Marc Woods,S,0,0,,2029,196,60,62.5,69.1,D31,0,0,1,0,1,4,4,0,3,0,JVILLE ST,JVILLE ST,12,,,,,,,
189943,Justin Terry,T,0,0,,2029,260,,60.5,64.1,65,0,0,1,3,0,0,0,0,0,0,OHIO STATE,OHIO STATE,3,60,,,,,,
189982,Tyler Brown,S,0,0,,2029,197,60,63.5,69.5,D13,0,0,1,0,3,0,0,0,9,0,JAMES MAD,JAMES MAD,12,,,,,,,
189983,Evan Bushong,C,0,0,,2029,197,,61.6,62.1,73,0,0,1,5,0,0,0,0,0,0,JAMES MAD,JAMES MAD,5,60.8,,,,,,
189984,Trashon Dye,LB,0,0,,2029,197,,63.2,68.8,D11,0,0,1,0,0,6,0,0,3,0,JAMES MAD,JAMES MAD,9,,,,,,,
189997,Deacon Rawls,T,0,0,,2029,197,,61.4,67.3,71,0,0,1,5,0,0,0,0,0,0,JAMES MAD,JAMES MAD,5,60,,,,,,
190001,Sahir West,ED,0,0,,2030,197,,60.6,66.8,D15,0,0,1,0,0,0,0,0,4,0,JAMES MAD,JAMES MAD,4,,,,,,,
190144,Ryan Brotherton,TE,0,0,,2029,347,,52.2,68.6,83,0,0,1,0,0,6,3,4,3,0,W MICHIGAN,W MICHIGAN,16,,,,,,,
190150,Terence Marshall,WR,0,0,,2029,347,,60.1,63.5,11,0,0,1,0,0,0,2,0,0,0,W MICHIGAN,W MICHIGAN,2,,,,,,,
190160,Braden Steely,S,0,0,,2029,347,,62,66.7,D19,0,0,1,0,0,6,2,0,0,0,W MICHIGAN,W MICHIGAN,8,,,,,,,
190283,Ben Blanton,LS,0,0,,2029,200,,61.5,61.4,S43,0,0,1,3,0,0,0,0,0,0,KENNESAW,KENNESAW,3,60,68.5,,,,,
190286,Tywon Christopher,LB,0,0,,2029,200,59.9,60,62.2,D46,0,0,1,0,2,0,0,0,0,0,KENNESAW,KENNESAW,2,,,,,,,
190287,Preston Clemmer,QB,0,0,,2029,200,,72,67.3,22,0,0,1,0,0,0,4,4,3,0,KENNESAW,KENNESAW,11,,,,,,,
190290,Benton Dunn,C,0,0,,2028,200,,60.4,62.5,68,0,0,1,3,0,0,0,0,0,0,KENNESAW,KENNESAW,3,60,,,,,,
190294,Jaiden Grimes,DI,0,0,,2029,200,59.6,59.8,62,D96,0,0,1,0,1,0,0,0,0,0,KENNESAW,KENNESAW,1,,,,,,,
190599,Victor Aderungboye,TE,0,0,,2029,251,,59.4,65.7,83,0,0,1,0,0,0,6,0,0,0,N TEXAS,N TEXAS,6,,,,,,,
190601,Miguel Arenas,K,0,0,,2029,251,,60,67.8,S46,0,0,1,0,0,4,0,0,0,0,N TEXAS,N TEXAS,4,,,,,,,56.6
190603,Amarion Berry,C,0,0,,2029,251,,60,63.7,62,0,0,1,1,0,0,0,0,0,0,N TEXAS,N TEXAS,1,60,,,,,,
190604,Miles Coleman,WR,0,0,,2029,251,,60,62.1,01,0,0,1,0,0,0,0,0,1,0,N TEXAS,N TEXAS,1,,,60.3,,,,
190611,Ashton Gray,HB,0,0,,2029,251,,60.7,66.4,20,0,0,1,0,0,0,6,2,3,0,N TEXAS,N TEXAS,11,,,,,,,
190614,Kyle Koch,WR,0,0,,2029,251,,61.8,68.4,14,0,0,1,0,0,0,6,0,3,0,N TEXAS,N TEXAS,9,,,,,,,
190627,Baron Tipton,WR,0,0,,2029,251,,63.8,67.9,80,0,0,1,0,0,4,6,0,3,0,N TEXAS,N TEXAS,13,,,60.3,,,,
190629,Jayden Williams,DI,0,0,,2029,251,59,59.1,63.9,D94,0,0,1,0,4,0,0,0,0,0,N TEXAS,N TEXAS,4,,,,,,,
190682,Jywon Boyd,WR,0,0,,2029,318,,30.5,66.5,12,0,1,1,0,0,0,0,0,6,0,TROY,TROY,6,,,,,,,
190683,Kam Curry,DI,0,0,,2027,318,59.4,59.7,63.1,D93,0,0,1,0,1,0,0,0,0,0,TROY,TROY,1,,,,,,,
190684,Keion Dunlap,LB,0,0,,2029,318,,60.4,63.3,D30,0,0,1,0,0,3,0,0,0,0,TROY,TROY,3,,,,,,,
190685,Jamel Fils-Aime,DI,0,0,,2026,318,58.7,58.6,63.5,D98,0,0,1,0,4,0,0,0,0,0,TROY,TROY,4,,,,,,,
190689,Matt Henry,G,0,0,,2026,318,,61.1,65.7,67,0,0,1,3,0,0,0,0,0,0,TROY,TROY,3,60,,,,,,
190691,Joe Lott,S,0,0,,2029,318,60,60.8,66.2,D29,0,0,1,0,1,3,0,0,0,0,TROY,TROY,4,,,,,,,
190695,Daivon Nelson,S,0,0,,2027,318,,62.8,71.3,D16,0,0,1,0,0,3,6,0,6,0,TROY,TROY,15,,,,,,,
190698,Marlin Odom,CB,0,0,,2029,318,,66.6,67.4,D17,0,0,1,0,0,3,0,0,6,0,TROY,TROY,9,,,,,,,
190699,Jermaine Paramore,ED,0,0,,2029,318,59.8,59.9,65.6,D69,0,0,1,3,1,0,6,0,0,0,TROY,TROY,10,60,,,,,,
190710,Shemar Welch,CB,0,0,,2029,318,,61.7,70.3,D31,0,0,1,0,0,0,0,0,6,0,TROY,TROY,6,,,,,,,
190900,Koy Beasley,S,0,0,,2029,221,,60.6,63.4,D08,0,0,1,0,0,3,0,0,0,0,MIAMI OH,MIAMI OH,3,,,,,,,
190903,Tarrion Grant,CB,0,0,,2029,315,,61.2,68.6,D23,0,0,1,0,0,0,0,0,4,0,TEXAS TECH,TEXAS TECH,4,,,,,,,
190986,Cam Bates,WR,0,0,,2029,120,,61,66.1,80,0,0,1,0,0,0,0,1,4,0,BOISE ST,BOISE ST,5,,,,,,,
190989,Troy Grizzle,FB,0,0,,2029,120,,65.3,67.9,45,0,0,1,6,0,7,0,0,0,0,BOISE ST,BOISE ST,13,60,,,,,,
190996,Dylan Riley,HB,0,0,,2029,120,,61.5,68.8,24,0,0,1,0,0,7,0,4,0,0,BOISE ST,BOISE ST,11,,,,,,,
191091,Lyndon Ravare,WR,0,0,,2028,200,,77.8,67.4,11,0,0,1,0,0,0,0,4,3,1,KENNESAW,KENNESAW,7,,,,,,,
191133,Jay Lindsey,TE,0,0,,2029,103,,60.1,65.8,88,1,0,1,1,0,0,5,7,0,0,ALABAMA,ALABAMA,13,60,,,,,,
191138,QB Reese,LB,0,0,,2029,103,,61.7,66.4,D36,0,0,1,0,0,0,0,0,4,0,ALABAMA,ALABAMA,4,,,,,,,
191151,Jahzare Jackson,T,0,0,,2029,173,,60.6,61.7,64,0,0,1,4,0,0,0,0,0,0,GEORGIA,GEORGIA,4,60,,,,,,
191348,Malik Esquerra,S,0,0,,2029,315,,63.2,69.5,D24,0,0,1,0,0,8,2,0,4,0,TEXAS TECH,TEXAS TECH,14,,,,,,,
191349,Ashton Hampton,CB,0,0,,2029,315,,60,64.4,D16,0,0,1,0,0,0,0,1,0,0,TEXAS TECH,TEXAS TECH,1,,,,,,,
191351,Oliver Miles III,S,0,0,,2029,315,,61.8,68.4,28,0,0,1,0,0,8,0,2,4,0,TEXAS TECH,TEXAS TECH,14,,,,,,,
191359,J'Koby Williams,HB,0,0,,2029,315,,60,63.2,20,0,0,1,0,0,0,2,0,3,0,TEXAS TECH,TEXAS TECH,5,,,61.4,,,59.4,
192649,Oscar Doyle,P,0,0,,2028,120,,60.9,65.4,S37,0,0,1,6,0,0,0,4,0,0,BOISE ST,BOISE ST,10,60,,,69.2,,,
193089,Andrew Baker,LB,0,0,,2029,347,,64.4,70,D45,0,0,1,0,0,6,2,4,3,0,W MICHIGAN,W MICHIGAN,15,,,,,,,
193092,Gavin Dabo,G,0,0,,2029,347,,61.6,62.1,72,0,0,1,5,0,0,0,0,0,0,W MICHIGAN,W MICHIGAN,5,60.8,,,,,,
193152,Adedamola Ajani,G,0,0,,2029,190,,60.7,62.5,72,0,0,1,4,0,0,0,0,0,0,INDIANA,INDIANA,4,60,,,,,,
193190,Leroy Roker III,S,0,0,,2029,260,,73.8,67.5,D28,0,0,1,0,0,3,4,0,3,0,OHIO STATE,OHIO STATE,10,,,,,,,
193193,Gabe VanSickle,G,0,0,,2029,260,,60.9,64.8,58,0,0,1,3,0,0,0,0,0,0,OHIO STATE,OHIO STATE,3,60,,,,,,
193307,Jaden Kelly,LB,0,0,,2027,200,,61.4,64.6,D18,0,0,1,0,0,4,0,0,0,0,KENNESAW,KENNESAW,4,,,,,,,
197033,Paddy McAteer,K,0,0,,2027,318,,60,67,S32,0,0,1,0,0,3,0,0,0,1,TROY,TROY,3,,,,,,,57.3
198072,Blake Doud,P,0,0,,2026,103,,60.6,67.8,S38,0,0,1,1,0,0,0,7,0,0,ALABAMA,ALABAMA,8,60,,,63.7,,,
198079,Derek Meadows,WR,0,0,,2030,103,,72.1,66.6,30,0,0,1,0,0,0,5,3,0,0,ALABAMA,ALABAMA,8,,,,,,,
198081,Justin Hill,ED,0,0,,2030,103,,62.2,65.7,D08,0,0,1,0,0,2,0,0,3,0,ALABAMA,ALABAMA,5,,,,,,,
198085,Marshall Pritchett,TE,0,0,,2030,103,,74.6,62.8,14,0,0,1,1,0,0,0,7,0,1,ALABAMA,ALABAMA,8,60,,,,,,
198087,Dijon Lee Jr.,CB,0,0,,2030,103,60,60.9,67,D05,0,0,1,0,3,0,0,0,2,0,ALABAMA,ALABAMA,5,,,,,,,
198088,Ivan Taylor,S,0,0,,2030,103,,61.8,66.3,D13,0,0,1,0,0,2,5,0,4,0,ALABAMA,ALABAMA,11,,,,,,,
198089,Luke Metz,LB,0,0,,2030,103,,62.5,70,D26,0,0,1,0,0,2,5,0,4,0,ALABAMA,ALABAMA,11,,,,,,,
