playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesFgepDefense,gradesFgepOffense,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesKickReturn,gradesPuntReturn,gradesPunter,gradesFgepKicker,gradesKickoffKicker,gradesLongSnap
147659,Titan Fleischmann,T,0,0,,2027,233,,60,62.1,69.6,66,0,0,1,7,0,0,0,0,0,0,MONTANA ST,MONTANA ST,7,,,,,,
147663,Aidan Garrigan,WR,0,0,,2026,233,,,61,66.1,85,0,0,1,0,0,8,4,0,0,0,MONTANA ST,MONTANA ST,12,,,,,,
147664,Kenneth Eiden IV,ED,0,0,,2026,233,59.5,,60.1,62.8,D11,0,0,1,0,2,0,0,5,0,0,MONTANA ST,MONTANA ST,7,,,,,,
147668,Tyson Pottenger,S,0,0,,2026,233,60,,60,61.1,D20,0,0,1,0,1,0,0,0,0,0,MONTANA ST,MONTANA ST,1,,,,,,
147676,Miles Jackson,CB,0,0,,2025,233,59.9,,60,62.2,D06,0,0,1,0,2,0,0,0,0,0,MONTANA ST,MONTANA ST,2,,,,,,
147677,McCade O'Reilly,LB,0,0,,2025,233,60.1,,60.1,63.8,D43,0,0,1,0,2,0,0,0,0,0,MONTANA ST,MONTANA ST,2,,,,,,
147680,Zack Black,DI,0,0,,2027,233,59.3,,59.5,62.9,D50,0,0,1,0,2,0,0,0,0,0,MONTANA ST,MONTANA ST,2,,,,,,
147681,Brody Grebe,ED,0,0,,2025,233,59.7,,59.9,63.5,D41,0,0,1,0,2,0,0,0,0,0,MONTANA ST,MONTANA ST,2,,,,,,
147683,Paul Brott,DI,0,0,,2026,233,59.6,,59.8,62,D96,0,0,1,0,1,0,0,0,0,0,MONTANA ST,MONTANA ST,1,,,,,,
147688,Tommy Sullivan,LS,0,0,,2025,233,,64.9,66.1,63.5,S71,0,0,1,7,0,0,0,5,0,0,MONTANA ST,MONTANA ST,12,,,,,,80.7
147963,Jordan Love,C,0,0,,2026,401,,60,60.9,61.9,68,0,0,1,5,0,0,0,0,0,0,TARLETON,TARLETON,5,,,,,,
148022,Tim White,S,1,0,,2028,291,60,,70.2,68.8,D09,0,0,1,0,1,5,6,2,0,1,S DAKOTA,S DAKOTA,14,,,,,,
148033,Scotty Presson Jr.,TE,0,0,,2026,188,,60,61,69.7,11,0,0,1,3,0,0,7,5,2,0,ILL STATE,ILL STATE,17,,,,,,
148042,Nick Kessler,DI,0,0,,2026,188,59.8,,60.3,64.8,D87,0,0,1,0,1,0,0,0,1,0,ILL STATE,ILL STATE,2,,,,,,
148044,Cam Wilson,CB,0,0,,2026,188,,,60.5,68.1,D25,0,0,1,0,0,3,0,5,2,0,ILL STATE,ILL STATE,10,,,,,,
148046,Jack Dwyer,S,0,0,,2026,188,,,65.4,70.1,D34,0,0,1,0,0,3,7,5,2,1,ILL STATE,ILL STATE,17,,,,,,
148051,Reese Edwards,ED,0,0,,2026,188,60,,60.2,64.3,D10,0,0,1,0,1,0,0,0,2,0,ILL STATE,ILL STATE,3,,,,,,
148054,Ian Wagner,K,0,0,,2026,188,,,60,66.3,S31,0,0,1,3,0,3,0,0,0,0,ILL STATE,ILL STATE,6,,,,60,65.2,
148136,Sam Hagen,T,0,0,2026,2026,292,,60.2,61.7,68.3,76,0,0,1,6,0,0,0,0,0,0,S DAK ST,S DAK ST,6,,,,,,
148151,Bryce Lance,WR,0,0,2026,2026,250,,,59.5,65.9,05,0,0,1,0,0,0,0,3,0,0,N DAK ST,N DAK ST,3,,,,,,
148156,Barika Kpeenu,HB,0,0,2026,2026,250,,,61.2,70.5,08,0,0,1,0,0,0,0,0,3,0,N DAK ST,N DAK ST,3,,,,,,
148158,Truman Werremeyer,TE,0,0,,2026,250,,61.5,61.7,61.6,46,0,0,1,9,0,0,0,3,0,0,N DAK ST,N DAK ST,12,,,,,,
148162,Chris Harris,WR,0,0,,2026,250,,,66.1,69.5,19,0,0,1,0,0,8,6,0,3,1,N DAK ST,N DAK ST,17,,,,,,
148164,Finn Diggins,TE,0,0,,2026,250,,60.7,61.7,67.5,89,0,0,1,9,0,0,6,0,0,0,N DAK ST,N DAK ST,15,,,,,,
148166,Ryan Jones,S,0,0,,2026,250,60.1,,61.7,68.3,D27,0,0,1,0,4,10,0,0,3,0,N DAK ST,N DAK ST,17,,,,,,
148168,Enock Sibomana,CB,0,0,,2026,250,59.9,,59.7,64.8,D14,0,0,1,0,5,0,0,3,0,0,N DAK ST,N DAK ST,8,,,,,,
148173,Kole Menz,ED,0,0,,2026,250,60.1,,60.1,63.8,D55,0,0,1,0,2,0,0,0,0,0,N DAK ST,N DAK ST,2,,,,,,
148174,Kody Huisman,DI,0,0,2026,2026,250,59.2,,59.3,63.3,D50,0,0,1,0,3,0,0,0,0,0,N DAK ST,N DAK ST,3,,,,,,
148175,Jaxon Duttenhefer,DI,0,0,,2026,250,59.2,,59.6,63.9,D64,0,0,1,0,3,0,0,3,0,0,N DAK ST,N DAK ST,6,,,,,,
148207,Caden Ellingson,G,0,0,,2028,291,,60,62,69.3,65,0,0,1,7,0,0,0,0,0,0,S DAKOTA,S DAKOTA,7,,,,,,
148208,Sam Kohls,G,0,0,,2026,291,,63.1,62,62.5,68,0,0,1,7,0,0,0,2,0,0,S DAKOTA,S DAKOTA,9,,,,,,
148211,Shahid Barros,CB,0,0,,2026,291,60,,60.4,65.7,D04,0,0,1,0,4,0,0,0,0,0,S DAKOTA,S DAKOTA,4,,,,,,
148212,Matt Walsh,S,0,0,,2026,291,,,59.3,65.7,D13,0,0,1,0,0,7,6,2,0,0,S DAKOTA,S DAKOTA,15,,,,,,
148213,Nyle Dickel,ED,1,0,,2028,291,,,67.3,66.4,D08,0,0,1,0,0,7,0,2,0,0,S DAKOTA,S DAKOTA,9,,,,,,
148220,Amar Johnson,HB,0,0,2025,2025,292,,,60.3,66.1,03,0,0,1,0,0,0,2,0,0,0,S DAK ST,S DAK ST,2,,,,,,
148223,Jon Bell,QB,0,0,,2026,292,,60,60.6,60.6,05,0,0,1,6,0,0,0,0,0,0,S DAK ST,S DAK ST,6,,,,,,
148226,Angel Johnson,HB,0,0,,2026,292,,,60,61.6,21,0,0,1,0,0,0,2,0,0,0,S DAK ST,S DAK ST,2,60,,,,,
148240,Matthew Durrance,S,0,0,,2026,292,59.9,,59.8,63.6,D23,0,0,1,0,1,0,2,0,0,0,S DAK ST,S DAK ST,3,,,,,,
148243,Tucker Large,S,0,0,2026,2026,292,60,,60.2,63.7,D01,0,0,1,0,2,0,2,0,0,0,S DAK ST,S DAK ST,4,,,,,,
148244,Aydan Dautermann,CB,0,0,,2026,292,,,60.7,66.2,D13,0,0,1,0,0,0,2,0,3,0,S DAK ST,S DAK ST,5,,,,,,
148248,Levi Vanden Bos,ED,0,0,,2026,292,59.8,,60,62.6,D57,0,0,1,0,2,0,0,0,0,0,S DAK ST,S DAK ST,2,,,,,,
148305,Emariyon Johnson,T,0,0,,2026,219,,60,60.4,61.3,55,0,0,1,3,0,0,0,0,0,0,MERCER,MERCER,3,,,,,,
148473,James Welde,TE,0,0,,2025,334,,60,60,60.7,89,0,0,1,2,0,0,0,0,0,0,VILLANOVA,VILLANOVA,2,,,,,,
148475,Stephane Voltaire,T,0,0,,2026,334,,60,60,64,75,0,0,1,2,0,0,0,0,0,0,VILLANOVA,VILLANOVA,2,,,,,,
148476,Shane Hartzell,LB,0,0,,2026,334,59.6,,61.3,64.6,D31,0,0,1,0,3,0,0,8,3,0,VILLANOVA,VILLANOVA,14,,,,,,
148478,Christian Sapp,S,0,0,,2026,334,60,,60,68.8,D25,0,0,1,0,1,3,0,8,0,0,VILLANOVA,VILLANOVA,12,,,,,,
148482,Ian Erickson,G,0,0,,2027,334,,60,60.5,64.8,65,0,0,1,2,0,0,0,0,0,0,VILLANOVA,VILLANOVA,2,,,,,,
148750,Anthony Chideme-Alfaro,CB,0,0,,2026,250,60,,60.1,64.6,D24,0,0,1,0,2,0,0,0,0,0,N DAK ST,N DAK ST,2,,,,,,
148877,Kaleb Moody,S,0,0,,2026,334,,,62.2,67.7,D08,0,0,1,0,0,0,0,0,4,0,VILLANOVA,VILLANOVA,4,,,,,,
149240,Toby Camp,DI,0,0,,2026,310,58.6,,58.8,63.6,D97,0,0,1,0,5,0,0,4,0,0,TENN MARTN,TENN MARTN,9,,,,,,
149245,JaMichael McGoy Jr.,CB,0,0,,2026,310,60,,60.2,64.4,D08,0,0,1,0,3,0,0,0,0,0,TENN MARTN,TENN MARTN,3,,,,,,
149251,Christian Dowell,DI,0,0,2025,2025,310,58.9,,59,62.1,D94,0,0,1,0,2,0,0,0,0,0,TENN MARTN,TENN MARTN,2,,,,,,
149398,Andrew Worthy,CB,0,0,,2025,205,60,,60.1,65.2,D19,0,0,1,0,3,0,0,0,0,0,LEHIGH,LEHIGH,3,,,,,,
149399,Tucker Knupp,LB,0,0,,2025,205,,,50.5,67.9,D33,1,0,1,0,0,3,6,4,3,0,LEHIGH,LEHIGH,16,,,,,,
149401,Dylan McFadden,WR,0,0,,2025,205,,,75,67.4,13,0,0,1,0,0,0,0,4,3,1,LEHIGH,LEHIGH,7,,,,,,
149406,Michael McCormick,LB,0,0,,2025,205,,,61.9,67.8,D31,0,0,1,0,0,3,6,0,3,0,LEHIGH,LEHIGH,12,,,,,,
149407,Dillon Sheehan,ED,0,0,,2026,205,59.7,,60.2,63.9,D92,0,0,1,0,2,0,0,4,0,0,LEHIGH,LEHIGH,6,,,,,,
149412,Harrison Jenkins,S,0,0,,2025,205,,,61.1,65.9,D29,0,0,1,0,0,3,6,0,0,0,LEHIGH,LEHIGH,9,,,,,,
149770,Jonathan Bunce,ED,0,0,,2025,291,60,,60.3,66.5,D41,0,0,1,0,1,0,6,2,0,0,S DAKOTA,S DAKOTA,9,,,,,,
149936,Myles Redding,S,0,0,,2025,219,59.8,,62.1,79.5,D02,0,0,1,0,2,4,0,0,1,0,MERCER,MERCER,7,,,,,,
149938,Marques Thomas,LB,0,0,,2025,219,60,,62.4,76.9,D06,0,0,1,0,1,3,0,4,3,0,MERCER,MERCER,11,,,,,,
150065,Darius Sanders,S,0,0,,2025,189,60,,59.4,67.4,D01,0,0,1,0,2,0,0,7,0,0,INCAR WORD,INCAR WORD,9,,,,,,
150068,Josh Gonzalez,DI,0,0,,2027,189,59.6,,59.8,62.4,D99,0,0,1,0,1,0,0,0,0,0,INCAR WORD,INCAR WORD,1,,,,,,
150274,John Mathis,DI,0,0,,2026,189,59.5,,59.9,65.8,D10,0,0,1,0,2,0,3,0,1,0,INCAR WORD,INCAR WORD,6,,,,,,
150366,AJ Owens,ED,0,0,,2026,401,59.9,,60,63.6,D16,0,0,1,0,2,0,0,0,0,0,TARLETON,TARLETON,2,,,,,,
150475,Devin Smith,WR,0,0,,2025,334,,,59.9,62.9,22,0,0,1,0,0,0,2,0,0,0,VILLANOVA,VILLANOVA,2,,,,,,
150705,Jordon Vaughn,HB,0,0,2026,2026,100,,,60,62.5,26,0,0,1,0,0,0,0,0,1,0,ABILENE CH,ABILENE CH,1,,,,,,
150738,Jordan Adderley,CB,0,0,,2026,205,60,,60,64.6,D04,0,0,1,0,2,0,0,0,0,0,LEHIGH,LEHIGH,2,,,,,,
150937,Trevonte Rucker,WR,0,0,,2025,310,,,60,61.2,01,0,0,1,0,0,0,1,0,0,0,TENN MARTN,TENN MARTN,1,60,,,,,
151178,Cirby Coheley,LB,0,0,,2025,100,60,,61.2,66,D46,0,0,1,0,9,0,0,0,2,0,ABILENE CH,ABILENE CH,11,,,,,,
151211,Ethan Taite,LB,0,0,,2025,100,,,60.6,66.7,D35,0,0,1,0,0,6,10,3,1,0,ABILENE CH,ABILENE CH,20,,,,,,
151226,Donovan McBride,DI,0,0,,2026,188,59.6,,61,68.3,D99,0,0,1,0,1,0,0,0,2,0,ILL STATE,ILL STATE,3,,,,,,
152117,Ritse Vaes,K,0,0,,2025,100,,,60.3,67.9,S48,0,0,1,5,0,6,0,0,0,0,ABILENE CH,ABILENE CH,11,,,,65.6,74.9,
152349,Donta Stuart,S,0,0,,2025,401,60,,60.2,62.4,D11,0,0,1,0,7,0,0,0,0,0,TARLETON,TARLETON,7,,,,,,
154679,Carson Griffin,ED,0,0,,2025,219,,,66.4,67.2,D49,0,0,1,0,0,4,0,9,1,1,MERCER,MERCER,14,,,,,,
155193,Matteo Perez,HB,0,0,,2027,322,,,60.1,64.9,19,0,0,1,0,0,0,2,0,5,0,UC DAVIS,UC DAVIS,7,,63.8,,,,
155198,Grant Nickel,P,0,0,,2025,100,,,60,66.2,S22,0,0,1,0,0,0,0,3,0,0,ABILENE CH,ABILENE CH,3,,,60.2,,,
155265,Jaylen Jackson,CB,1,0,,2026,401,,,69.6,68.2,D07,0,0,1,0,0,6,0,0,2,0,TARLETON,TARLETON,8,,,,,,
155292,Rex Connors,S,0,0,,2027,322,60,,59.8,64.3,D04,0,0,1,0,3,0,0,2,0,0,UC DAVIS,UC DAVIS,5,,,,,,
155294,Simeon Woodard,CB,0,0,,2025,233,60,,60.8,67.5,D09,0,0,1,0,1,0,0,0,2,0,MONTANA ST,MONTANA ST,3,,,,,,
155535,Dennis Shorter,S,0,0,,2025,291,59.9,,60,61.8,D02,0,0,1,0,5,0,0,0,0,0,S DAKOTA,S DAKOTA,5,,,,,,
155538,Neil Daily,LB,0,0,,2027,233,60,,60,61.4,D19,0,0,1,0,2,0,0,0,0,0,MONTANA ST,MONTANA ST,2,,,,,,
155570,Porter Connors,LB,0,0,,2027,322,59.9,,60,62.7,D39,0,0,1,0,3,0,0,0,0,0,UC DAVIS,UC DAVIS,3,,,,,,
155572,Christian Calhoun,CB,1,0,,2026,322,,,66.3,67.7,D29,0,0,1,0,0,7,0,4,0,0,UC DAVIS,UC DAVIS,11,,,,,,
155573,Jayden Stanley,S,0,0,,2026,322,,,63.8,67.5,D10,0,0,1,0,0,6,0,0,5,0,UC DAVIS,UC DAVIS,11,,,,,,
155769,Omar Emmons,S,0,0,,2027,401,60,,62.2,69.7,D04,0,0,1,0,1,6,0,0,0,0,TARLETON,TARLETON,7,,,,,,
155827,Blake Smith,S,0,0,,2026,401,60,,60.9,63.8,D09,0,0,1,0,6,6,0,0,0,0,TARLETON,TARLETON,12,,,,,,
155894,Brandon Tolvert,DI,0,0,,2026,401,59.5,,59.7,63.3,D26,0,0,1,0,2,0,0,0,0,0,TARLETON,TARLETON,2,,,,,,
155915,Hunter Parsons,ED,0,0,,2026,233,59.6,,59.8,62.4,D45,0,0,1,0,1,0,0,0,0,0,MONTANA ST,MONTANA ST,1,,,,,,
155951,Dru Polidore Jr.,S,0,0,,2026,233,60,,60,61.5,D02,0,0,1,0,2,0,0,0,0,0,MONTANA ST,MONTANA ST,2,,,,,,
156204,Connor Bryan,P,0,0,,2025,189,,,60.4,68.4,S94,0,0,1,0,0,0,0,7,0,0,INCAR WORD,INCAR WORD,7,,,60.1,,,
156677,Kaleb Hutchinson,S,0,0,,2028,219,,,71.2,69,D17,0,0,1,0,0,4,2,9,5,1,MERCER,MERCER,20,,,,,,
156813,Dainsus Miller,CB,0,0,,2026,219,59.8,,61,65,D11,0,0,1,0,2,0,0,0,2,0,MERCER,MERCER,4,,,,,,
156853,David Hensley,C,0,0,,2027,189,,60,61,61.8,68,0,0,1,3,0,0,0,0,0,0,INCAR WORD,INCAR WORD,3,,,,,,
157335,Hut Graham,WR,0,0,,2027,100,,,60.4,65.6,02,0,0,1,0,0,0,10,0,0,0,ABILENE CH,ABILENE CH,10,,,,,,
157392,Jordan Norwood,LB,0,0,,2027,189,,,78.9,69,D30,0,0,1,0,0,4,0,0,6,3,INCAR WORD,INCAR WORD,10,,,,,,
157517,Tyler Mullins,S,0,0,,2025,310,,,56.3,70.2,D27,0,0,1,0,0,3,0,5,3,0,TENN MARTN,TENN MARTN,11,,,,,,
157600,Greg Gaines III,WR,0,0,,2027,274,,,60,63.3,08,0,0,1,0,0,0,0,1,0,0,RHODE ISLD,RHODE ISLD,1,,,,,,
157864,Tremel States-Jones,S,0,0,,2027,274,,,72.4,67.2,D23,0,0,1,0,0,2,0,8,0,1,RHODE ISLD,RHODE ISLD,10,,,,,,
157984,Micah Bell,HB,0,0,,2027,219,,,63.3,70,27,0,0,1,0,0,4,2,1,5,0,MERCER,MERCER,12,,,,,,
158019,Mason Moore,S,0,0,,2028,205,60,,59.7,65.5,D16,0,0,1,0,4,0,0,3,0,0,LEHIGH,LEHIGH,7,,,,,,
158138,Hunter Ridley,K,0,0,,2026,322,,,60,63.7,S43,0,0,1,6,0,0,0,0,0,0,UC DAVIS,UC DAVIS,6,,,,65.2,,
158377,Chase Carter,DI,0,0,,2027,189,,60,61.1,63.7,D08,0,0,1,3,0,0,0,0,1,0,INCAR WORD,INCAR WORD,4,,,,,,
158584,Sam Hicks,HB,0,0,,2025,100,,,59.8,62.2,06,0,0,1,0,0,0,5,0,0,0,ABILENE CH,ABILENE CH,5,58.9,,,,,
158971,Trais Higgins,WR,0,0,,2027,185,,,60.4,65.1,05,0,0,1,0,0,0,1,0,2,0,IDAHO,IDAHO,3,60,,,,,
158975,Jack Foster,T,0,0,,2027,185,,60,61.2,67.2,55,0,0,1,4,0,0,0,0,0,0,IDAHO,IDAHO,4,,,,,,
158985,Dylan Layne,LB,0,0,,2028,185,60,,61.6,66,D21,0,0,1,0,1,1,1,0,2,0,IDAHO,IDAHO,5,,,,,,
158988,Xavier Slayton,ED,0,0,,2027,185,59.6,,60.4,65,D51,0,0,1,0,2,0,0,0,1,0,IDAHO,IDAHO,3,,,,,,
159002,Jareb Ramos,DI,0,0,,2027,232,59.6,,59.8,62,D90,0,0,1,0,1,0,0,0,0,0,MONTANA,MONTANA,1,,,,,,
159006,Tyson Rostad,S,0,0,,2026,232,60,,61.3,64,D32,0,0,1,0,1,4,0,0,0,0,MONTANA,MONTANA,5,,,,,,
159009,Ian Finch,TE,0,0,,2027,232,,,60.2,65,82,0,0,1,0,0,0,0,0,3,0,MONTANA,MONTANA,3,,,,,,
159010,Drew Klumph,WR,0,0,,2026,232,,,68.1,67.4,83,0,0,1,0,0,4,6,0,3,1,MONTANA,MONTANA,13,,,,,,
159017,Kade Cutler,S,0,0,,2027,232,,,60.8,69.3,D30,0,0,1,0,0,0,0,0,3,0,MONTANA,MONTANA,3,,,,,,
159350,Jacob Anderson,DI,0,0,,2027,188,59.7,,60.8,64.9,D97,0,0,1,0,6,0,0,0,2,0,ILL STATE,ILL STATE,8,,,,,,
159353,Max Ziebarth,TE,0,0,,2027,188,,60,60.9,66.4,82,0,0,1,3,0,0,5,3,2,0,ILL STATE,ILL STATE,13,,,,,,
159355,MJ Cannon,CB,0,0,,2027,188,60,,61.4,68.2,D07,0,0,1,0,6,0,0,0,2,0,ILL STATE,ILL STATE,8,,,,,,
159361,Tye Niekamp,LB,0,0,,2027,188,60,,60.1,61.6,D46,0,0,1,0,6,0,0,0,0,0,ILL STATE,ILL STATE,6,,,,,,
159363,Rylan Crawford,WR,0,0,,2027,188,,,61.8,71.9,15,0,0,1,0,0,3,7,0,0,0,ILL STATE,ILL STATE,10,,,,,,
159364,Landon Woodard,G,0,0,,2027,188,,60,61,61.8,68,0,0,1,3,0,0,0,0,0,0,ILL STATE,ILL STATE,3,,,,,,
159691,Steven Ballard,LB,0,0,,2025,310,,,60.5,68.1,D35,0,0,1,0,0,4,8,4,0,0,TENN MARTN,TENN MARTN,16,,,,,,
159699,LaMarion Pierce,CB,0,0,,2027,310,60,,60.7,65.9,D18,0,0,1,0,5,0,0,0,0,0,TENN MARTN,TENN MARTN,5,,,,,,
159709,Charles Perkins,DI,0,0,,2027,310,58.6,,58.5,60,D30,0,0,1,0,2,0,0,0,0,0,TENN MARTN,TENN MARTN,2,,,,,,
159712,Joel Castleberry,S,0,0,,2028,310,,,60.5,69.1,D20,0,0,1,0,0,4,8,8,5,0,TENN MARTN,TENN MARTN,25,,,,,,
159766,Langston Jones,G,0,0,,2026,205,,60,61,61.8,60,0,0,1,3,0,0,0,0,0,0,LEHIGH,LEHIGH,3,,,,,,
159774,Brycen Edwards,LB,0,0,,2027,205,59.9,,60,62.7,D26,0,0,1,0,4,0,0,0,0,0,LEHIGH,LEHIGH,4,,,,,,
159777,Nick Peltekian,S,0,0,,2027,205,60,,60.2,63.1,D03,0,0,1,0,4,0,0,0,3,0,LEHIGH,LEHIGH,7,,62.2,,,,
159778,Jackson Dowd,S,0,0,,2027,205,60,,59.5,64.4,D37,0,0,1,0,4,0,0,4,0,0,LEHIGH,LEHIGH,8,,,,,,
159782,T.J. Burke,DI,0,0,,2026,205,59.3,,59.4,62.6,D00,0,0,1,0,2,0,0,0,0,0,LEHIGH,LEHIGH,2,,,,,,
159784,Quentin Joyner,DI,0,0,,2026,205,59.2,,59.4,63.5,D98,0,0,1,0,2,0,0,0,0,0,LEHIGH,LEHIGH,2,,,,,,
159786,Nick Garrido,K,0,0,,2026,205,,,60,62.9,S49,0,0,1,3,0,0,0,0,0,0,LEHIGH,LEHIGH,3,,,,64.8,,
159787,David LaGanga,LS,0,0,,2028,205,,60,65.1,63.2,S59,0,0,1,3,0,0,0,4,0,0,LEHIGH,LEHIGH,7,,,,,,80.4
159842,Eli Edwards,T,0,0,,2027,219,,60,60.8,66.5,63,0,0,1,3,0,0,0,0,0,0,MERCER,MERCER,3,,,,,,
159847,Sawyer Burt,TE,0,0,,2027,219,,60,60,60.3,85,0,0,1,2,0,0,0,0,0,0,MERCER,MERCER,2,,,,,,
159848,Chris Joines,S,0,0,,2028,219,60,,62.6,77.8,D14,0,0,1,0,2,0,0,0,4,0,MERCER,MERCER,6,,,,,,
159853,Christian Hanson,ED,0,0,,2026,219,,,60,63.8,D42,0,0,1,0,0,0,0,0,1,0,MERCER,MERCER,1,,,,,,
159856,Arias Nash,DI,0,0,,2027,219,60,,60.3,65.6,D01,0,0,1,0,2,0,0,0,2,0,MERCER,MERCER,4,,,,,,
159857,Caden Camese,DI,0,0,,2028,219,,,60.2,82.1,D99,0,0,1,0,0,0,0,0,3,0,MERCER,MERCER,3,,,,,,
159859,Mic Wasson,LB,0,0,,2026,219,,,59.6,73.3,D48,0,0,1,0,0,0,2,9,5,0,MERCER,MERCER,16,,,,,,
159863,Drew Clare,LB,0,0,,2027,219,,,61.4,64.6,D51,0,0,1,0,0,4,0,0,0,0,MERCER,MERCER,4,,,,,,
159881,Tommy Bliss,S,0,0,,2027,219,,,65.6,68.7,D45,0,0,1,0,0,4,2,8,5,1,MERCER,MERCER,19,,,,,,
159883,Tripp Slaton,LB,0,0,,2026,219,,,61.2,68.4,D37,0,0,1,0,0,4,2,5,5,0,MERCER,MERCER,16,,,,,,
160040,Dawson Hearne,TE,0,0,,2026,401,,60,61,66.6,88,0,0,1,5,0,0,7,0,0,0,TARLETON,TARLETON,12,,,,,,
160436,Luke Daly,WR,0,0,,2027,334,,,60,64.6,83,0,0,1,0,0,0,4,0,0,0,VILLANOVA,VILLANOVA,4,,,,,,
160437,Chris Dobrydney,WR,0,0,,2026,334,,,60.8,63.3,19,0,0,1,0,0,3,0,0,0,0,VILLANOVA,VILLANOVA,3,,,,,,
160438,Julian Glantz,HB,0,0,,2027,334,,,61,66.3,18,0,0,1,0,0,3,4,0,0,0,VILLANOVA,VILLANOVA,7,59.9,,,,,
160439,Turner Inge,LB,0,0,,2028,334,,,70.3,69.8,D33,0,0,1,0,0,3,4,8,4,1,VILLANOVA,VILLANOVA,19,,,,,,
160443,Tanner Maddocks,QB,0,0,,2027,334,,,60.1,64.5,03,0,0,1,0,0,0,0,0,7,0,VILLANOVA,VILLANOVA,7,,63.3,,,,
160449,Garrett Rogan,S,0,0,,2027,334,,,60,64.6,D41,0,0,1,0,0,0,4,0,0,0,VILLANOVA,VILLANOVA,4,,,,,,
